SampleID;x1;x2;y;RandomEffect
1;19.7;2.402;2.38955;3
2;17.3;2.402;1.55673;3
3;17.5;2.402;1.63312;3
4;20.4;2.402;1.36132;3
5;17.3;2.402;1.49346;3
6;26.1;2.402;1.64202;3
7;16.4;4.804;1.43578;3
8;16.3;4.804;1.70688;3
9;14.5;4.804;1.45709;3
10;16.1;4.804;1.48491;3
11;12.7;0;1.31624;3
12;16.4;2.402;1.50057;3
13;20;0;1.83288;3
14;14.4;2.402;1.6058;3
15;15.1;2.402;1.27349;3
16;17;4.804;2.12945;3
17;18.9;2.402;1.58455;3
18;19.7;2.402;1.34466;3
19;15.5;2.402;1.53972;3
20;15.1;2.402;1.37905;3
21;12.8;0;1.71601;3
22;14.4;2.402;1.33818;10
23;14.6;4.804;1.39326;10
24;21.8;4.804;1.56998;10
25;28.3;4.804;2.26237;10
26;34.8;4.804;1.89738;10
27;34;4.804;1.52211;10
28;44.7;4.804;1.15611;10
29;18.4;40.834;1.08004;10
30;22.5;48.04;1.11272;10
31;21.9;48.04;0.61352;10
32;24.3;48.04;1.00022;10
33;21.3;48.04;0.8598;10
34;42.8;55.246;0.83679;10
35;54.8;48.04;1.11829;10
36;17.7;76.864;0.71653;10
37;21.3;79.266;0.68975;10
38;21.5;93.678;0.76902;10
39;26.1;96.08;0.69675;10
40;30.3;86.472;0.95338;10
41;37.5;69.658;1.10245;10
42;44.3;81.668;0.82867;10
43;12.8;4.804;1.40796;14
44;11.8;4.804;0.809;14
45;17.7;4.804;1.11946;14
46;21.8;2.402;1.34078;14
47;18.4;4.804;0.8522;14
48;22.9;4.804;1.48854;14
49;27;4.804;1.14316;14
50;18.9;36.03;0.94904;14
51;22.4;38.432;0.78335;14
52;18.8;40.834;0.18692;14
53;19.8;40.834;0.27832;14
54;19.8;40.834;0.43271;14
55;30.5;48.04;0.22751;14
56;38.8;40.834;0.53097;14
57;15.6;69.658;0.17601;14
58;21;74.462;0.35243;14
59;20.1;79.266;0.16546;14
60;26.9;76.864;0.23976;14
61;27;74.462;0.26473;14
62;31.1;62.452;0.38329;14
63;43.3;79.266;0.31412;14
64;11.3;2.402;2.10902;21
65;9.2;0;0.37056;21
66;18.3;2.402;1.96355;21
67;25.7;2.402;3.58857;21
68;15.5;2.402;1.93077;21
69;19.2;4.804;1.92785;21
70;23.1;0;1.21427;21
71;14.6;28.824;0.88341;21
72;17.6;28.824;0.24531;21
73;18.1;31.226;0.15598;21
74;19.5;31.226;0.13825;21
75;18.3;31.226;0.25394;21
76;28.5;33.628;0.14014;21
77;38.6;31.226;0.13675;21
78;16.5;55.246;0.14695;21
79;23.2;62.452;0.20422;21
80;19.3;64.854;0.17488;21
81;25.6;64.854;0.17701;21
82;25.9;67.256;0.12927;21
83;25.6;55.246;0.22207;21
84;39.8;76.864;0.12821;21
85;14.5;2.402;0.88957;28
86;9.4;2.402;0.62001;28
87;18.6;2.402;0.59497;28
88;26.3;4.804;2.54702;28
89;12.9;4.804;0.65781;28
90;15.5;4.804;0.99341;28
91;15.8;4.804;1.08957;28
92;17.5;28.824;0.18417;28
93;18.7;28.824;0.58002;28
94;19.9;28.824;0.25748;28
95;20.4;33.628;0.45076;28
96;13;33.628;0.74403;28
97;28.2;31.226;0.49886;28
98;36.4;28.824;0.38;28
99;14.2;48.04;0.52659;28
100;22.1;52.844;0.20275;28
101;19.2;52.844;0.21108;28
102;24.3;50.442;0.352;28
103;27.1;55.246;0.37227;28
104;26.8;45.638;0.24991;28
105;37.9;62.452;0.1521;28
106;12.5;2.402;0.72352;35
107;14.1;2.402;0.84277;35
108;10.3;2.402;1.02831;35
109;18.7;4.804;1.48647;35
110;12.3;2.402;0.77539;35
111;16.2;2.402;0.9866;35
112;11.4;2.402;0.49511;35
113;14.1;24.02;1.1281;35
114;12.7;24.02;1.06576;35
115;15.3;24.02;0.63612;35
116;16.6;24.02;0.62879;35
117;12.4;24.02;0.93496;35
118;18.6;24.02;1.33563;35
119;34.7;24.02;2.50469;35
120;12.3;36.03;0.92322;35
121;21;45.638;0.80306;35
122;16.5;45.638;0.70084;35
123;24.8;43.236;2.50745;35
124;21.2;45.638;0.69917;35
125;20.7;31.226;1.61389;35
126;31.1;57.648;0.44138;35
127;10.9;2.402;0.9046;42
128;10.2;2.402;0.69741;42
129;11;2.402;0.96752;42
130;11.4;2.402;0.91425;42
131;10.1;2.402;1.02575;42
132;14.6;2.402;0.59114;42
133;13.5;2.402;0.39561;42
134;13.5;21.618;0.74953;42
135;12.2;16.814;0.83197;42
136;12.3;21.618;0.25913;42
137;11.4;24.02;0.47409;42
138;8.8;21.618;0.54052;42
139;18.9;24.02;0.46874;42
140;20.4;26.422;0.7343;42
141;9.1;28.824;0.37292;42
142;17.2;38.432;0.24467;42
143;14.1;36.03;0.33409;42
144;16.9;38.432;0.27263;42
145;17.2;38.432;0.56344;42
146;14.2;45.638;0.88274;42
147;28.8;48.04;0.24885;42
148;14.9;0;0.54055;49
149;8.9;0;0.43387;49
150;12.9;0;0.53234;49
151;12.3;0;0.74299;49
152;11.5;0;0.41769;49
153;13.3;0;0.54943;49
154;13.5;0;0.35596;49
155;13.9;12.01;0.85392;49
156;11.8;14.412;0.5809;49
157;13.8;14.412;0.29483;49
158;12.9;14.412;0.66798;49
159;10.2;14.412;0.42447;49
160;14.7;14.412;0.6747;49
161;21.7;19.216;0.53535;49
162;10.8;21.618;0.32421;49
163;21.1;26.422;0.35325;49
164;15.8;24.02;0.68072;49
165;21;24.02;0.30841;49
166;15.8;24.02;0.92172;49
167;12.1;19.216;0.13474;49
168;27.2;24.02;0.75558;49
