SampleID;x1;x2;y; 
55072;0.021;2.5;0.373667588;
54787;0.021;2;0.491047175;
54788;0.02;3;0.585531975;
54789;0.02;3;0.474502626;
54790;0.02;3;0.377129465;
54791;0.02;3;0.522562227;
54792;0.03;4;0.408937905;
54793;0.021;2.5;0.45286194;
54794;0.021;4;0.531464377;
55067;0.02;3;0.707248805;
54786;0.02;2;0.548405912;
55071;0.03;4;0.513804009;
55073;0.021;4;0.478190772;
56872;0.03;4;0.516693336;
56874;0.019;2;0.540487104;
56875;0.02;4;0.643537044;
56876;0.016;2;0.60897891;
56877;0.011888889;2;0.607488363;
BF_FW30900217_2007;0.02;2;0.455709168;
BF_FW40607017_2007;0.03;4;0.457768116;
BF_FW40907057_2007;0.021;2.5;0.460629985;
BF_FW92001017_2007;0.021;4;0.508036995;
55069;0.02;3;0.599731389;
27764;0.021;2.5;0.568390687;
54779;0.021;4;0.502648137;
25414;0.016;4;0.449183481;
25415;0.015;4;0.31959513;
25416;0.019;2;0.606049509;
25417;0.017;4;0.373580341;
25418;0.02;4;0.480747297;
56873;0.016;4;0.548603381;
25413;0.03;4;0.299398526;
25420;0.011888889;2;0.3714124;
50022;0.021;2;0.584336215;
50024;0.02;3;0.41496064;
50025;0.02;3;0.350351654;
54771;0.02;3;0.492531954;
54775;0.02;3;0.500816795;
54777;0.03;4;0.458580849;
54778;0.021;2.5;0.376311168;
25419;0.016;2;0.487058181;
122100_2007-09-27;0.119417;3;0.517604209;
122050_2007-08-09;0.116923;3.5;0.567604209;
123000_2007-09-27;0.124667;3;0.467604209;
BERW06_MM38R_2008036;0.0437;4;0.522055034;
BERW06_MV35R_2008033;0.1459;4;0.582055034;
BF_JDS076_2007;0.035;1;0.631266461;
BF_JDS086_2007;0.08125098;1;0.681266461;
BF_JDS085_2014;0.07;1;0.414599794;
BF_JDS085_2007;0.048;1;0.731266461;
BF_JDS083_2014;0.06;1;0.414599794;
BF_JDS083_2007;0.056909091;1;0.631266461;
BF_JDS082_2014;0.05;1;0.414599794;
BF_JDS080_2014;0.05;1;0.731266461;
BF_JDS080_2007;0.043;1;0.781266461;
BF_JDS079_2014;0.05;1;0.631266461;
BF_JDS079_2007;0.035;1;0.731266461;
BF_JDS077_2014;0.05;1.5;0.414599794;
BF_JDS067_2007;0.034425926;1;0.631266461;
BF_JDS076_2014;0.06;1;0.581266461;
BF_JDS075_2014;0.07;1;0.481266461;
BF_JDS075_2007;0.044;1;0.831266461;
BF_JDS073_2014;0.06;1;0.281266461;
BF_JDS072_2014;0.05;1;0.414599794;
BF_JDS070_2014;0.07;1;0.581266461;
BF_JDS069_2014;0.08;1;0.581266461;
BF_JDS068_2014;0.08;1;0.414599794;
BF_JDS068_2007;0.069;1;0.681266461;
BF_JDS067_2014;0.09;1;0.731266461;
BF_JDS082_2007;0.059;1;0.731266461;
BF_JDS086_2014;0.06;1.5;0.631266461;
BF_JDS077_2007;0.24625;1;0.481266461;
BF_JDS071_2007;0.29;2;0.281266461;
BF_JDS078_2007;0.075;2;0.414599794;
BF_JDS081_2007;0.635;3;0.281266461;
20120713_LabSchm;0.084;2;0.381301991;
20120713_LabVBre;0.09;3;0.318876546;
20120718_LabLibe;0.095;4;0.481608305;
20120713_LabDeci;0.09;3;0.317256069;
20120718_LabObri;0.091;4;0.367500229;
20120718_LabLysa;0.097;4;0.503985529;
20120725_MorOsyB;0.04925;1;0.67423303;
20120731_MorBabi;0.043833333;3;0.446902981;
20120725_MorLanz;0.055666667;4;0.679193408;
20120712_VltTroj;0.055;3;0.71666421;
20120712_VltVran;0.039;4;0.503428214;
20120712_VltZelc;0.073;3;0.675693448;
20120712_VltPodo;0.048;4;0.468410218;
IN004_83402;0.028;4;0.519100776;
IN_01_66257;0.05;2;0.741850776;
GLD / 2006 / 045;0.045;2;0.662100776;
GLD / 2008 / 005;0.052;2;0.456350776;
GLD / 2008 / 004;0.052;2;0.636100776;
GLD / 2008 / 006;0.052;2;0.616600776;
DESN_5-2_OBF02600_2008_07_03;0.043625;4;0.562850776;
GLD / 2009 / 0312;0.052;2;0.750850776;
DESN_5-2_OBF02560_2008_07_01;0.044;3;0.528600776;
DESN_5-2_OBF02550_2008_07_01;0.043625;3;0.552100776;
DESN_5-2_OBF02810_2008_07_03;0.0382;4;0.714850776;
GLD / 2009 / 0313;0.052;2;0.674600776;
GLD / 2009 / 0320;0.045;2;0.455600776;
GLD / 2009 / 0319;0.045;2;0.454100776;
GLD / 2009 / 0318;0.045;2;0.362850776;
GLD / 2009 / 0317;0.045;2;0.550100776;
GLD / 2009 / 0316;0.045;2;0.587350776;
GLD / 2009 / 0310;0.052;2;0.682850776;
GLD / 2009 / 0314;0.052;2;0.592600776;
GLD / 2008 / 018;0.045;2;0.378600776;
DESN_5-2_OBF02700_2008_07_03;0.043625;4;0.709850776;
GLD / 2009 / 0311;0.052;2;0.627350776;
DESN_5-2_OBF02500_2008_07_01;0.043625;3;0.658100776;
GLD / 2009 / 0309;0.052;2;0.795350776;
GLD / 2008 / 592;0.045;2;0.421600776;
GLD / 2008 / 019;0.045;2;0.607600776;
GLD / 2009 / 0315;0.045;2;0.582850776;
DESN_5-1_OBF01200_2008_07_16;0.0465;3;0.579600776;
DESN_5-2_OBF02400_2008_07_01;0.043625;3;0.604600776;
DESN_5-2_OBF02820_2008_07_03;0.039142857;4;0.594100776;
DESN_5-1_OBF00500_2008_07_16;0.04875;4;0.323600776;
DESN_5-1_OBF01300_2008_07_16;0.046357143;3;0.399850776;
DESN_5-1_OBF01500_2008_07_16;0.04375;3;0.332100776;
DESN_5-2_OBF02100_2008_07_01;0.049785714;3;0.626100776;
DESN_5-1_OBF01800_2008_07_16_BF;0.04868;4;0.346100776;
DESN_5-1_OBF01900_2008_07_16;0.049642857;4;0.490600776;
DESN_5-1_OBF01600_2008_07_16;0.041;3;0.465600776;
DESN_5-2_OBF02200_2008_07_01;0.047285714;3;0.529600776;
DESN_5-1_OBF00400_2008_07_16;0.052166667;4;0.607600776;
WB / 2006 / 014;0.045;2;0.625350776;
WB / 2005 / 486;0.045;2;0.602600776;
WB / 2005 / 636;0.045;2;0.705600776;
WB / 2005 / 637;0.052;2;0.599350776;
WB / 2005 / 638;0.052;2;0.667350776;
WB / 2005 / 681;0.052;2;0.726350776;
WB / 2005 / 682;0.052;2;0.657100776;
WB / 2006 / 010;0.045;2;0.695600776;
WB / 2006 / 011;0.045;2;0.648350776;
WB / 2005 / 485;0.045;2;0.562850776;
WB / 2006 / 013;0.045;2;0.624850776;
WB / 2006 / 020;0.045;2;0.252100776;
WB / 2005 / 484;0.045;2;0.590350776;
WB / 2006 / 012;0.045;2;0.720850776;
IN153_52602;0.016;4;0.652850776;
DEHE_24_ab_42_07.07.2004;0.085;4;0.469100776;
DEHE_24_ab_330;0.085;4;0.406100776;
DEHE_24_ab_260_07.07.2004;0.095;4;0.267396231;
DEHE_24_ab_213;0.085;4;0.268850776;
DEHE_24_ab_182;0.085;4;0.159600776;
DEHE_24_ab_42_28.07.2007;0.085;4;0.695203717;
DEHE_24_ab_252;0.085;4;0.307350776;
DEHE_24_ab_127;0.085;4;0.322850776;
DEHE_24_ab_21;0.085;3;0.940600776;
DEHE_24_ab_77;0.085;4;0.385850776;
MO_Fa_BF_1;0.107;4;0.072850776;
23370;0.015;2;0.546850776;
13481;0.054;4;0.317350776;
23371;0.015;2;0.777600776;
13468;0.054;4;0.361350776;
13456;0.054;4;0.226350776;
13225;0.054;4;0.181350776;
13493;0.054;4;0.170100776;
23369;0.015;2;0.749100776;
22567;0.027;4;0.562850776;
13201;0.054;4;0.169350776;
13195;0.054;4;0.194350776;
13183;0.054;4;0.159100776;
13160;0.054;4;0.322850776;
13237;0.054;4;0.436350776;
23376;0.015;2;0.478350776;
13523;0.054;4;0.505350776;
13547;0.054;4;0.172850776;
13560;0.054;4;0.168600776;
13572;0.054;4;0.172850776;
22565;0.027;4;0.440600776;
13500;0.054;4;0.138350776;
13470;0.054;4;0.162850776;
23374;0.015;2;0.596350776;
23373;0.015;2;0.713350776;
23372;0.015;2;0.736350776;
DENI_10003_1;0.07;4;0.142100776;
DENI_08001_1;0.07;4;0.481100776;
SSR 3776;0.034416667;1;0.492146926;
SSR 3627;0.009;1;0.592146926;
SSR 3777;0.034416667;1;0.742146926;
SSR 3779;0.041833333;1;0.442146926;
SSR 3780;0.032583333;1;0.592146926;
SSR 3782;0.032583333;1;0.342146926;
SSR 3783;0.002;1;0.392146926;
SSR 4120;0.041833333;1;0.992146926;
TA62808001-20130507;0.323959062;4;0.223367248;
TA62808001-20100601;0.323959062;4;0.363554164;
TA65412001-20130502;0.227650583;1;0.550470052;
TA65412001-20100519;0.227650583;1;0.43832052;
TA65412001-20090429;0.227650583;1;0.279442015;
TA65412001-20080505;0.227650583;1;0.372899959;
TA62708008-20080506;0.256883041;1;0.541124258;
TA62708008-20100601;0.256883041;1;0.578507435;
TA62708008-20090520;0.256883041;1;0.494395286;
DU210314-20080715;0.031203948;1;0.812152295;
DU210314-20130627;0.031203948;1;0.625236407;
DU210132-20080708;0.0124;1;0.522432669;
DU210132-20130606;0.0124;1;0.606544819;
DU210106-20080716;0.049316492;1;0.662619585;
DU210116-20130731;0.0124;1;0.615890613;
DU210116-20080708;0.0124;1;0.466357903;
DU210127-20080716;0.060826817;1;0.802806501;
DU210127-20130604;0.060826817;1;0.597199024;
GV09030006-20090417;0.256549478;1;0.157946688;
GV09030006-20090120;0.256549478;1;0.35420837;
GV09030006-20090115;0.256549478;1;0.288787809;
GV09260005-20090520;0.143365935;1;0.185984071;
GV09260005-20081219;0.143365935;1;0.223367248;
GV09230004-20090122;0.059858552;1;0.335516781;
GV09230004-20090416;0.059858552;1;0.634582202;
GV09420003-20090415;0.06707829;1;0.279442015;
GV09420003-20090121;0.06707829;1;0.27009622;
GV09430001-20081222;0.0912208;1;0.391591548;
JU183-20111103;0.012780702;3;0.550470052;
JU183-20120411;0.012780702;3;0.840189678;
JU183-20130417;0.012780702;3;0.58785323;
JU169-20111215;0.013623684;2;1.176638277;
JU169-20120418;0.013623684;2;1.027105566;
JU169-20130409;0.013623684;2;0.625236407;
JU130-20110105;0.024636842;3;0.82149809;
TA62708006-20100629;0.234448829;4;0.485049491;
TA62908005-20100602;0.197366666;1;0.185984071;
TA62908005-20130508;0.197366666;1;0.129909305;
TA62908005-20090526;0.197366666;1;0.27009622;
130478;0.039747076;2;0.52735203;
121042;0.039747076;2;0.289256792;
110909;0.039747076;2;0.432113935;
120437;0.039747076;2;0.463859966;
80195;0.032894444;2;0.506188009;
120465;0.032894444;2;0.458568961;
100357;0.032894444;2;0.585553088;
110938;0.032894444;2;0.405658908;
130516;0.032894444;2;0.511479014;
90558;0.032894444;2;0.532643035;
80047;0.041582602;2;0.395076898;
121032;0.041582602;2;0.495605998;
80082;0.037482505;2;0.643754146;
121038;0.037482505;2;0.723119226;
110893;0.037482505;2;0.469150972;
90445;0.037482505;2;0.559098062;
100303;0.037482505;2;0.590844093;
120423;0.037482505;2;0.543225046;
130463;0.037482505;2;0.712537215;
80196;0.035101608;2;0.384494887;
100358;0.035101608;2;0.34745785;
90559;0.035101608;2;0.61729912;
130517;0.035101608;2;0.511479014;
90475;0.058714181;2;0.601426104;
100321;0.058714181;2;0.52735203;
80110;0.058714181;2;0.585553088;
120438;0.058714181;2;0.479732982;
110910;0.058714181;2;0.553807056;
130479;0.058714181;2;0.559098062;
90443;0.029821637;2;0.52735203;
80080;0.029821637;2;0.495605998;
121036;0.029821637;2;0.506188009;
130461;0.029821637;2;0.612008115;
90599;0.051340351;4;0.43740494;
110960;0.051340351;4;0.447986951;
120486;0.051340351;4;0.469150972;
80233;0.051340351;4;0.453277956;
130540;0.051340351;4;0.574971078;
100330;0.040288876;2;0.43740494;
110916;0.040288876;2;0.696664199;
130488;0.040288876;2;0.564389067;
80130;0.040288876;2;0.522061025;
90495;0.040288876;2;0.463859966;
120445;0.040288876;2;0.543225046;
100272;0.041860712;2;0.532643035;
90409;0.041860712;2;0.723119226;
80046;0.041860712;2;0.802484305;
80081;0.045797515;2;0.516770019;
121037;0.045797515;2;0.447986951;
80234;0.033900585;2;0.511479014;
110961;0.033900585;2;0.500897003;
Vuoksi_Imatrank_2006;0.001327869;3;0.398046198;
Vuoksi_BurnajaRUS_2006;0.001327869;3;0.416546198;
Vuoksi_LosevoRUS_2006;0.001327869;3;0.420846198;
DrKr0609;0.16;1;0.604033784;
DrBo0409;0.02195;1;0.546020533;
DrBo0606;0.02195;1;0.393035927;
DrDM1209;0.0207;1;0.616070607;
DrBe0511;0.05405;3;0.52821381;
DrVi0609;0.0596;1;0.562391073;
DrTP0409;0.018;1;0.712590638;
MuPe0606;0.091;1;0.556025086;
MuGo0409;0.0227;1;0.646887783;
SaDa0906;0.05585;2;0.652590638;
SaDr0509;0.04455;1;0.638910594;
SaGa0509;0.0545;3;0.462316874;
SaRa0509;0.04825;2;0.399363599;
SaZa0606;0.0758;2;0.526320454;
SaDa0509;0.05585;2;0.702590638;
SaRa0712;0.04825;2;0.512590638;
SaJa0509;0.0592;1;0.502118823;
SaSS0509;0.0465;2;0.632590638;
SaZu0706;0.0534;2;0.702590638;
SaDr0712;0.04455;1;0.626975823;
AEP446_2010_0506_Komarom;0.016;2;0.52989035;
AEP446_2008_0514_Komarom;0.016;2;0.56989035;
AEP446_2008_1014_Komarom;0.016;2;0.48989035;
AEP446_2008_1015_Szob;0.037;2;0.64989035;
AEP443_2008_0514_Rajka;0.013;4;0.45989035;
AEP443_2008_0514_Medve;0.034;4;0.35989035;
AEP446_2008_0515_Szob;0.037;2;0.71989035;
AEP446_2010_0506_Szob;0.037;2;0.56989035;
AEP446_2010_1019_Szob;0.037;2;0.69989035;
AEP446_2009_0604_Szob;0.037;2;0.42989035;
AEP445_2008_0605_Mohacs;0.054;2;0.39989035;
AEP444_2008_0515_Bpus;0.04;2;0.45989035;
AEP444_2010_1116_Dfoldvar;0.09;3;0.54989035;
AEP443_2008_0518_Rajka;0.013;4;0.28989035;
AEP443_2008_1014_Medve;0.034;4;0.30989035;
AEP443_2010_0506_Medve;0.034;4;0.39989035;
AEP443_2010_0506_Rajka;0.013;4;0.43989035;
AEP443_2010_1020_Rajka;0.013;4;0.55989035;
AEP444_2008_0612_Bpds;0.05;4;0.48989035;
AEP444_2008_1017_Bpus;0.04;2;0.55989035;
AEP444_2009_1106_Baja;0.09;3;0.31989035;
AEP444_2011_0318_Dfoldvar;0.09;3;0.59989035;
AEP445_2008_0709_Mohacs;0.054;2;0.30989035;
AEP438_2008_0920_Vizvar;0.00007;2;0.70989035;
AEP438_2008_0921_Barcs;0.00007;2;0.57989035;
AEQ057_2011_0311_Zempl;0.126;3;0.47989035;
1-1455;0.044166667;1;0.739306036;
1-588;0.06375;2;0.501389369;
1-553;0.044166667;1;0.894931036;
1-472;0.06375;2;0.512847702;
1-459;0.044166667;1;0.699514369;
1-1639;0.06375;2;0.659722702;
1-1568;0.044166667;1;0.688576869;
1-1491;0.06375;2;0.514931036;
1-559;0.044166667;1;0.685347702;
1-12-484/18;0.039666667;1;0.553264369;
1-12-480/10;0.04125;2;0.601076869;
1-12-1613/13;0.039666667;1;0.437847702;
1-12-1609/59;0.04125;2;0.434410202;
1-11-510/91;0.04125;2;0.554618536;
1-11-506/92;0.039666667;1;0.465972702;
1-11-1420/94;0.039666667;1;0.546285202;
1-11-1417/2;0.04125;2;0.615660202;
1-10-401/10;0.039666667;1;0.514097702;
1-10-399/1;0.04125;2;0.490451869;
1-10-1456/17;0.039666667;1;0.568576869;
1-10-1452/8;0.04125;2;0.484722702;
1-1565;0.044166667;1;0.698264369;
T-JTD-2013-PAV-2049;0.04125;2;0.570139369;
T-VAKKR-2013-PAV-625;0.06375;2;0.520451869;
T-VAKKR-2012-PAV-207;0.06375;2;0.505868536;
T-VAKKR-2012-PAV-107;0.06375;2;0.596076869;
T-JTD-2013-PAV-611;0.04125;2;0.480729647;
T-JTD-2013-PAV-585;0.039666667;1;0.452951869;
T-JTD-2013-PAV-2141;0.039666667;1;0.386701869;
T-VAKAR-2013-PAV-765;0.044166667;1;0.831285202;
LVDDL5;0.051;1;0.295016408;
LVDDL4;0.041;1;0.462163597;
LVDDL3;0.031;1;0.441127008;
LVDDL2;0.041;1;0.431064679;
LVDDL6;0.035;1;0.492377628;
LVDDJ3;0.039;1;0.629249871;
LVDBB5;0.044;1;0.73262313;
LVDBB3;0.028;1;0.53285591;
LVDBB1;0.038;1;0.713936533;
LVDBB4;0.035;1;0.932187214;
LVDDJ2;0.048;1;0.97408018;
LVDDJ1;0.03;1;0.82740994;
LVDDD1;0.028;1;0.4463003;
LVDBB6;0.036;1;0.624840516;
LVDBB2;0.028;1;0.729191983;
LVDDR3;0.042;3;0.501707545;
LVDDL1;0.037;1;0.465180832;
LVLDK1;0.075;1;0.533294627;
LVDUJ1;0.05;1;0.680054254;
LVDUD1;0.033;1;0.537694621;
LVDRM1;0.042;1;0.247141501;
LVDDO1;0.032;1;0.388201627;
LVDDR4;0.047;3;0.52813279;
LVDDR2;0.042;3;0.423469039;
LVDDR1;0.036;3;0.579136575;
LVDDO2;0.028;1;0.478870443;
LVDDR5;0.032;3;0.550421107;
LVLDJ1;0.09;2;0.462787381;
LVLDK3;0.035;2;0.445099474;
LVLDK4;0.027;2;0.737437277;
LVLDK5;0.046;2;0.572175626;
LVLDK6;0.025;2;0.421414543;
LVLDK2;0.045;2;0.492615663;
LVLUJ1;0.09;2;0.723716088;
LVLDJ2;0.037;2;0.443324111;
LVVV1;0.018;1;0.807340796;
LVLAM1;0.081;1;0.326403821;
LVLAM2;0.027;1;0.282404605;
LVLDJ3;0.029;2;0.527281821;
LVGDC1;0.018;1;0.377235468;
LVVV4;0.021;1;0.592865352;
LVVV3;0.016;1;0.564345352;
LVVV2;0.016;1;0.556124608;
GRAVE2 2007;0.122923077;4;0.399554339;
GEWDE 2007;0.045;4;0.393613162;
DRONGLN 2007;0.1035;4;0.334789633;
KEIZVR246 2007;0.1035;4;0.451830529;
OPHMT921 2007;0.070296296;4;0.426554339;
MILLGADRN866 2006;0.070296296;4;0.409554339;
LOEVSN 2006;0.070296296;4;0.508554339;
LOEVSN 2007;0.070296296;4;0.423554339;
OPHMT921 2006;0.070296296;4;0.513554339;
STEENWD941 2006;0.070296296;4;0.613554339;
SPIJKSDK860 2007;0.070296296;4;0.517554339;
SPIJKSDK860 2006;0.070296296;4;0.377554339;
WOLFRN894 2007;0.070296296;4;0.412554339;
WOLFRN894 2006;0.070296296;4;0.465554339;
EIJSDPTN 2007;0.152057692;4;0.373554339;
GATVVKPNOT 2007;0.1035;4;0.48603582;
GATVDVEN 2007;0.1035;4;0.578059008;
STEURGZD 2007;0.1035;4;0.448099957;
KIEVTWD 2006;0.070296296;4;0.385954339;
KIEVTWD 2007;0.070296296;4;0.534789633;
ZUIDHVN976 2007;0.070296296;4;0.558319045;
ZUIDMTGND 2007;0.070296296;4;0.33395754;
OHE 2007;0.142461538;4;0.551554339;
NOORDHLDWT02 2007;0.073785714;4;0.468773386;
