SampleID;x1;x2;y; 
1;0.434222025;90;0.662578549;
2;0.801291806;92.5;0.537324388;
3;0.788634527;88;0.283309733;
4;0.738226064;90;0.464774744;
5;0.485531578;67.5;0.612158075;
6;0.757941887;72.5;0.726499364;
7;0.808999579;77.5;0.870041452;
8;0.699663895;75.5;0.572936657;
9;0.729384726;62.5;0.513361419;
10;0.525482588;96.5;0.31664192;
11;0.434222025;72.5;0.892893585;
12;0.802618616;0;0.780826347;
13;0.563305253;70;0.627729845;
14;0.640502706;96.5;0.69996662;
15;0.873852805;95;0.448464483;
16;0.866586422;99;0.534013024;
17;0.416993762;47.5;0.558884825;
18;0.404081053;40;0.461150871;
19;0.59456982;81.5;0.779591666;
20;0.739758472;62.5;0.570981655;
21;0.379113012;56.5;0.820606244;
22;0.354329578;62.5;0.63141963;
23;0.414236337;52.5;0.877734083;
24;1.087670773;60;0.640973897;
25;1.046778885;91.5;0.30286017;
26;0.405406723;57.5;0.917523617;
27;0.489584025;45.5;1.015454589;
28;0.568716567;98.5;0.403148122;
29;0.557296519;91.5;0.449197126;
30;0.591784472;100;0.541295135;
31;0.503040454;54;0.953772148;
32;0.503040454;25;0.784043953;
33;0.559165882;100;0.53047914;
34;0.524456914;86.5;0.609318331;
35;0.483237184;96.5;0.786573869;
36;0.5237387;35;0.766343251;
37;0.5237387;40;0.971836429;
38;0.4379032;95;0.567098435;
39;0.506304849;100;0.429386528;
40;0.440532397;100;0.363322018;
41;0.869720524;62.5;0.573466603;
42;0.925160879;45;0.506736416;
43;0.931547798;95;0.486146719;
44;0.48790348;60;0.962796735;
45;0.448278536;60;0.717350117;
46;0.50345353;40;0.838292097;
47;0.885412265;86.5;0.46958483;
48;0.882633724;86.5;0.286428412;
49;0.914124531;40.5;0.640180492;
50;0.449806335;70;0.947973632;
51;0.808945824;70;0.497718402;
52;0.312835742;87.5;0.577751478;
53;0.271439702;85;0.52854076;
54;0.244201859;87.5;0.486395065;
55;0.289329958;77.5;0.511172271;
56;0.741917644;90;0.599262091;
57;0.582269128;70;0.433099072;
58;0.473342865;97.5;0.619581324;
59;0.547117051;99.5;0.562173694;
60;0.683523647;55;0.376702402;
61;1.00465762;75;0.851464294;
62;0.493667967;60;0.565436479;
63;0.844671544;62.5;0.386224715;
64;0.871610889;50;0.42280355;
65;0.391982118;80;0.670389575;
66;0.391982118;97.5;0.588019719;
67;0.391982118;65;0.787796887;
68;0.321322654;80;1.00151967;
69;0.321322654;93.5;0.490850707;
70;0.467890899;95;0.526248674;
71;0.419457847;50;0.902820324;
72;1.002264261;98;0.373782913;
73;0.539751338;92.5;0.682863882;
74;0.351538151;100;0.362746336;
75;0.422118023;99;0.586173259;
76;0.68309269;97.5;0.709346696;
77;0.85799988;95;0.339543049;
78;0.885849655;99;0.413649654;
79;0.893636869;99;0.394544045;
80;0.903046531;72.5;0.371556409;
81;0.897421446;80;0.297522748;
82;1.160190682;45;0.587415702;
83;1.229381115;50;0.607025794;
84;0.809244911;100;0.989308087;
85;0.845768277;96.5;0.691759987;
86;0.618039838;100;0.429146591;
87;0.688945698;95;0.34006558;
88;0.706290701;80.5;0.650617115;
89;0.699172286;98.5;0.47580115;
90;0.54736778;95;0.924429974;
91;0.500809606;92.5;0.895581606;
92;0.478075315;85;0.867368423;
93;1.294155041;65;0.496123915;
94;0.915580506;80;0.646949953;
95;0.908215186;85;0.844454147;
96;0.879809666;90;0.38600108;
97;0.458007766;50;0.586455778;
98;0.678261275;87.5;0.846796579;
99;0.605836721;65;0.48814186;
100;0.432580737;67.5;0.387116414;
101;0.456526113;54;0.451846903;
102;0.689993193;40;0.595876542;
103;0.703942342;100;0.713505258;
104;0.730391804;75;0.402298499;
105;0.226973091;97.5;0.775789503;
106;0.6998102;51.5;0.670959056;
107;0.68010422;95;0.94045094;
108;0.539075175;100;0.89327866;
109;0.73589654;42.5;0.423840382;
110;0.652798778;40;0.551636686;
111;0.434487494;50;0.592513227;
112;0.485077724;98;0.514260664;
113;0.597489276;99.5;0.60096071;
114;0.575768035;95;0.624733166;
115;0.648504044;100;0.613458528;
116;0.554596142;85;0.677099349;
117;0.6211886;37.5;0.553852036;
118;0.674114368;55;0.453100906;
119;0.910194539;100;0.830188388;
120;0.5237387;60;0.644548054;
121;0.803474359;97.5;0.483456697;
122;0.681335775;85;0.258791694;
123;0.542169031;47.5;0.473247612;
124;0.614963478;95;0.518355729;
125;1.178951101;97.5;0.249897626;
126;1.177174827;84;0.354874271;
127;1.092512117;69;0.534588931;
128;0.591170273;100;0.687905865;
129;0.736998302;75;0.712545242;
130;0.609278702;50;0.628219614;
131;0.509737596;100;1.033096017;
132;0.571032531;100;0.975312954;
133;0.405406723;37.5;0.923295702;
134;0.571032531;94.5;0.936103427;
135;0.509737596;97;1.04595541;
136;0.449806335;97.5;0.920986456;
137;0.619742892;100;0.937441711;
138;0.449806335;99.5;1.062696946;
139;0.286882821;62.5;0.442796831;
140;0.391982118;100;0.945747261;
141;0.714513774;75;0.379854812;
142;0.601831978;67.5;0.370097218;
143;0.80527926;100;0.550536691;
144;0.634109789;94;0.269299301;
145;0.544555109;70;0.473471147;
146;0.918318596;100;0.259513707;
147;0.890586822;97.5;0.641263061;
148;0.709642789;77.5;0.553842157;
149;0.366740326;25;0.85337437;
150;0.879515003;27.5;0.616586368;
151;0.90578022;37.5;0.559798415;
152;0.666729642;38;0.710791533;
153;0.663649248;76.5;0.457062301;
154;1.177244431;100;0.424046419;
155;1.046916047;100;0.412009935;
156;1.213306468;51.5;0.251154557;
157;1.308926618;82.5;0.299769111;
158;0.872244885;99.5;0.30077841;
159;0.402852085;100;0.603223827;
160;0.539476065;100;0.527923225;
161;0.528453107;100;0.482185118;
162;0.56562395;100;0.405570943;
163;0.24706678;96.5;0.79688039;
164;0.491012337;82.5;0.555140869;
165;0.226973091;99;0.445028335;
166;0.498582562;98;0.645460327;
167;0.466905462;85;0.729370472;
168;0.503805577;91.5;0.768608766;
169;0.503040454;87.5;0.709650297;
170;0.503040454;100;0.513174944;
171;0.503040454;100;0.479005369;
172;0.271439702;35;0.459731595;
173;0.93225047;100;0.378547807;
174;0.471087457;60;0.845701885;
175;0.500784566;100;0.611884861;
176;0.400288626;100;0.483757871;
177;0.737561291;94;0.342890322;
178;0.80382598;94;0.334785478;
179;0.595438708;79.5;0.598744372;
180;0.34329277;85.5;0.413625235;
181;0.34329277;80;0.353608925;
182;0.378246525;80;0.399628529;
183;0.523622852;100;0.64037179;
184;0.503040454;100;0.718498845;
185;0.728953569;55;0.483702725;
186;0.755266765;57.5;0.511107272;
187;0.390550978;65.5;0.906229557;
188;0.33258251;82;0.81277244;
189;0.55045187;62.5;0.886244985;
190;0.442448639;75;0.926077147;
191;0.56621687;82.5;0.967445225;
192;0.306285142;95;0.985556906;
193;0.350847276;46.5;0.80841031;
194;0.410591567;25;0.688727403;
195;0.354814339;40;0.856623468;
196;0.404597445;37.5;0.920047562;
197;0.589847924;90;0.459901349;
198;0.44028051;27.5;0.920882687;
199;0.558805423;65;0.882154652;
200;0.483876317;70;0.736354436;
201;0.514976986;55;0.533745043;
202;0.39507978;35;0.430504883;
203;0.71357277;17.5;0.70696524;
204;0.751424922;29.5;0.879676066;
