SampleID;x1;x2;y;RandomEffect
S0001;1.679166667;3;0.58702437;AT_Danube
S0002;1.8744;1;0.359197115;AT_Danube
S0003;2.109166667;3;0.33204746;AT_Danube
S0004;1.989166667;3;0.805277322;AT_Danube
S0005;1.989166667;3;0.696322098;AT_Danube
S0006;2.1975;3;0.677071507;AT_Danube
S0007;1.881666667;3;0.576709511;AT_Danube
S0008;2.1475;3;0.263552206;AT_Danube
S0009;2.021666667;3;0.388384647;AT_Danube
S0010;2.304166667;1;0.357095218;AT_Danube
S0011;2.021666667;3;0.706698175;AT_Danube
S0012;2.109166667;3;0.23878003;AT_Danube
S0013;2.258333333;3;0.370984422;AT_Danube
S0014;1.869166667;3;0.353197893;AT_Danube
S0015;1.679166667;3;0.408938811;AT_Danube
S0016;1.818333333;3;0.40237262;AT_Danube
S0017;1.926666667;3;0.549345211;AT_Danube
S0019;3.7158;2;0.373516681;BE_ZGR
S0030;3.7999;2;0.452493698;BE_ZGR
S0032;2.8815;2;0.085726885;BE_ZGR
S0042;3.05666;2;0.502621079;BE_ZGR
S0054;0.73;2;0.651684928;BG_R6
S0055;0.985;2;0.626461455;BG_R6
S0056;0.9925;1;0.651814847;BG_R6
S0057;0.966666667;3;0.646431597;BG_R6
S0058;0.87;2;0.646335783;BG_R6
S0059;0.94;1;0.66622562;BG_R6
S0060;0.9275;3;0.649765006;BG_R6
S0061;1.035;2;0.890846864;BG_R6
S0062;1.018333333;3;0.715544658;BG_R6
S0063;0.985;1;0.628226441;BG_R6
S0064;1.01;2;0.679514273;BG_R6
S0065;0.9625;3;0.695299836;BG_R6
S0066;1.045;2;0.692419862;BG_R6
S0067;1.1525;2;0.810095986;BG_R6
S0068;0.9475;2;0.628533727;BG_R6
S0069;0.67;2;0.788972273;BG_R6
S0070;0.971666667;2;0.695520558;BG_R6
S0071;0.9925;3;0.673812618;BG_R6
S0072;1.01;3;0.680745565;BG_R6
S0073;0.754;2;0.861595263;BG_R6
S0074;0.89;2;0.726204633;BG_R6
S0075;4.0225;3;0.331128069;CZ_12_3
S0076;2.68667;2;0.786536083;CZ_12_3
S0077;2.35892;3;1.030445765;CZ_12_3
S0078;2.44167;4;0.444205235;CZ_12_3
S0079;3.23083;3;0.302625182;CZ_12_3
S0080;4.47583;3;-0.251906841;CZ_12_3
S0081;3.24917;3;0.86213328;CZ_12_3
S0082;3.08417;3;0.844418513;CZ_12_3
S0083;2.32833;2;1.008444133;CZ_12_3
S0110;3.421428571;3;0.453317039;DE_10
S0111;1.4;4;0.312459803;DE_10
S0113;3.4;3;0.09141234;DE_10
S0120;3.492857143;3;0.785464813;DE_10
S0121;3.492857143;1;-0.153532096;DE_10
S0123;3.421428571;3;0.151577197;DE_10
S0137;3.421428571;3;0.295264555;DE_10
S0138;1.4;4;0.523970813;DE_10
S0139;1.5;4;-0.109426368;DE_10
S0140;1.6;3;0.110097256;DE_10
S0141;1.6;3;0.110583046;DE_10
S0142;1.5;3;0.1178576;DE_10
S0143;1.5;3;0.160629769;DE_10
S0144;1.5;3;0.314622683;DE_10
S0145;1.5;3;0.43706324;DE_10
S0146;1.5;4;0.034907926;DE_10
S0147;1.5;4;0.093245186;DE_10
S0148;1.5;4;-0.118929194;DE_10
S0149;1.6;3;-0.039990315;DE_10
S0150;1.4;4;0.257628777;DE_10
S0151;1.6;3;0.049731847;DE_10
S0152;1.4;4;0.812170407;DE_10
S0153;1.4;4;0.857488255;DE_10
S0154;1.4;4;1.430536473;DE_10
S0155;1.4;4;1.354105823;DE_10
S0156;1.4;4;1.609337608;DE_10
S0157;1.4;4;1.582556527;DE_10
S0158;1.4;4;1.24745339;DE_10
S0159;1.4;4;1.394609371;DE_10
S0162;1.4;4;-0.027627276;DE_10
S0172;1.6;3;-0.07919736;DE_10
S0174;1.6;3;0.117897044;DE_10
S0176;2.55;4;0.537902135;DE_20
S0177;3.27;3;0.614611121;DE_20
S0180;3.25;4;0.465928101;DE_20
S0181;2.6;4;1.000956683;DE_20
S0184;3.275;4;0.500657463;DE_20
S0188;3.4;4;0.697535285;DE_20
S0191;3.27;3;0.714950562;DE_20
S0192;3.45;4;0.47123719;DE_20
S0196;3.27;3;0.568106347;DE_20
S0209;3.25;4;0.771670711;DE_20
S0210;3.31;3;0.624852585;DE_20
S0211;3.31;3;0.562627272;DE_20
S0212;3.31;3;0.680095986;DE_20
S0214;3.25;4;1;DE_20
S0216;3.25;3;0.762219152;DE_20
S0219;3.25;3;0.530242909;DE_20
S0224;3.25;3;1.021933808;DE_20
S0226;2.394301075;2;0.640029771;ES_117
S0227;3.880107527;2;0.614608967;ES_117
S0228;2.146415771;2;0.614608967;ES_117
S0230;3.811738351;2;0.614608967;ES_117
S0231;2.146415771;2;0.614608967;ES_117
S0233;3.59;2;0.614608967;ES_117
S0234;2.587150538;2;0.614608967;ES_117
S0235;2.394301075;2;0.614608967;ES_117
S0236;3.432634409;2;0.614608967;ES_117
S0237;2.587150538;2;0.614608967;ES_117
S0238;3.811738351;2;0.614608967;ES_117
S0239;2.146415771;2;0.614608967;ES_117
S0240;2.862266807;2;0.614608967;ES_117
S0444;0.688130081;2;1.026076111;FI_Esk
S0483;0.406754386;2;0.869314483;FI_Esk
S0484;0.406754386;2;0.085506343;FI_Esk
S0485;0.406754386;2;0.733454405;FI_Esk
S0510;0.275897436;1;0.944336942;FI_ESt
S0511;0.275897436;1;0.944336942;FI_ESt
S0512;0.275897436;1;0.944336942;FI_ESt
S0513;0.275897436;1;0.944336942;FI_ESt
S0514;0.275897436;1;0.944336942;FI_ESt
S0515;0.275897436;1;0.944336942;FI_ESt
S0516;0.275897436;1;0.863716676;FI_ESt
S0517;0.275897436;1;0.702476144;FI_ESt
S0518;0.275897436;1;0.944336942;FI_ESt
S0519;0.275897436;1;0.944336942;FI_ESt
S0520;0.275897436;1;0.944336942;FI_ESt
S0521;0.275897436;1;0.944336942;FI_ESt
S0522;0.275897436;1;0.944336942;FI_ESt
S0523;0.275897436;1;0.857247148;FI_ESt
S0524;0.275897436;1;0.944336942;FI_ESt
S0525;0.275897436;1;0.944336942;FI_ESt
S0526;0.275897436;1;0.874665107;FI_ESt
S0527;1.4158;4;1.526545584;HR-R_5B
S0528;1.4233;4;0.946041443;HR-R_5B
S0530;1.655;4;0.07074138;HR-R_5B
S0531;0.8692;1;1.136649867;HR-R_5B
S0532;0.9412;4;-0.313365253;HR-R_5B
S0533;1.356;2;1.495791471;HR-R_5B
S0534;1.0593;2;-0.252117367;HR-R_5B
S0535;1.2375;2;0.013742913;HR-R_5B
S0536;1.5677;2;1.21156971;HR-R_5B
S0537;1.005;1;0.64027742;HR-R_5C
S0538;1.0017;2;0.599850963;HR-R_5C
S0539;1.1333;2;0.420995451;HR-R_5C
S0540;1.0614;4;0.524730393;HR-R_5C
S0541;1.0468;2;0.66339847;HR-R_5C
S0542;1.595;3;0.882211242;HR-R_5C
S0543;1.2788;3;0.423113023;HR-R_5C
S0545;1.0867;4;0.639404882;HR-R_5C
S0546;1.0538;3;0.502512305;HR-R_5C
S0547;1.0508;4;0.684572277;HR-R_5C
S0548;1.0762;3;1.796438983;HR-R_5C
S0549;1.0542;3;0.617453728;HR-R_5C
S0550;1.1427;3;0.43472751;HR-R_5C
S0551;1.252;2;0.449370414;HR-R_5C
S0552;1.86;4;0.486123514;HR-R_5D
S0553;1.83;3;0.579813691;HR-R_5D
S0554;1.856;1;0.715544077;HR-R_5D
S0555;2.45;2;0.085539956;HU_13
S0556;1.886164384;2;0.690921958;HU_13
S0557;0.576058442;2;0.820174448;HU_13
S0558;2.779230769;2;1.479786924;HU_13
S0559;2.432;2;0.33599705;HU_13
S0560;2.7995;2;1.188153959;HU_13
S0561;1.831944444;2;0.613944661;HU_14
S0562;1.126333333;2;0.946107887;HU_14
S0563;2.065555556;2;0.540155854;HU_14
