SampleID;x1;x2;y; 
1;4.156666667;12.5;0.838696231;
2;3.815;100;0.885473464;
3;5.368333333;44.5;0.79470933;
4;6.516666667;15;0.661685431;
5;7.261666667;7.5;0.736178814;
6;3.328;5;0.886334869;
7;0.626666667;2.5;0.951662335;
8;0.74;2.5;1.001433293;
9;0.48;10.5;0.992384028;
10;0.85;2.5;0.944875386;
11;3.566666667;85;0.921873896;
12;3.335;100;0.908749678;
13;2.968;45.5;1.073767934;
14;3.754;80;0.910257541;
15;3.22;75;0.957402699;
16;3.156666667;67.5;0.94595493;
17;0.901428571;100;0.704024517;
18;0.1;100;0.94073041;
19;0.62;57;0.9952877;
20;5.848333333;5.5;1.003264871;
21;4.99;2.5;0.997023437;
22;5.615;10;0.989254408;
23;4.304;50;0.424040055;
24;6.388;94;0.579937307;
25;4.591666667;72.5;0.48802861;
26;5.751666667;94;0.598535895;
27;3.78;100;0.538911138;
28;3.745;100;0.68133539;
29;2.376;50;0.737944323;
30;3.165;72.5;0.56062254;
31;1.886666667;62.5;0.415323485;
32;3.638;98.5;0.372602241;
33;8.985;99;0.143835608;
34;2.216666667;100;0.370940033;
35;1.968333333;57.5;0.917523617;
36;1.526666667;45.5;1.015454589;
37;1.085;100;0.295134695;
38;5.196;62.5;0.442796831;
39;0.502857143;100;0.945747261;
40;3.005;80;0.276471828;
41;7.08;47.5;0.440659381;
42;7.061666667;100;0.289571703;
43;5.867142857;100;0.326192147;
44;5.818333333;100;0.345091019;
45;5.666666667;100;0.260046094;
46;6.165;60;0.843922988;
47;6.375;37.5;0.577227087;
48;5.49;94;0.560501925;
49;1.69;75;0.379854812;
50;1.49;67.5;0.370097218;
51;3.136666667;5;1.008464305;
52;3.748333333;22.5;1.0190065;
53;0.516;0;1.114349142;
54;5.411666667;5;0.913169512;
55;4.933333333;5;0.856510292;
56;2.281666667;17.5;0.942479658;
57;1.975714286;8;1.006403483;
58;1.981666667;17.5;0.93448918;
59;5.488333333;5;1.000749856;
60;5.251666667;0;0.987161133;
61;0.91;5;0.884572959;
62;0.908333333;27.5;0.829205231;
63;1.068;30;0.880562356;
64;0.89;25;0.866555867;
65;0.99;20;0.864221452;
