SampleID;x1;x2;y; 
1;3.125;2.333333333;0.96;
2;3.2;2;0.63;
3;1.845;3.083333333;0.58;
5;1.945;2.076923077;0.84;
8;3.25;4.052631579;0.67;
9;2.47;2.416666667;0.8;
10;3.59;4;0.84;
11;3.235;3.25;0.64;
12;4.46;3.470588235;0.64;
13;6.385;4.538461538;0.58;
14;3.455;2.923076923;0.48;
15;2.88;5;0.7;
16;4.34;2.416666667;0.81;
17;3.975;4.166666667;0.64;
18;4.065;4.333333333;0.62;
19;3.805;3.916666667;0.65;
20;5.13;3.25;0.52;
21;3.4125;3.571428571;0.7;
23;2.148;6.6;0.34;
27;4.2;5.0625;0.58;
30;4.3;5.75;0.49;
31;4;4.6875;0.52;
33;5.133333333;5.2;0.59;
34;3.666666667;3.458333333;0.61;
36;2.2;5;0.68;
40;8.003333333;1.923076923;0.61;
43;3.6;6.153846154;0.38;
45;3.6;3.153846154;0.54;
47;2.315;3.307692308;0.7;
48;1.78;3.583333333;0.18;
49;1.65;4.866666667;0.42;
51;2;2.466666667;0.63;
52;2.915;4.526315789;0.3;
53;3.014285714;5.733333333;0.58;
62;3.4;2.6;0.67;
66;3.715384615;2;0.87;
67;2.075;5;0.43;
69;3.555;3.266666667;0.57;
83;6.86;5.692307692;0.13;
91;5.7;4;0.19;
92;8.3;3.916666667;0.51;
95;4;4.538461538;0.68;
97;3.1;1.916666667;0.68;
99;1.363333333;3.75;0.55;
101;4;1.538461538;0.66;
102;1.752;2.416666667;0.7;
103;4.7;1.181818182;0.84;
104;3.5;2.083333333;0.93;
105;4.9;2.090909091;0.61;
106;2.04;3.4;0.91;
107;0.9825;2.083333333;0.78;
109;4.7175;2.523809524;0.61;
112;1.9;2.923076923;0.66;
113;1.4525;3;0.71;
114;1.35;2.222222222;0.74;
115;7.155;4.384615385;0.28;
116;4.133333333;4.090909091;0.92;
117;2.405;2.181818182;0.56;
118;3.5;4.846153846;0.7;
119;1.7;3.692307692;0.73;
122;3.83;5.121212121;0.66;
123;3.61;6;0.63;
284;2.19;3.666666667;0.68;
285;2.12;4.578947368;0.77;
286;1.76;2.75;0.8;
287;2.515;1.333333333;0.85;
289;2.64;4.076923077;0.55;
290;4.03;4;0.84;
291;3.04;4.538461538;0.66;
294;1.88;2.111111111;0.74;
295;1.285;1.692307692;0.9;
298;3.51;3.333333333;0.67;
299;2.585;4.076923077;0.76;
300;1.1;4;0.88;
301;4.5;2.636363636;0.46;
302;3.7;4.307692308;0.75;
312;3;3.307692308;0.7;
313;6.5;3.933333333;0.76;
314;2.155;4.857142857;0.69;
315;2.255;5.352941176;0.53;
316;3.36;7;0.69;
321;3.51;2;0.54;
322;3.39;3;0.74;
323;3.246666667;2.666666667;0.27;
324;3.35;3;0.64;
325;3.825;6.333333333;0.09;
326;1.05;1.25;0.79;
327;1.925;5.454545455;0.78;
328;1.81;3.75;0.68;
329;2.205;3.857142857;0.83;
330;2.86;3;0.71;
331;3.07;5;0.74;
332;3.105;5;0.54;
333;2.875;1.307692308;0.67;
334;4.793333333;3.357142857;0.64;
335;3.84;3.727272727;0.69;
336;2.92;2.642857143;0.57;
337;6.4;3.5;0.67;
338;3.94;3.454545455;0.62;
339;4.06;3.454545455;0.64;
340;4.2975;4.571428571;0.29;
341;2.195;5.705882353;0.63;
342;3.515;3.153846154;0.49;
343;3.32;4.818181818;0.73;
344;4.713333333;4.25;0.32;
346;3.1425;5.285714286;0.79;
348;3.4;3;0.79;
349;3.87;3.545454545;0.57;
350;2.49;6.733333333;0.56;
352;5.6;5.666666667;0.57;
356;3.1;3.785714286;0.77;
357;3;4.6;0.79;
358;3;4.947368421;0.83;
360;10.425;5;0.48;
362;3.2;4.090909091;0.82;
363;3.3;5.307692308;0.7;
367;6.966666667;5.857142857;0.14;
372;3.3;4;0.61;
375;3;3.333333333;0.45;
376;5.2;2.923076923;0.51;
378;1.785;2.272727273;0.86;
379;2.33;2.272727273;0.77;
380;1.935;3.166666667;0.75;
386;2.35;2.8;0.49;
387;2.88;4.3125;0.46;
389;1.7;2.285714286;0.78;
391;1.54;4.833333333;0.59;
392;1.64;5.25;0.39;
393;2;3;0.54;
395;2.425;3.090909091;0.74;
399;4.355;2.454545455;0.55;
400;3;4.461538462;0.54;
401;3.05;3.2;0.63;
402;3.075;3.785714286;0.58;
403;2.6;4.733333333;0.63;
404;2.65;3.578947368;0.5;
405;3.075;4;0.58;
406;4.1;4.933333333;0.44;
407;3.15;5.833333333;0.37;
408;2.9;2.636363636;0.69;
409;2.9;3.166666667;0.55;
410;2.35;3.0625;0.44;
412;2.05;4.461538462;0.61;
413;2.6;5.230769231;0.54;
414;2.625;4.538461538;0.6;
415;2.8;3.25;0.56;
416;3.375;2.666666667;0.46;
418;3.4;2.916666667;0.37;
419;2.5;3.333333333;0.71;
420;3.25;1.153846154;0.66;
421;1.6;1;0.82;
422;3.5;2.538461538;0.46;
424;3.75;3.333333333;0.69;
425;3.25;2.333333333;0.73;
428;1.95;3.416666667;0.43;
431;3.48;5.117647059;0.58;
432;3.8;3.666666667;0.24;
433;4.7;2.461538462;0.47;
434;3.7;3.736842105;0.66;
435;4;3.307692308;0.58;
437;3.88;3.266666667;0.58;
438;3.5;3.909090909;0.69;
439;3.7;3.428571429;0.57;
440;4;3.2;0.77;
441;4.15;3.230769231;0.56;
442;3.7125;3.583333333;0.58;
443;3.05;3.181818182;0.62;
444;2.2;3.666666667;0.69;
446;3.814285714;3.909090909;0.71;
447;4.833333333;4;0.72;
448;4.266666667;5.416666667;0.77;
450;4.366666667;3;0.76;
451;4;6.384615385;0.63;
453;4.133333333;3.5;0.77;
454;2.6;4.181818182;0.6;
456;4.45;3.090909091;0.58;
457;3.9;1.545454545;0.64;
458;4;4.666666667;0.61;
459;2.95;5;0.71;
460;4;3.846153846;0.44;
463;4.225;5;0.5;
464;5.35;2.75;0.7;
465;4.566666667;4.583333333;0.42;
466;4.85;4.909090909;0.44;
467;4.833333333;1.818181818;0.87;
468;3.8;4.090909091;0.71;
469;4.1;4.818181818;0.41;
470;3.05;6.666666667;0.06;
474;3.28;7;0.06;
479;5.49;3.615384615;0.59;
483;2.4;5.357142857;0.32;
484;7.1;4.176470588;0.45;
489;4.5;4.642857143;0.54;
490;4.6;4.384615385;0.51;
506;6.7;4.529411765;0.45;
507;3.6;4.333333333;0.48;
508;0.9;7;0.01;
509;3.5;6.9;0.02;
510;3.6;2.272727273;0.57;
511;2.2;4.5;0.54;
513;1.7;2.454545455;0.58;
518;3.8;2.545454545;0.34;
521;4.075;3;0.34;
522;8.49;4.5;0.03;
524;2.24;3.8;0.66;
525;1.86;2;0.84;
526;2.325;5.285714286;0.71;
527;3.11;2.5;0.64;
528;2.86;5.384615385;0.6;
529;3.82;5.214285714;0.51;
530;1.605;3;0.62;
531;1.65;1.909090909;0.84;
533;3.595;3.166666667;0.58;
534;3.196666667;3.642857143;0.53;
535;4.1;4.083333333;0.55;
537;3.635;5.125;0.55;
538;2.745;5;0.79;
1415;1.345;2.333333333;0.81;
1428;3.1;4.529411765;0.72;
1429;3.1;2.454545455;0.77;
1430;4.8;3;0.8;
1431;2.05;5.454545455;0.43;
