SampleID;x1;x2;y;RandomEffect ; 
NW_616904_04.04.2006;3.49;0.98164955;1;18;
NW_686190_12.07.2006;3.52;0.846298536;0.301;14;
NW_686190_13.04.2012;3.52;0.846298536;0.845;14;
NW_548686_11.04.2012;3.6;0.826810689;0.699;14;
NW_548686_12.05.2004;3.6;0.826810689;0.602;14;
NW_548686_20.04.2009;3.6;0.826810689;0.845;14;
NW_549113_04.05.2009;3.67;0.737044563;0.845;14;
NW_686372_04.05.2009;3.68;0.737044563;0.845;14;
NW_686372_19.06.2008;3.68;0.737044563;0.301;14;
NW_143157_20.05.2009;3.68;0.900026694;0.699;16;
NW_143157_27.03.2012;3.68;0.900026694;0.903;16;
NW_143157_28.06.2007;3.68;0.900026694;0.699;16;
NW_685744_29.06.2009;3.74;0.766189595;0.699;14;
NW_619954_12.06.2008;3.78;0.98164955;0.301;18;
NW_302089_19.04.2007;3.8;0.571861388;0.301;14;
NW_548005_03.04.2007;3.89;0.826810689;0.954;14;
NW_548005_11.04.2012;3.89;0.826810689;0.845;14;
NW_548005_16.04.2009;3.89;0.826810689;0.903;14;
NW_685513_13.04.2012;3.9;0.846298536;0.602;14;
NW_685513_19.06.2008;3.9;0.846298536;0.699;14;
NW_802736_07.05.2009;3.91;0.737044563;0.954;14;
NW_143704_20.05.2009;3.91;0.900026694;0.301;16;
NW_143704_28.06.2012;3.91;0.900026694;0.602;16;
NW_143704_02.07.2009;3.91;0.900026694;0.301;16;
NW_143704_09.05.2012;3.91;0.900026694;0.602;16;
NW_143704_28.06.2007;3.91;0.900026694;0.477;16;
NW_226300_08.03.2012;3.95;0.56378671;0.477;14;
NW_226300_11.03.2008;3.95;0.56378671;0.699;14;
NW_226300_18.04.2006;3.95;0.56378671;0.699;14;
NW_545703_04.07.2012;3.96;0.832620504;0.602;14;
NW_545703_23.06.2009;3.96;0.832620504;0.301;14;
NW_143029_02.04.2012;3.97;0.900026694;0.903;16;
NW_143029_18.06.2009;3.97;0.900026694;0.845;16;
NW_143029_27.06.2007;3.97;0.900026694;0.778;16;
NW_515802_14.08.2012;4;0.832620504;0.477;15g;
NW_515802_03.05.2012;4;0.832620504;0;15g;
NW_515802_14.05.2009;4;0.832620504;0.477;15g;
NW_515802_15.05.2008;4;0.832620504;0;15g;
NW_546008_04.07.2012;4;0.832620504;0.301;14;
NW_546008_26.05.2009;4;0.832620504;0.301;14;
NW_607617_22.05.2007;4;0.766189595;0.778;14;
NW_607605_04.06.2007;4;0.766189595;0.699;14;
NW_801379_07.06.2005;4;0.737044563;0.778;14;
NW_831359_07.05.2009;4;0.737044563;0.954;14;
NW_831359_04.08.2009;4;0.737044563;0.903;14;
NW_831359_06.05.2008;4;0.737044563;0.845;14;
NW_801380_07.05.2009;4;0.737044563;0.778;14;
NW_802013_11.04.2007;4;0.779488608;0.954;14;
NW_802700_04.04.2012;4;0.779488608;0.778;14;
NW_802700_24.03.2009;4;0.779488608;0.699;14;
NW_801987_20.03.2012;4;0.779488608;0.954;14;
NW_801987_31.03.2009;4;0.779488608;0.954;14;
NW_801999_15.04.2008;4;0.779488608;0.903;14;
NW_801999_20.03.2012;4;0.779488608;0.699;14;
NW_801999_29.04.2009;4;0.779488608;0.778;14;
NW_802384_06.03.2012;4;0.737044563;0.845;14;
NW_802384_27.04.2009;4;0.737044563;0.845;14;
NW_801963_05.05.2009;4;0.779488608;0.477;14;
NW_801963_20.03.2012;4;0.779488608;0.477;14;
NW_609304_03.05.2012;4;0.970142224;0.845;15;
NW_609304_05.06.2009;4;0.970142224;0.602;15;
NW_609304_19.06.2007;4;0.970142224;0.778;15;
NW_831311_16.10.2007;4;0.766189595;0.477;16;
NW_151208_04.05.2012;4;0.869060443;0.477;17;
NW_151208_05.07.2007;4;0.869060443;0.301;17;
NW_151208_31.03.2009;4;0.869060443;0.602;17;
NW_137534_29.07.2008;4;0.878083978;0;17;
NW_607010_17.06.2009;4;0.80905965;0.778;18;
NW_607010_24.04.2012;4;0.80905965;0.699;18;
NW_607010_26.06.2006;4;0.80905965;0.699;18;
NW_607009_15.06.2009;4;0.80905965;0.602;18;
NW_607009_20.07.2006;4;0.80905965;0.477;18;
NW_607009_24.04.2012;4;0.80905965;0.778;18;
NW_685938_04.05.2009;4.13;0.737044563;1.041;14;
NW_685938_07.03.2012;4.13;0.737044563;0.778;14;
NW_685938_23.08.2006;4.13;0.737044563;0.778;14;
NW_612418_17.07.2008;4.15;0.874459481;0.699;14;
NW_791556_10.07.2008;4.18;0.874459481;0.301;14;
NW_302375_20.04.2007;4.25;0.571861388;0.602;14;
NW_666208_30.04.2009;4.35;0.737044563;0.699;14;
NW_558242_07.05.2008;4.38;0.599724244;0.301;14;
NW_304750_29.03.2007;4.49;0.58116973;0.477;14;
NW_801616_22.05.2012;4.51;0.737044563;0.301;14;
NW_801616_27.04.2009;4.51;0.737044563;0.602;14;
NW_558266_13.04.2012;4.58;0.832620504;0.699;14;
NW_558266_04.04.2012;4.58;0.832620504;0.778;14;
NW_558266_18.05.2009;4.58;0.832620504;0.602;14;
NW_144400_04.04.2012;4.61;0.900026694;0;16;
NW_144400_26.05.2009;4.61;0.900026694;0.301;16;
NW_144400_26.06.2007;4.61;0.900026694;0;16;
NW_791532_30.05.2007;4.68;0.874459481;0;14;
NW_226403_15.05.2008;4.72;0.556754625;0.477;14;
NW_226403_16.04.2012;4.72;0.556754625;0.903;14;
NW_226403_18.04.2006;4.72;0.556754625;0.778;14;
NW_801823_23.06.2009;4.72;0.737044563;0.699;14;
NW_801823_07.05.2009;4.72;0.737044563;0.903;14;
NW_801823_16.04.2012;4.72;0.737044563;0.845;14;
NW_606911_17.06.2009;4.8;0.80905965;0.301;18;
NW_606911_21.05.2008;4.8;0.80905965;0.602;18;
NW_606911_23.06.2012;4.8;0.80905965;0.602;18;
NW_802396_02.06.2009;4.81;0.737044563;0.699;14;
NW_802396_25.04.2012;4.81;0.737044563;0.699;14;
NW_545405_04.04.2007;4.84;0.832620504;0.602;14;
NW_545405_05.07.2012;4.84;0.832620504;0.301;14;
NW_545405_15.06.2009;4.84;0.832620504;0.301;14;
NW_807930_17.04.2012;4.92;0.737044563;0.778;14;
NW_807930_27.05.2009;4.92;0.737044563;0.954;14;
NW_543550_12.05.2009;4.94;0.857038761;0.301;14;
NW_543550_24.07.2012;4.94;0.857038761;0.477;14;
NW_302314_03.04.2007;4.95;0.96651416;0;14;
NW_606200_02.04.2009;4.98;0.80905965;0.602;14;
NW_606200_23.04.2012;4.98;0.80905965;0.778;14;
NW_613708_02.07.2009;5;0.800952929;0.301;15g;
NW_613708_29.06.2012;5;0.800952929;0.602;15g;
NW_516200_01.07.2008;5;0.826810689;0;15g;
NW_516200_15.08.2012;5;0.826810689;0;15g;
NW_516200_25.09.2007;5;0.826810689;0;15g;
NW_544206_15.06.2009;5;0.832620504;0.477;14;
NW_544206_24.07.2012;5;0.832620504;0.778;14;
NW_546306_18.04.2007;5;0.826810689;0.477;14;
NW_549605_29.03.2012;5.01;0.826810689;0.301;14;
NW_549605_30.04.2009;5.01;0.826810689;0.301;14;
NW_320298_29.03.2007;5.08;0.58116973;0.301;14;
NW_685641_18.06.2008;5.18;0.98164955;0.845;18;
NW_304505_09.10.2006;5.19;0.959002419;0;14;
NW_302429_17.04.2007;5.2;0.96651416;0.301;14;
NW_304487_08.09.2006;5.2;0.959002419;0;14;
NW_145981_29.06.2007;5.21;0.952726626;0;16;
NW_543548_12.05.2009;5.22;0.857038761;0.602;14;
NW_543548_24.07.2012;5.22;0.857038761;0.954;14;
NW_253054_27.06.2005;5.27;0.556754625;0;14;
NW_802906_04.06.2012;5.32;0.737044563;0;14;
NW_802906_11.05.2009;5.32;0.737044563;0.602;14;
NW_304797_02.04.2007;5.34;0.58116973;0.954;14;
NW_549708_15.05.2008;5.34;0.826810689;0.602;14;
NW_549708_29.03.2012;5.34;0.826810689;0.301;14;
NW_803935_08.05.2012;5.39;0.737044563;0.477;18;
NW_803935_27.05.2009;5.39;0.737044563;0.602;18;
NW_610525_22.05.2007;5.43;0.766189595;0;14;
NW_611402_18.06.2012;5.45;0.800952929;0.602;18;
NW_611402_24.07.2006;5.45;0.800952929;0.477;18;
NW_253108_10.04.2008;5.46;0.556754625;0;14;
NW_548704_10.04.2007;5.47;0.826810689;1.041;14;
NW_227006_02.03.2012;5.48;0.56378671;0.699;14;
NW_227006_24.04.2006;5.48;0.56378671;0;14;
NW_302326_20.04.2007;5.53;0.96651416;0;14;
NW_302053_23.04.2007;5.57;0.571861388;0.699;14;
NW_304475_08.09.2006;5.57;0.959002419;0;14;
NW_611335_06.08.2009;5.57;0.800952929;0.301;18;
NW_611335_19.06.2012;5.57;0.800952929;0.602;18;
NW_611335_23.07.2008;5.57;0.800952929;0.845;18;
NW_544700_04.04.2012;5.59;0.832620504;0.477;14;
NW_544700_18.05.2009;5.59;0.832620504;0.301;14;
NW_619504_07.05.2007;5.69;0.98164955;0.477;18;
NW_265755_19.03.2009;5.73;0.934119224;0.602;16;
NW_686414_01.02.2007;5.74;0.857038761;0.845;18;
NW_809287_07.07.2009;5.76;0.737044563;0.477;14;
NW_809287_15.05.2012;5.76;0.737044563;0.602;14;
NW_140703_03.05.2012;5.78;0.869060443;0.903;16;
NW_140703_11.06.2007;5.78;0.869060443;0.477;16;
NW_140703_20.05.2009;5.78;0.869060443;0.845;16;
NW_610501_05.07.2006;5.79;0.766189595;0.778;14;
NW_303239_07.05.2008;5.87;0.96651416;0.477;14;
NW_303239_08.06.2005;5.87;0.96651416;0.301;14;
NW_545200_05.06.2009;5.9;0.832620504;0.602;14;
NW_545200_05.07.2012;5.9;0.832620504;0.602;14;
NW_808374_04.06.2012;5.98;0.737044563;0.301;14;
NW_808374_11.05.2009;5.98;0.737044563;0.699;14;
NW_265202_08.06.2006;5.99;0.934119224;0.602;16;
NW_265202_19.03.2009;5.99;0.934119224;0.699;16;
NW_515103_07.07.2004;6;0.857038761;0.301;15g;
NW_515103_10.07.2012;6;0.857038761;0;15g;
NW_515103_14.05.2008;6;0.857038761;0;15g;
NW_686256_02.07.2009;6;0.800952929;0.477;15g;
NW_686256_03.07.2012;6;0.800952929;0.301;15g;
NW_686256_27.05.2008;6;0.800952929;0.602;15g;
NW_614208_02.08.2006;6;0.800952929;0.602;15g;
NW_614208_17.08.2009;6;0.800952929;0.477;15g;
NW_614208_25.08.2005;6;0.800952929;0;15g;
NW_614208_27.06.2012;6;0.800952929;0.477;15g;
NW_515012_03.05.2012;6;0.846298536;0.301;15g;
NW_515012_30.06.2008;6;0.846298536;0;15g;
NW_516107_05.05.2004;6;0.832620504;0.301;15g;
NW_516107_14.05.2009;6;0.832620504;0;15g;
NW_516107_15.05.2008;6;0.832620504;0;15g;
NW_516107_15.08.2012;6;0.832620504;0.477;15g;
NW_515024_24.10.2007;6;0.826810689;0;15g;
NW_686268_03.05.2012;6;0.800952929;0.301;15g;
NW_686268_24.06.2008;6;0.800952929;0.477;15g;
NW_515401_14.08.2012;6;0.857038761;0.301;15g;
NW_515401_15.05.2009;6;0.857038761;0;15g;
NW_613101_09.07.2007;6;0.80905965;0.602;15g;
NW_613101_25.06.2012;6;0.80905965;0.602;15g;
NW_613101_29.06.2009;6;0.80905965;0.602;15g;
NW_516004_15.08.2012;6;0.832620504;0;15g;
NW_516004_02.07.2008;6;0.832620504;0;15g;
NW_516004_03.05.2012;6;0.832620504;0.301;15g;
NW_516004_05.05.2004;6;0.832620504;0;15g;
NW_516004_25.09.2007;6;0.832620504;0;15g;
NW_515607_15.05.2008;6;0.857038761;0;15g;
NW_515700_24.09.2007;6;0.832620504;0;15g;
NW_607101_10.08.2009;6;0.80905965;0.477;15;
NW_607101_23.04.2012;6;0.80905965;0.477;15;
NW_607101_25.07.2006;6;0.80905965;0.699;15;
NW_548200_02.04.2009;6;0.826810689;0.903;15;
NW_548200_03.05.2012;6;0.826810689;0.602;15;
NW_501580_12.07.2005;6;0.739792812;0.699;15;
NW_501580_13.04.2012;6;0.739792812;0.778;15;
NW_501580_16.07.2009;6;0.739792812;0.602;15;
NW_141306_03.05.2012;6;0.869060443;0.602;17;
NW_141306_31.03.2009;6;0.869060443;0.477;17;
NW_137558_03.04.2008;6;0.878083978;0.301;17;
NW_137558_08.05.2012;6;0.878083978;0.602;17;
NW_137558_21.07.2009;6;0.878083978;0.477;17;
NW_686396_05.08.2009;6.02;0.800952929;0.301;18;
NW_686396_20.06.2007;6.02;0.800952929;0.903;18;
NW_686396_20.06.2012;6.02;0.800952929;0.778;18;
NW_611104_14.06.2012;6.04;0.80905965;0.602;18;
NW_611104_18.05.2009;6.04;0.80905965;0.477;18;
NW_611104_25.07.2006;6.04;0.80905965;0;18;
NW_547104_16.04.2007;6.06;0.832620504;0;14;
NW_547104_22.06.2009;6.06;0.832620504;0.477;14;
NW_547104_23.07.2012;6.06;0.832620504;0.301;14;
NW_262500_07.06.2006;6.06;0.934119224;0.477;16;
NW_262500_13.03.2012;6.06;0.934119224;0.477;16;
NW_262500_24.03.2009;6.06;0.934119224;0.699;16;
NW_540602_25.04.2012;6.08;0.846298536;0.602;14;
NW_540602_29.06.2006;6.08;0.846298536;0.778;14;
NW_303320_08.06.2005;6.16;0.58116973;0.301;14;
NW_606613_04.06.2009;6.16;0.80905965;0.845;18;
NW_606613_24.05.2012;6.16;0.80905965;0.699;18;
NW_606613_27.06.2006;6.16;0.80905965;0.954;18;
NW_506114_05.06.2007;6.23;0.599724244;0.778;14;
NW_304621_13.10.2006;6.27;0.959002419;0;14;
NW_304529_13.10.2006;6.32;0.959002419;0;14;
NW_686505_24.08.2006;6.32;0.846298536;0.778;14;
NW_686505_25.04.2012;6.32;0.846298536;0.301;14;
NW_801653_12.03.2012;6.35;0.737044563;0.602;14;
NW_801653_30.04.2009;6.35;0.737044563;0.903;14;
NW_304530_13.10.2006;6.36;0.959002419;0;14;
NW_606303_22.04.2012;6.36;0.80905965;1.146;14;
NW_304815_02.04.2007;6.37;0.58116973;0.845;14;
NW_540808_04.06.2007;6.37;0.846298536;0;14;
NW_540808_25.04.2012;6.37;0.846298536;0.477;14;
NW_143509_08.04.2009;6.37;0.900026694;0.602;16;
NW_143509_11.06.2007;6.37;0.900026694;0.602;16;
NW_143509_29.03.2012;6.37;0.900026694;0.602;16;
NW_890078_14.06.2005;6.48;0.737044563;0.954;14;
NW_890078_20.06.2012;6.48;0.737044563;0.778;14;
NW_890078_25.05.2009;6.48;0.737044563;0.699;14;
NW_801800_16.04.2012;6.51;0.737044563;0.477;14;
NW_801800_16.06.2009;6.51;0.737044563;0.699;14;
NW_801770_19.05.2009;6.51;0.737044563;0.903;14;
NW_801770_26.06.2012;6.51;0.737044563;0.477;14;
NW_314043_01.06.2012;6.51;0.917527302;0;18;
NW_314043_06.06.2007;6.51;0.917527302;0;18;
NW_303318_08.06.2005;6.63;0.58116973;0;14;
NW_303318_19.05.2008;6.63;0.58116973;0.477;14;
NW_262705_06.03.2012;6.63;0.934119224;0;16;
NW_262705_09.06.2009;6.63;0.934119224;0.477;16;
NW_263450_13.06.2006;6.63;0.934119224;0.301;16;
NW_263450_15.03.2012;6.63;0.934119224;0.477;16;
NW_263450_19.05.2008;6.63;0.934119224;0.477;16;
NW_263450_23.03.2009;6.63;0.934119224;0.477;16;
NW_540900_24.04.2012;6.67;0.846298536;0.778;14;
NW_540900_27.06.2006;6.67;0.846298536;0.301;14;
NW_303641_04.08.2005;6.68;0.96651416;0;14;
NW_314080_02.07.2012;6.69;0.917527302;0.301;18;
NW_314080_03.04.2009;6.69;0.917527302;0;18;
NW_314080_05.06.2007;6.69;0.917527302;0.301;18;
NW_808416_19.05.2009;6.75;0.737044563;0.602;14;
NW_808416_04.04.2012;6.75;0.737044563;0.845;14;
NW_808416_11.05.2009;6.75;0.737044563;0.699;14;
NW_801781_14.06.2005;6.76;0.737044563;0.903;14;
NW_801781_20.06.2012;6.76;0.737044563;0;14;
NW_801781_25.05.2009;6.76;0.737044563;0.477;14;
NW_802712_11.05.2009;6.78;0.737044563;0.477;14;
NW_314067_01.06.2012;6.78;0.917527302;0;18;
NW_314067_03.04.2009;6.78;0.917527302;0;18;
NW_314067_06.06.2007;6.78;0.917527302;0;18;
NW_144903_10.04.2012;6.79;0.900026694;0.301;16;
NW_144903_12.05.2009;6.79;0.900026694;0.301;16;
NW_226518_15.05.2008;6.81;0.56378671;0.477;14;
NW_226518_16.04.2012;6.81;0.56378671;0.903;14;
NW_808167_07.05.2008;6.84;0.766189595;0.477;18;
NW_253704_24.04.2008;6.87;0.556754625;0.301;14;
NW_540304_01.08.2006;6.87;0.846298536;0;18;
NW_540304_11.04.2012;6.87;0.846298536;0.301;18;
NW_548716_04.05.2009;6.88;0.826810689;0.602;14;
NW_548716_12.04.2012;6.88;0.826810689;0.778;14;
NW_277502_14.10.2008;6.89;0.56378671;0;14;
NW_611323_05.06.2007;6.89;0.800952929;0.699;18;
NW_611323_06.08.2009;6.89;0.800952929;0.602;18;
NW_611323_19.06.2012;6.89;0.800952929;1;18;
NW_253200_14.05.2008;6.91;0.556754625;0;14;
NW_253200_21.06.2005;6.91;0.556754625;0.301;14;
NW_609808_21.07.2006;6.94;0.800952929;0.477;18;
NW_609808_22.05.2012;6.94;0.800952929;0.778;18;
NW_515000_03.05.2012;7;0.857038761;0.477;15g;
NW_515000_14.05.2008;7;0.857038761;0;15g;
NW_613400_27.05.2008;7;0.80905965;0.845;15g;
NW_514809_03.05.2012;7;0.846298536;0;15g;
NW_514809_14.07.2004;7;0.846298536;0.301;15g;
NW_514706_09.07.2012;7;0.846298536;0.301;15g;
NW_514706_14.05.2008;7;0.846298536;0.301;15g;
NW_514500_03.05.2012;7;0.800952929;0.301;15g;
NW_514500_25.06.2008;7;0.800952929;0.301;15g;
NW_514408_09.07.2012;7;0.800952929;0.602;15g;
NW_514408_14.05.2008;7;0.800952929;0;15g;
NW_228102_06.04.2009;7;0.54556297;0.477;14;
NW_228102_08.03.2012;7;0.54556297;0.477;14;
NW_228102_10.07.2006;7;0.54556297;0.301;14;
NW_253856_21.05.2007;7;0.556754625;0;14;
NW_253856_24.04.2008;7;0.556754625;0;14;
NW_303586_22.06.2005;7;0.96651416;0.301;14;
NW_303586_23.04.2008;7;0.96651416;0.301;14;
NW_303290_17.06.2005;7;0.58116973;0;14;
NW_320365_16.07.2008;7;0.58116973;0.301;14;
NW_506126_05.06.2007;7;0.599724244;0.845;14;
NW_685525_01.02.2007;7;0.857038761;0;14;
NW_540407_01.08.2006;7;0.846298536;0.477;14;
NW_540407_11.04.2012;7;0.846298536;0.602;14;
NW_543408_07.05.2009;7;0.857038761;0;14;
NW_543408_11.04.2007;7;0.857038761;0;14;
NW_543408_25.07.2012;7;0.857038761;0;14;
NW_540201_24.08.2006;7;0.846298536;0.301;14;
NW_540201_25.04.2012;7;0.846298536;0;14;
NW_544401_15.06.2009;7;0.832620504;0.477;14;
NW_544401_24.07.2012;7;0.832620504;0.602;14;
NW_544401_28.03.2007;7;0.832620504;0.699;14;
NW_549307_04.05.2009;7;0.737044563;0.699;14;
NW_549307_07.03.2012;7;0.737044563;0.301;14;
NW_686165_13.04.2012;7;0.846298536;0.477;14;
NW_686165_16.08.2006;7;0.846298536;0.845;14;
NW_809330_28.04.2009;7;0.737044563;0.845;14;
NW_809330_04.04.2012;7;0.737044563;0.845;14;
NW_809330_19.05.2009;7;0.737044563;0.602;14;
NW_831189_11.04.2007;7;0.737044563;0.778;14;
NW_831189_28.04.2009;7;0.737044563;0.602;14;
NW_801707_04.07.2012;7;0.737044563;0.602;14;
NW_801707_25.05.2009;7;0.737044563;0.301;14;
NW_610902_26.07.2006;7;0.766189595;0;15;
NW_517800_16.08.2006;7;0.98164955;0;15;
NW_517800_22.08.2005;7;0.98164955;0.301;15;
NW_801562_04.07.2012;7;0.737044563;0.699;15;
NW_801562_12.07.2005;7;0.737044563;0.778;15;
NW_801562_15.07.2009;7;0.737044563;0.477;15;
NW_501578_12.04.2012;7;0.737044563;0.477;15;
NW_501578_15.07.2009;7;0.737044563;0.477;15;
NW_264258_24.03.2009;7;0.934119224;0.602;16;
NW_144800_26.06.2012;7;0.900026694;0.301;16;
NW_144800_29.06.2007;7;0.900026694;0.301;16;
NW_144800_30.06.2009;7;0.900026694;0.301;16;
NW_137005_14.06.2006;7;0.869060443;0.602;17;
NW_137005_21.06.2012;7;0.869060443;0.301;17;
NW_137005_22.06.2009;7;0.869060443;0.477;17;
NW_265901_02.06.2005;7;0.934119224;0.301;17;
NW_265901_04.06.2007;7;0.934119224;0;17;
NW_265901_07.08.2006;7;0.934119224;0;17;
NW_265901_14.08.2008;7;0.934119224;0.477;17;
NW_265901_18.06.2009;7;0.934119224;0.301;17;
NW_265901_26.06.2012;7;0.934119224;0;17;
NW_137303_12.06.2012;7;0.878083978;0.477;17;
NW_137704_02.05.2012;7;0.902049022;0;17;
NW_137704_28.05.2009;7;0.902049022;0.301;17;
NW_238569_19.07.2006;7;0.917527302;0.301;17;
NW_238569_22.04.2009;7;0.917527302;0.477;17;
NW_238569_23.05.2012;7;0.917527302;0.477;17;
NW_138903_02.07.2012;7;0.917527302;0.477;17;
NW_138903_16.07.2009;7;0.917527302;0;17;
NW_138903_24.07.2006;7;0.917527302;0;17;
NW_254502_06.05.2009;7;0.556754625;0;18;
NW_254502_12.07.2006;7;0.556754625;0.602;18;
NW_254502_19.04.2012;7;0.556754625;0.778;18;
NW_259408_20.04.2012;7;0.556754625;0.778;18;
NW_259408_22.08.2006;7;0.556754625;0.301;18;
NW_259408_23.04.2009;7;0.556754625;0.301;18;
NW_147400_25.04.2012;7;0.902049022;0;18;
NW_147400_28.04.2009;7;0.902049022;0;18;
NW_147400_29.05.2006;7;0.902049022;0;18;
NW_138356_12.05.2009;7;0.902049022;0.301;18;
NW_686890_05.06.2007;7;0.800952929;0.699;18;
NW_686890_05.08.2009;7;0.800952929;0.602;18;
NW_686890_20.06.2012;7;0.800952929;0.699;18;
