SampleID;x1;x2;y; 
1;0.434222025;90;1.009;
2;0.801291806;92.5;0.877;
3;0.788634527;88;0.979;
4;0.757941887;72.5;1.115;
5;0.808999579;77.5;1.006;
6;0.699663895;75.5;0.963;
7;0.729384726;62.5;0.967;
8;0.525482588;96.5;0.96;
9;0.434222025;72.5;1.017;
10;0.563305253;70;0.96;
11;0.640502706;96.5;0.995;
12;0.873852805;95;1.135;
13;0.866586422;99;1.075;
14;0.416993762;47.5;0.942;
15;0.59456982;81.5;0.98;
16;0.354329578;62.5;1.066;
17;1.087670773;60;0.924;
18;1.046778885;91.5;0.732;
19;0.405406723;57.5;1.069;
20;0.489584025;45.5;1.094;
21;0.568716567;98.5;1.065736698;
22;0.557296519;91.5;1.127;
23;0.503040454;54;0.965;
24;0.503040454;25;0.908406152;
25;0.524456914;86.5;1.106311084;
26;0.483237184;96.5;1.11;
27;0.5237387;40;0.921197;
28;0.506304849;100;1.06;
29;0.440532397;100;1.011;
30;0.869720524;62.5;0.778;
31;0.925160879;45;0.743951353;
32;0.50345353;40;0.963;
33;0.885412265;86.5;0.971;
34;0.882633724;86.5;0.762;
35;0.449806335;70;0.995;
36;0.808945824;70;0.895;
37;0.741917644;90;1.171;
38;0.473342865;97.5;1.096;
39;0.683523647;55;0.758;
40;1.00465762;75;0.845;
41;0.493667967;60;1.062;
42;0.844671544;62.5;0.714;
43;0.871610889;50;0.737;
44;0.391982118;80;1.093;
45;0.391982118;97.5;1.027965044;
46;0.321322654;80;1.065;
47;0.321322654;93.5;1.032424458;
48;0.351538151;100;1.038287349;
49;0.422118023;99;0.888;
50;0.85799988;95;0.836;
51;0.885849655;99;0.851;
52;0.893636869;99;0.887;
53;0.903046531;72.5;0.974;
54;1.160190682;45;0.803;
55;1.229381115;50;0.835;
56;0.809244911;100;0.852;
57;0.618039838;100;0.821;
58;0.688945698;95;1.021;
59;0.706290701;80.5;1.045;
60;0.699172286;98.5;0.881;
61;0.478075315;85;0.842;
62;1.294155041;65;0.7;
63;0.915580506;80;0.917;
64;0.908215186;85;0.739;
65;0.879809666;90;0.798;
66;0.458007766;50;0.894;
67;0.605836721;65;1.021;
68;0.689993193;40;0.925;
69;0.730391804;75;0.873;
70;0.226973091;97.5;1.091;
71;0.6998102;51.5;0.927;
72;0.68010422;95;1.033;
73;0.539075175;100;0.91;
74;0.73589654;42.5;1.167;
75;0.652798778;40;1.125;
76;0.434487494;50;0.846;
77;0.485077724;98;0.966;
78;0.597489276;99.5;1.22;
79;0.575768035;95;1.178;
80;0.648504044;100;1.056;
81;0.6211886;37.5;0.946;
82;0.674114368;55;0.928;
83;0.910194539;100;0.828;
84;0.5237387;60;0.992;
85;0.803474359;97.5;0.782;
86;0.681335775;85;0.897;
87;0.542169031;47.5;1.009;
88;0.614963478;95;1.03;
89;1.177174827;84;0.722;
90;1.092512117;69;0.929;
91;0.591170273;100;1.029;
92;0.736998302;75;0.95;
93;0.609278702;50;0.863;
94;0.509737596;100;0.908;
95;0.571032531;100;0.973;
96;0.405406723;37.5;1.005;
97;0.571032531;94.5;0.998;
98;0.449806335;97.5;0.986;
99;0.619742892;100;0.955;
100;0.449806335;99.5;1.07;
101;0.714513774;75;1.064;
102;0.890586822;97.5;0.871;
