SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;16.8;221.9;0.031528;TC1;2009
2;47;209.3;0.003711667;TC10;2009
3;7.222222222;212.91;0.005665556;TC11;2009
4;6.333333333;132.1;0.003217419;TC12;2009
5;22.5;240.1;0.060723939;TC13;2009
7;4.5625;226.3;0.005086571;TC15;2009
8;17.8;271;0.077235882;TC16;2009
9;24.4;226.8;0.00431725;TC17;2009
10;14.33333333;256;0.074403529;TC18;2009
12;8.888888889;216.4;0.023036667;TC2;2009
15;10.5;221.6;0.034367143;TC3;2009
16;17.4;206.5;0.019875556;TC4;2009
17;23;248.5;0.026793333;TC5;2009
18;15;251.8;0.019729167;TC6;2009
19;24.25;222.6;0.005330857;TC7;2009
20;27.33333333;194.9;0.00297;TC8;2009
21;8;243.7;0.010294722;TC9;2009
22;14;179.6;0.016273793;TC1;2010
23;33.66666667;160.6;0.004213438;TC10;2010
24;13.8;185.8;0.003266333;TC11;2010
25;14.8;119.5;0.002024643;TC12;2010
26;18;206.3;0.01168871;TC13;2010
27;5.8;198.2;0.002896774;TC14;2010
28;4.866666667;198.9;0.003535161;TC15;2010
29;14.6;228.9;0.013499063;TC16;2010
30;7.75;168;0.003900571;TC17;2010
31;12.33333333;226.7;0.024509355;TC18;2010
32;21;200.8;0.004665806;TC19;2010
33;10.71428571;172.3;0.008455172;TC2;2010
34;26.75;170.9;0.009532;TC20;2010
35;12;158.9;0.002816296;TC21;2010
36;9.5;176.3;0.012696129;TC3;2010
37;10.5;168.2;0.017647333;TC4;2010
38;13.6;206.1;0.010489032;TC5;2010
39;13.2;209.6;0.008421613;TC6;2010
40;31.33333333;173.7;0.003236129;TC7;2010
41;17.2;151.31;0.00178;TC8;2010
42;8.25;187;0.004269;TC9;2010
43;10.25;197.3;0.011439444;TC1;2011
44;16;170;0.003632632;TC10;2011
45;11;190.8;0.004521579;TC11;2011
46;2;147.4;0.003999167;TC12;2011
47;10.33333333;233;0.029710286;TC13;2011
48;3.6;210;0.0035475;TC14;2011
49;2.380952381;224.6;0.004341111;TC15;2011
50;10;248.2;0.035745278;TC16;2011
51;1;178.1;0.003831892;TC17;2011
52;8.75;240.5;0.041291429;TC18;2011
53;5;219.5;0.005056316;TC19;2011
54;11.25;173.9;0.003995556;TC2;2011
55;1.666666667;195.5;0.008799189;TC20;2011
56;5.833333333;171.7;0.003621176;TC21;2011
57;10;182.5;0.021106944;TC3;2011
58;6.6;175;0.008831389;TC4;2011
