SampleID;x1;x2;y;RandomEffect
2000005;0.162894737;0.529094815;5.90000055;4
3000002;0.184922078;1.07325995;5.154056437;5
4000005;0.289019868;0.643693686;4.437554113;4
5000003;0.174516779;0.493701071;5.473449293;5
6000001;0.173154362;1.194684029;5.256236619;5
8000001;0.124462585;0.332320899;4.728874085;4
10000006;0.1303625;0.2042;4.962910619;3
10000009;0.130113043;0.534718394;5.527777778;4
10000011;0.0795;0.021500001;4.220197249;2
10000013;0.122515152;0.245360002;4.039888198;4
10000014;0.145045455;0.497040004;5.124241158;4
11000016;0.114503451;0.46768114;4.775757576;4
13000005;0.120613338;0.540939987;5.373594799;2
13000011;0.169964706;0.021232732;4.786291368;2
14000016;0.113981982;2.077069998;5.200941652;5
15000032;0.172153846;0.071822792;4.465548964;4
15000033;0.077952381;0.118551038;6.12548197;2
15000034;0.063808219;0.036479998;6.244954298;2
15000046;0.099453333;0.166850001;5.119485294;2
15000073;0.139681034;0.942879975;5.186113505;4
16000024;0.123559701;0.121399999;5.254318594;2
16000070;0.102635841;0.083412066;4.740481185;3
17000007;0.170037041;1.376963377;5.74415179;3
18000077;0.116175575;1.967798591;5.816859414;3
19000012;0.118413046;0.679058075;6.046042189;4
19000015;0.081607915;0.034124855;5.101322751;1
20000026;0.090428575;3.796433449;6.139215686;
21000030;0.109718121;0.01480279;5.300955234;2
21000062;0.101159722;1.225553036;5.381029371;4
21000110;0.014117647;0.015236384;5.15;1
21000572;0.061911565;0.000412435;5.769230769;1
21000587;0.109818182;0.098512821;4.348717949;4
21000759;0.084578378;0.003586395;6.276309135;4
21000861;0.0257125;0.001581901;5.5;1
21000872;0.101257919;0.020614998;4.762297571;2
21000873;0.05670068;0.004042188;5.784469697;1
21000930;0.027666667;0.044094849;5.610326797;2
21001663;0.1;0.008280217;4.640612721;3
22000043;0.102511561;6.81E-07;4.320186041;2
22000047;0.050113363;0.000158939;5.092982456;1
22000050;0.10225188;0.841400027;5.48757283;3
22000053;0.089022727;0.013599823;4.640836941;3
22000062;0.079507353;6.313146114;6.206521033;4
25000018;0.054475;0.994864941;5.941816898;4
25000021;0.049833333;0.04506617;5.433359342;3
25000097;0.06858209;10.43745613;6.33344131;5
25000592;0.037089744;0.050365657;5.531372549;1
25000707;0.04791791;0.080953091;5.146853147;3
25000727;0.078;1.592061639;6.497301201;4
25000728;0.072;6.23927927;6.60531717;5
26000082;0.148394089;0.209040985;5.675118067;4
28000001;0.123573222;0.127728;6.223684211;4
30000013;0.092548613;0.002475041;4.568764569;2
31000032;0.05202817;0.061964612;5.481716594;2
32000001;0.114709302;1.726212263;6.131966856;4
33000004;0.10643956;0.109808616;5.219224525;3
34000019;0.102563953;0.769134521;5.748373664;5
35000011;0.065370788;0.019470001;5.094337607;2
35000013;0.062237411;0.005568961;5.289107726;2
37000011;0.119124294;0.020286301;4.529861111;3
42000012;0.073102414;0.007436298;5.956924244;1
44000021;0.117989529;0.048090242;5.549510518;4
44000021;0.117989529;0.048090242;5.549510518;4
45000003;0.136750791;0.721354544;5.490628979;5
45000005;0.136448087;0.056080006;4.763040861;4
46000017;0.123457286;0.108430676;4.949288663;2
46000020;0.119039604;0.058400001;4.816419093;3
47000001;0.12320892;0.009696815;5.395229427;4
48000007;0.283643617;0.018658083;4.758869396;3
48000010;0.225771277;0.106565617;4.211215255;4
49000061;0.127739316;0.013041585;3.960472244;3
49000082;0.301150327;0.088602215;4.181877069;3
49000092;0.261;0.143996954;3.826973027;4
50000056;0.252139785;0.025563743;4.332275132;4
50000057;0.232967742;0.130688712;4.380698006;4
50000058;0.059666667;0.012884154;5.188404528;1
51000002;0.1125;0.009527101;4.777719558;2
51000024;0.129719048;0.061336081;4.975923537;4
52000022;0.558067901;0.051510554;4.190705128;2
52000025;0.233801075;0.030638721;4.023809524;3
52000029;0.184802139;0.062204204;4.177777778;4
52000033;0.111359277;0.000276915;4.447313797;1
52000039;0.338532258;0.095374793;4.540350649;4
52000064;0.269489943;0.017100001;4.48525641;3
52000068;0.192196721;0.007858375;4.932291667;4
53000011;0.105282828;0.051471222;3.926282051;2
53000095;0.092372881;0.0047;4.519047619;1
54000002;0.13997561;2.20E-05;3.891371591;2
56000003;0.09952451;0.014873257;4.863893597;4
56000005;0.186033654;0.024056422;4.860947175;4
57000050;0.139034483;0.273458272;5.048015873;5
57000058;0.120594737;0.653500021;4.843969411;5
57000179;0.098;0.048935603;4.772474422;4
58000047;0.18367027;0.0121;4.931722689;4
59000006;0.129442623;0.003061769;4.87744281;4
60000024;0.24890566;0.0085;4.798993684;3
60000031;0.15446875;0.001562699;5.091666667;4
62000014;0.149618843;1.00E-04;4.095739137;4
66000014;0.130835227;0.00629699;6.052905265;3
67000017;0.102254902;0.0001443;5.742417544;3
