SampleID;x1;x2;y; 
1;1.082055144;2.391503187;0.715;
2;1.05396405;2.391503187;0.728488711;
3;0.434222025;1.776296115;1.009;
4;0.312094715;1.776296115;1.036;
5;0.46634571;1.596567593;1.101;
6;0.501884112;1.58097425;1.044;
7;0.476457235;1.58097425;1.008;
8;0.764777728;1.89041577;0.989;
9;0.736946258;1.89041577;1.05;
10;0.484013885;1.497929558;1.115;
11;0.557485081;1.563327944;0.906;
12;0.604319049;1.563327944;0.921;
13;0.589086095;1.972680981;1.05538296;
14;0.446840241;1.972680981;1.069;
15;0.429137446;1.478930856;1.016;
16;0.389647963;1.478930856;1.041;
17;0.713331075;1.606847345;0.899;
18;0.605881037;1.606847345;0.911;
19;0.732243857;1.765196644;0.767;
20;0.808999579;2.193852144;1.006;
21;0.757941887;2.193852144;1.115;
22;0.706507247;1.660164475;0.651;
23;0.637856972;1.660164475;0.713;
24;0.729384726;1.900019725;0.967;
25;0.699663895;1.900019725;0.963;
26;0.585687331;1.852964082;0.882;
27;0.525482588;1.852964082;0.96;
28;0.918930033;1.797202187;0.939;
29;0.867765021;1.797202187;0.905;
30;0.853667852;1.797202187;0.874922987;
31;1.050164347;2.109202547;0.79;
32;1.069730342;2.109202547;0.811;
33;1.004527264;1.941871657;0.865;
34;1.028880583;1.941871657;0.722;
35;0.866586422;2.247536489;1.075;
36;0.873852805;2.247536489;1.135;
37;0.416993762;1.913852118;0.942;
38;0.332139339;1.913852118;0.933952521;
39;0.59456982;2.02712274;0.98;
40;0.806071446;1.787257765;0.748;
41;0.379113012;1.662313712;1.084501564;
42;0.354329578;1.662313712;1.066;
43;0.379113012;1.662313712;1.067;
44;1.087670773;2.186758045;0.924;
45;1.314270227;2.186758045;0.865;
46;1.426908249;1.75414238;0.597;
47;1.234774184;2.174032551;0.912;
48;1.230735095;2.174032551;0.842;
49;1.268956163;1.890017825;0.547;
50;1.234278643;1.705522796;0.718;
51;1.24783381;1.705522796;0.699;
52;1.069583191;1.894569062;0.717;
53;1.046778885;1.894569062;0.732;
54;0.54324994;1.935527961;1.287;
55;0.539283966;1.935527961;1.15;
56;0.405406723;1.71676679;1.069;
57;0.489584025;1.71676679;1.094;
58;0.519954791;1.389771945;0.91957501;
59;0.503040454;1.389771945;0.908406152;
60;0.503040454;1.389771945;0.965;
61;0.675794392;1.496394637;0.918682272;
62;0.5237387;1.496394637;0.89957296;
63;0.483237184;1.897459174;1.11;
64;0.524456914;1.897459174;1.106311084;
65;1.197925027;1.948065811;0.884;
66;1.261644691;1.948065811;0.709;
67;0.419457847;1.525982957;0.959;
68;0.39198359;1.525982957;0.957;
69;0.5237387;1.765633565;0.988493771;
70;0.516610293;1.765633565;0.965;
71;0.5237387;1.765633565;0.921197;
72;0.649999645;1.765633565;0.94;
73;0.955064193;2.203246785;0.871;
74;0.927851643;2.203246785;0.84;
75;0.626962401;2.168620327;0.916;
76;0.619742892;1.395369188;1.1;
77;0.435148891;2.398005718;0.75;
78;0.658812282;2.47138438;0.875;
79;0.754981973;1.690372747;0.787;
80;0.948956394;1.437283162;0.772;
81;0.925160879;1.437283162;0.743951353;
82;0.869720524;1.437283162;0.778;
83;0.419457847;1.488450134;1.06;
84;0.50345353;1.488450134;0.963;
85;0.419457847;1.488450134;0.986092696;
