SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;410;16.65806452;14.454;7699;L
2;300;21.90967742;19.4949;7699;L
3;380;13.85;22.142;7699;L
4;270;17.09677419;6.451;7699;L
5;270;17.36129032;5.567;7699;L
6;267;17.93870968;4.240329663;7791;M
7;152;23.72258065;1.707010662;7791;M
8;222;18.68333333;10.5609552;7791;M
9;307;18.0516129;2.903640994;7806;M
10;257;18.75;0.540822392;7806;M
11;144;23.98387097;1.347614712;7806;M
12;250;14.05;0.7671669;7690;M
13;170;17.91612903;1.0712788;7690;M
14;64;18.65483871;1.0135268;7690;M
15;212;17.93870968;9.900260563;7838;M
16;310;18.68333333;6.920355766;7838;M
17;140;23.72258065;6.862209955;7838;M
18;241;17.2;21.19448084;7877;M
19;218;17.48666667;18.35495121;7877;M
20;56;22.25806452;69.90172595;7877;M
21;49;13.96;0.001974063;7763;M
22;56;19.58709677;0;7763;M
23;200;13.77;2.621607473;7792;M
24;160;18.27741935;4.95386102;7792;M
25;170;18.57741935;12.83189257;7792;M
26;260;14.21333333;1.2461733;7814;M
27;240;18.72258065;2.2109624;7814;M
28;150;19.07096774;0.3970968;7814;M
29;331;18.0516129;0.993599457;7730;M
30;328;18.75;3.188268005;7730;M
31;201;23.98387097;4.431891864;7730;M
32;200;14.05;1.1240348;7808;M
33;160;17.91612903;0.7420571;7808;M
34;150;18.65483871;0.5105198;7808;M
35;180;15.15806452;0;7931;M
36;22;13.9;0.0104;8091;M
37;10;15.25806452;0.00582;8091;M
38;30;16.08709677;24.34407703;8196;L
39;30;15.99;37.20611683;8196;L
40;100;17.41612903;34.41712132;8196;L
41;270;18.23870968;9.329370561;7707;M
42;230;21.89354839;4.070904083;7707;M
43;440;17.70333333;14.17040939;7707;M
44;100;17.74516129;3.985575593;7669;M
45;70;17.68666667;4.706524283;7669;M
46;70;22.10967742;4.329676735;7669;M
47;50;14.05;0.0305489;7825;M
48;41;17.91612903;0.5564338;7825;M
49;14;18.65483871;0;7825;M
50;20;18.2;0.604931504;7664;M
51;30;18.29666667;0.550875629;7664;M
52;40;22.87096774;0.737268222;7664;M
53;130;13.90666667;0.624395162;7696;M
54;130;18.56451613;4.904442399;7696;M
55;100;18.82258065;0;7696;M
56;700;18.0516129;36.13402439;7719;S
57;414;18.75;1.627988306;7719;S
58;192;23.98387097;62.46275237;7719;S
59;490;14.21333333;9.3987541;7708;S
60;310;18.72258065;11.73724;7708;S
61;650;19.07096774;0.2281759;7708;S
62;121;18.4516129;0;7751;S
63;125;18.4483871;6.682754701;7751;S
64;71;18.0483871;17.69357168;7658;S
65;66;18.90967742;7.969462978;7658;S
66;438;18.0516129;1.412273566;7809;S
67;262;18.75;2.434386359;7809;S
68;84;23.98387097;0.135561694;7809;S
69;735;22.42903226;1.057507562;6800;M
70;1000;22.91935484;0.691930518;6800;M
71;25;15.33548387;0.00209625;8071;S
72;70;15.93;48.53880962;8177;M
73;120;17.52580645;27.07100169;8177;M
74;130;19.10645161;0.565880149;8179;M
75;130;17.49032258;0.669439;8179;M
76;120;14.94;0.411677756;8179;M
77;1600;18.69354839;3.983778893;8188;M
78;1600;15.08333333;2.487626008;8188;M
79;890;16.66129032;10.02562073;8188;M
80;13;18.72903226;13.698193;8211;M
81;1485;18.78387097;0.030075;8214;S
82;135;18.37741935;14.4708489;7672;S
83;100;19.30645161;2.24568495;7672;S
84;115;13.65666667;17.64650315;7672;S
85;290;17.73870968;1.36268983;7756;S
86;160;22.32580645;2.927751822;7756;S
87;200;17.94;0.318752727;7756;S
88;110;18.48709677;0.2026263;7787;VS
89;80;13.82;0.1943182;7787;VS
90;75;19.32258065;0;7787;VS
91;68;17.48666667;0;7787;VS
92;73;17.2;0;7787;VS
93;100;22.25806452;1.062;7787;VS
94;345;17.93225806;0;7735;VS
95;69;18.49677419;0;7945;S
96;595;16.03225806;0;7926;VS
97;91;17.16451613;0;7887;VS
98;300;18.98064516;7.011476403;7921;VS
99;68;15.56;0.003421313;7895;VS
100;91;15.91935484;0;7895;VS
101;160;17.82903226;44.30788562;7888;VS
102;240;18.98064516;0;7973;VS
103;24.5;15.24516129;0;7908;VS
104;63.5;17.63225806;0;7954;VS
105;130;17.96129032;13.24649934;7940;VS
106;445;18.42580645;0;7944;VS
