SampleID;x1;x2;y;RandomEffect1;RandomEffect2
2;25.25;12.70322581;1.090463;FI_WP31_bg_06344;1998
5;24.66666667;12.11612903;0.2872085;FI_WP31_bg_06344;1999
8;26.58333333;13.42580645;1.7139675;FI_WP31_bg_06344;2000
12;22.5;14.13870968;0.255406;FI_WP31_bg_06344;2001
16;21.5;16.69354839;0.191003;FI_WP31_bg_06344;2002
20;20.25;14.59354839;0.463946;FI_WP31_bg_06344;2003
38;16;15.16774194;0.050685;FI_WP31_bg_02195;1997
41;13;12.2516129;0.03446875;FI_WP31_bg_02195;1998
46;14;12.84193548;0.089408;FI_WP31_bg_02195;2000
47;15;12.74516129;0.207112;FI_WP31_bg_02195;2001
50;19.28571429;12.2516129;0.017842;FI_WP31_bg_06408;1998
63;32;13.69677419;2.662171;FI_WP31_bg_02365;2002
71;29.77777778;16.53225806;0.821578;FI_WP31_bg_02459;2002
92;10;14.97741935;0.003015;FI_WP31_bg_05214;1994
99;13.65;11.08709677;0.00227;FI_WP31_bg_02764;1994
106;25.5;14.87419355;0.037906;FI_WP31_bg_02829;1994
110;17.78947368;16.26451613;0.021131;FI_WP31_bg_02829;1996
112;18;13.43870968;0.021656;FI_WP31_bg_02829;1998
123;16.5;10.16451613;0.0994555;FI_WP31_bg_02899;1994
131;16.5;10.32580645;0.007729;FI_WP31_bg_02899;1998
139;26.5;10.36774194;0.213131;FI_WP31_bg_02907;1994
147;4.1875;11.25806452;0.0086245;FI_WP31_bg_06652;1994
153;4.625;10.41290323;0.001077;FI_WP31_bg_06652;1998
160;18.26388889;15.33870968;0.166494667;FI_WP31_bg_03058;1995
163;18;18.00645161;1.324897;FI_WP31_bg_03065;2002
172;14;10.54193548;0.0045795;FI_WP31_bg_06661;1994
176;10.15384615;13.98709677;0.009612;FI_WP31_bg_06661;1996
180;10.55;10.58064516;0.035843;FI_WP31_bg_06661;1998
191;25.875;14.77419355;0.0199595;FI_WP31_bg_03221;1994
193;19.95;15.23870968;0.066288;FI_WP31_bg_03221;1995
196;20.41666667;17.80322581;0.134634;FI_WP31_bg_03221;1996
218;68;18.00645161;0.015359;FI_WP31_bg_03473;2002
223;6;16.04193548;0.05338209;FI_WP31_bg_01113;2007
227;4;17.7;0.0658805;FI_WP31_bg_05149;2006
232;4;17.12258065;0.0254145;FI_WP31_bg_05149;2007
237;18.6;16.16129032;0.05182551;FI_WP31_bg_02829;2005
241;24.53125;16.91935484;0.02882561;FI_WP31_bg_02829;2006
246;19;16.17741935;0.06148906;FI_WP31_bg_02829;2007
258;12.58854167;16.12580645;0.03749382;FI_WP31_bg_05361;2005
262;11.60526316;16.79677419;0.07800084;FI_WP31_bg_05361;2006
267;13.76923077;16.7516129;0.19696206;FI_WP31_bg_05361;2007
269;10;15.50967742;0.0162904;FI_WP31_bg_05372;2006
270;9;16.19677419;0.00263926;FI_WP31_bg_05372;2007
275;15.1875;15.69354839;0.04282277;FI_WP31_bg_05570;2005
276;31;17.2483871;0.2158105;FI_WP31_bg_05573;2006
340;22.66666667;17.72903226;1.336318;FI_WP31_bg_05595;2006
342;10.7;16.46451613;0.03016977;FI_WP31_bg_05648;2007
343;9;18.42258065;0.0510873;FI_WP31_bg_05696;2006
344;35;16.64516129;0.069903;FI_WP31_bg_05740;2006
345;36;15.4516129;7.402141;FI_WP31_bg_05740;2007
346;5;16.19032258;0.03693118;FI_WP31_bg_05784;2007
349;7.166666667;17.4483871;0.03629154;FI_WP31_bg_05789;2006
354;8.666666667;16.46451613;0.036975735;FI_WP31_bg_05789;2007
358;6.5;13.40645161;0.03014171;FI_WP31_bg_05789;2008
360;8;16.21935484;0.03738619;FI_WP31_bg_05835;2007
361;30;17.66451613;0.1770174;FI_WP31_bg_05956;2007
364;5;18.16129032;0.082954175;FI_WP31_bg_01359;2006
369;5;17.19677419;0.0481487;FI_WP31_bg_01359;2007
374;5;14.98064516;0.15017178;FI_WP31_bg_01359;2008
390;93.75;16.26451613;0.36600735;FI_WP31_bg_01372;2005
396;110;18.40967742;1.09036725;FI_WP31_bg_01372;2006
402;105;17.58387097;2.5688025;FI_WP31_bg_01372;2007
408;92.5;15.17419355;0.2127788;FI_WP31_bg_01372;2008
414;17;17.35483871;1.050258;FI_WP31_bg_06015;2007
423;12.5;15.45806452;0.07188092;FI_WP31_bg_06018;2005
425;10;17.83548387;0.03821808;FI_WP31_bg_06018;2006
435;21.75;18.42580645;2.2850307;FI_WP31_bg_06081;2006
440;20.25;16.70645161;0.07234498;FI_WP31_bg_06081;2007
442;36;17.8483871;0.2537927;FI_WP31_bg_06123;2006
446;66.08333333;15.58387097;3.50219975;FI_WP31_bg_06125;2005
452;76;17.75806452;3.43608075;FI_WP31_bg_06125;2006
454;11;17.8483871;0.0138038;FI_WP31_bg_06135;2006
459;24;16.98709677;0.0126819;FI_WP31_bg_06163;2006
460;19.78571429;18.06129032;1.106013;FI_WP31_bg_06171;2006
461;15.85714286;17.02903226;0.1141641;FI_WP31_bg_06196;2006
464;15.21428571;15.60967742;0.11379258;FI_WP31_bg_06226;2005
468;14.8125;17.64193548;0.0938292;FI_WP31_bg_06226;2006
473;16.21428571;16.33548387;0.17831498;FI_WP31_bg_06226;2007
494;15.33333333;15.38064516;0.0926573;FI_WP31_bg_06272;2005
