SampleID;x1;x2;y;RandomEffect
S0001;1.679166667;3;0.450354393;AT_Danube
S0002;1.8744;1;0.23730756;AT_Danube
S0003;2.109166667;3;0.364140694;AT_Danube
S0004;1.989166667;3;0.610745489;AT_Danube
S0005;1.989166667;3;0.475989346;AT_Danube
S0006;2.1975;3;0.538299634;AT_Danube
S0007;1.881666667;3;0.360242566;AT_Danube
S0008;2.1475;3;0.384354155;AT_Danube
S0009;2.021666667;3;0.418082783;AT_Danube
S0010;2.304166667;1;0.231222347;AT_Danube
S0011;2.021666667;3;0.677613475;AT_Danube
S0012;2.109166667;3;0.356452903;AT_Danube
S0013;2.258333333;3;0.392752639;AT_Danube
S0014;1.869166667;3;0.321896863;AT_Danube
S0015;1.679166667;3;0.402865126;AT_Danube
S0016;1.818333333;3;0.369242413;AT_Danube
S0017;1.926666667;3;0.609523697;AT_Danube
S0019;3.7158;2;0.476246657;BE_ZGR
S0030;3.7999;2;0.547591606;BE_ZGR
S0032;2.8815;2;0.015424284;BE_ZGR
S0042;3.05666;2;0.216545467;BE_ZGR
S0054;0.73;2;0.573084041;BG_R6
S0055;0.985;2;0.576173481;BG_R6
S0056;0.9925;1;0.613495783;BG_R6
S0057;0.966666667;3;0.656528575;BG_R6
S0058;0.87;2;0.622612631;BG_R6
S0059;0.94;1;0.581250094;BG_R6
S0060;0.9275;3;0.600798008;BG_R6
S0061;1.035;2;0.731677006;BG_R6
S0062;1.018333333;3;0.632032552;BG_R6
S0063;0.985;1;0.620928473;BG_R6
S0064;1.01;2;0.6347513;BG_R6
S0065;0.9625;3;0.569997625;BG_R6
S0066;1.045;2;0.555916058;BG_R6
S0067;1.1525;2;0.803603968;BG_R6
S0068;0.9475;2;0.592569875;BG_R6
S0069;0.67;2;0.675052961;BG_R6
S0070;0.971666667;2;0.61330032;BG_R6
S0071;0.9925;3;0.552963541;BG_R6
S0072;1.01;3;0.574856217;BG_R6
S0073;0.754;2;0.609199573;BG_R6
S0074;0.89;2;0.653527052;BG_R6
S0075;4.0225;3;0.275097514;CZ_12_3
S0076;2.68667;2;0.666763872;CZ_12_3
S0077;2.35892;3;0.793542125;CZ_12_3
S0078;2.44167;4;0.483623593;CZ_12_3
S0079;3.23083;3;0.305335906;CZ_12_3
S0080;4.47583;3;0.027911453;CZ_12_3
S0081;3.24917;3;0.656355458;CZ_12_3
S0082;3.08417;3;0.620578205;CZ_12_3
S0083;2.32833;2;0.740743326;CZ_12_3
S0110;3.421428571;3;0.496247438;DE_10
S0111;1.4;4;0.22779197;DE_10
S0113;3.4;3;0.393023441;DE_10
S0120;3.492857143;3;0.640372122;DE_10
S0121;3.492857143;1;0.085959067;DE_10
S0123;3.421428571;3;0.220258744;DE_10
S0137;3.421428571;3;0.496080462;DE_10
S0138;1.4;4;0.270152873;DE_10
S0139;1.5;4;0.044377844;DE_10
S0140;1.6;3;0.181383601;DE_10
S0141;1.6;3;0.202660877;DE_10
S0142;1.5;3;0.224158282;DE_10
S0143;1.5;3;0.19019082;DE_10
S0144;1.5;3;0.372454816;DE_10
S0145;1.5;3;0.368620658;DE_10
S0146;1.5;4;0.124588094;DE_10
S0147;1.5;4;0.088324798;DE_10
S0148;1.5;4;0.049922936;DE_10
S0149;1.6;3;0.065438791;DE_10
S0150;1.4;4;0.059606825;DE_10
S0151;1.6;3;-0.039498328;DE_10
S0152;1.4;4;0.738501461;DE_10
S0153;1.4;4;0.815051632;DE_10
S0154;1.4;4;1.004377279;DE_10
S0155;1.4;4;1.106406411;DE_10
S0156;1.4;4;1.313324085;DE_10
S0157;1.4;4;1.314971181;DE_10
S0158;1.4;4;1.027004111;DE_10
S0159;1.4;4;1.213549542;DE_10
S0162;1.4;4;-0.026671687;DE_10
S0172;1.6;3;0.009583078;DE_10
S0174;1.6;3;0.105295783;DE_10
S0176;2.55;4;0.59587025;DE_20
S0177;3.27;3;0.432531996;DE_20
S0180;3.25;4;0.430053652;DE_20
S0181;2.6;4;0.819623152;DE_20
S0184;3.275;4;0.520406107;DE_20
S0188;3.4;4;0.442149142;DE_20
S0191;3.27;3;0.467227236;DE_20
S0192;3.45;4;0.463704884;DE_20
S0196;3.27;3;0.656109916;DE_20
S0209;3.25;4;0.639481349;DE_20
S0210;3.31;3;0.528777432;DE_20
S0211;3.31;3;0.568388921;DE_20
S0212;3.31;3;0.65775673;DE_20
S0214;3.25;4;0.808312128;DE_20
S0216;3.25;3;0.648756297;DE_20
S0219;3.25;3;0.548916097;DE_20
S0224;3.25;3;0.715476346;DE_20
S0226;2.394301075;2;0.275371487;ES_117
S0227;3.880107527;2;0.339714839;ES_117
S0228;2.146415771;2;0.451550784;ES_117
S0230;3.811738351;2;0.762437099;ES_117
S0231;2.146415771;2;0.509646843;ES_117
S0233;3.59;2;0.721614915;ES_117
S0234;2.587150538;2;0.667579658;ES_117
S0235;2.394301075;2;0.396299372;ES_117
S0236;3.432634409;2;0.525914911;ES_117
S0237;2.587150538;2;0.598128828;ES_117
S0238;3.811738351;2;0.418474164;ES_117
S0239;2.146415771;2;0.449817477;ES_117
S0240;2.862266807;2;1.080937665;ES_117
S0444;0.688130081;2;0.435806924;FI_Esk
S0483;0.406754386;2;1.218296832;FI_Esk
S0484;0.406754386;2;0.084101129;FI_Esk
S0485;0.406754386;2;0.860250946;FI_Esk
S0510;0.275897436;1;0.710270945;FI_ESt
S0511;0.275897436;1;0.682842696;FI_ESt
S0512;0.275897436;1;0.790043211;FI_ESt
S0513;0.275897436;1;0.73910577;FI_ESt
S0514;0.275897436;1;0.762771771;FI_ESt
S0515;0.275897436;1;0.718836059;FI_ESt
S0516;0.275897436;1;0.71191398;FI_ESt
S0517;0.275897436;1;0.60724804;FI_ESt
S0518;0.275897436;1;0.984235239;FI_ESt
S0519;0.275897436;1;0.744348466;FI_ESt
S0520;0.275897436;1;0.772692384;FI_ESt
S0521;0.275897436;1;0.887088271;FI_ESt
S0522;0.275897436;1;0.889898361;FI_ESt
S0523;0.275897436;1;0.933832803;FI_ESt
S0524;0.275897436;1;0.924472506;FI_ESt
S0525;0.275897436;1;1.028754845;FI_ESt
S0526;0.275897436;1;0.848877762;FI_ESt
S0527;1.4158;4;1.194027884;HR-R_5B
S0528;1.4233;4;0.764268546;HR-R_5B
S0530;1.655;4;0.179794978;HR-R_5B
S0531;0.8692;1;0.798028249;HR-R_5B
S0532;0.9412;4;-0.279062822;HR-R_5B
S0533;1.356;2;1.211013982;HR-R_5B
S0534;1.0593;2;0.174241541;HR-R_5B
S0535;1.2375;2;0.096391997;HR-R_5B
S0536;1.5677;2;0.90183437;HR-R_5B
S0537;1.005;1;0.455695597;HR-R_5C
S0538;1.0017;2;0.550892646;HR-R_5C
S0539;1.1333;2;0.543183857;HR-R_5C
S0540;1.0614;4;0.482990228;HR-R_5C
S0541;1.0468;2;0.56653236;HR-R_5C
S0542;1.595;3;0.650378781;HR-R_5C
S0543;1.2788;3;0.410961176;HR-R_5C
S0545;1.0867;4;0.68576334;HR-R_5C
S0546;1.0538;3;0.495390095;HR-R_5C
S0547;1.0508;4;0.578034801;HR-R_5C
S0548;1.0762;3;1.157432288;HR-R_5C
S0549;1.0542;3;0.569871061;HR-R_5C
S0550;1.1427;3;0.543831796;HR-R_5C
S0551;1.252;2;0.535341835;HR-R_5C
S0552;1.86;4;0.552152641;HR-R_5D
S0553;1.83;3;0.484151988;HR-R_5D
S0554;1.856;1;0.537600401;HR-R_5D
S0555;2.45;2;0.331059459;HU_13
S0556;1.886164384;2;0.749051775;HU_13
S0557;0.576058442;2;0.580639157;HU_13
S0558;2.779230769;2;1.154225688;HU_13
S0559;2.432;2;0.459744672;HU_13
S0560;2.7995;2;0.73802763;HU_13
S0561;1.831944444;2;0.574372129;HU_14
S0562;1.126333333;2;0.810416301;HU_14
S0563;2.065555556;2;0.50707315;HU_14
S0564;1.100418605;2;0.594064822;HU_14
S0565;1.220183673;2;0.592840227;HU_14
S0566;1.316938356;2;0.852411643;HU_19
S0567;0.975882353;2;0.412385959;HU_19
S0568;0.921294964;2;0.582339562;HU_20
S0569;1.012898551;2;0.499670312;HU_20
S0570;0.958285714;2;0.508617111;HU_20
S0571;0.83;2;0.55471113;HU_20
S0572;0.991111111;2;0.50654782;HU_20
S0573;0.889166667;2;0.493626724;HU_20
S0574;0.889166667;2;0.51885373;HU_20
S0575;1.066111111;2;0.551857564;HU_20
S0576;0.690625;2;0.542875574;HU_20
S0577;0.757027397;2;0.568699584;HU_20
S0578;1.140547945;2;1.116496888;HU_20
S0579;0.574027778;2;0.607684061;HU_20
S0580;0.846875;2;0.546212942;HU_20
S0581;1.097428571;2;0.87313574;HU_20
S0582;1.140547945;2;0.902448542;HU_20
S0583;0.952958333;2;0.704762945;HU_20
S0584;0.747142857;2;1.202328852;HU_20
S0585;0.952958333;2;0.992879509;HU_20
S0586;1.25;2;0.519728136;HU_20
S0587;0.747142857;2;1.057418865;HU_20
S0588;0.846875;2;0.554123875;HU_20
S0589;0.704;1;0.943532415;LT_4
S0590;1.779;2;0.608927108;LT_4
S0591;1.3;3;0.452782763;LT_4
S0592;1.03;3;0.515851572;LT_4
S0593;0.837;1;1.028384231;LT_4
S0594;0.908;1;0.769208849;LT_4
S0595;0.673;1;0.761442337;LT_4
S0596;1.386;3;0.499090063;LT_4
S0597;1.07;1;0.627422507;LT_4
S0598;1.203;1;0.990809866;LT_4
S0599;1.233;2;0.46936763;LT_4
S0600;1.035;1;0.450693429;LT_4
S0601;1.63;2;0.413951421;LT_4
S0602;0.615;1;0.740473976;LT_5
S0603;0.523;2;1.246277154;LT_5
S0604;1.188;2;0.326621842;LT_5
S0605;0.767;2;0.580578713;LT_5
S0606;0.585947368;1;1.380699346;LV_6
S0607;1.07881358;2;0.874100023;LV_6
S0608;1.07881358;1;0.798472481;LV_6
S0609;1.07881358;1;0.771948325;LV_6
S0610;2.341678395;3;0.404012118;LV_6
S0611;0.704758065;2;0.227084473;LV_6
S0612;0.585947368;1;0.638116701;LV_6
S0613;0.585947368;1;0.65456451;LV_6
S0614;1.07881358;1;0.483649324;LV_6
S0616;0.390333333;2;0.163521826;NO_7
S0617;0.390333333;2;0.421539367;NO_7
S0618;0.390333333;2;1.41120342;NO_7
S0619;0.390333333;2;0.610659039;NO_7
S0620;0.1028;2;0.564299209;NO_8
S0621;0.234833333;2;1.242691422;NO_8
S0622;0.1028;2;0.20769421;NO_8
S0623;0.1028;2;0.207439852;NO_8
S0624;0.1028;2;0.154868985;NO_8
S0625;0.234833333;2;0.781107706;NO_8
S0626;0.1028;2;0.578514861;NO_8
S0637;1.547;2;0.593640973;PL_21_ large lowland river
S0638;1.207708333;2;0.559679162;PL_21_ large lowland river
S0641;0.69;2;0.611604137;PL_21_ large lowland river
S0642;1.142833333;2;0.449569163;PL_21_ large lowland river
S0643;1.293041667;3;0.32649745;PL_21_ large lowland river
S0648;1.656666667;3;0.599800365;PL_21_ large lowland river
S0649;1.656666667;2;0.706797411;PL_21_ large lowland river
S0668;2.138888889;2;0.386139152;PL_21_ large lowland river
S0669;0.885;1;1.252571665;PL_21_ large lowland river
S0670;1.48025;1;0.813771076;PL_21_ large lowland river
S0672;0.875;3;0.61564947;PL_21_ large lowland river
S0673;1.2225;1;0.822282999;PL_21_ large lowland river
S0674;1.1745;2;0.478003489;PL_21_ large lowland river
S0675;0.975333333;1;0.536322126;PL_21_ large lowland river
S0676;1.92375;3;0.453670805;PL_21_ large lowland river
S0678;1.640275862;1;0.559056002;PL_21_ large lowland river
S0679;1.966829268;2;0.332634579;PL_21_ large lowland river
S0680;1.654609756;1;0.67800917;PL_21_ large lowland river
S0681;1.87375;2;0.388667875;PL_21_ large lowland river
S0682;1.966829268;1;0.518134714;PL_21_ large lowland river
S0683;1.966829268;2;0.370460205;PL_21_ large lowland river
S0684;1.966829268;2;0.370306365;PL_21_ large lowland river
S0685;1.966829268;2;0.32805635;PL_21_ large lowland river
S0686;1.283333333;3;0.476800374;PL_21_ large lowland river
S0687;2.74;3;0.565895946;PL_21_ large lowland river
S0688;2.0609375;3;0.444259544;PL_21_ large lowland river
S0689;1.21647619;4;0.294732035;PL_21_ large lowland river
S0690;1.21647619;3;0.398196956;PL_21_ large lowland river
S0691;1.966829268;2;0.358608332;PL_21_ large lowland river
S0692;0.805;2;0.248072382;PL_21_ large lowland river
S0693;0.59275;2;0.343179801;PL_21_ large lowland river
S0694;1.380625;1;1.217232296;PL_21_ large lowland river
S0695;3.005;2;0.531784716;PL_21_ large lowland river
S0696;1.04375;2;0.580406538;PL_21_ large lowland river
S0697;1.347083333;2;0.928835715;PL_21_ large lowland river
S0698;2.729;2;0.624683379;PL_21_ large lowland river
S0699;0.9295;1;0.880951383;PL_21_ large lowland river
S0700;2.417818182;3;0.762258844;PL_21_ large lowland river
S0701;2.851189189;2;0.666777432;PL_21_ large lowland river
S0702;0.646166667;2;0.294316365;PL_21_ large lowland river
S0703;1.14;2;0.645871013;PL_21_ large lowland river
S0704;3.095;2;0.669751816;PL_21_ large lowland river
S0705;1.04375;2;0.519478759;PL_21_ large lowland river
S0706;1.136;2;0.607106227;PL_21_ large lowland river
S0707;3.124840909;2;0.484596647;PL_21_ large lowland river
S0708;0.938333333;1;0.656715979;PL_21_ large lowland river
S0709;2.30655;3;0.657877395;PL_21_ large lowland river
S0710;1.307666;1;0.468461953;RO10
