SampleID;x1;x2;y; 
1;0.801291806;3100;0.537324388;
2;0.794326321;3100;0.451886369;
3;0.485531578;2445;0.612158075;
4;0.563305253;1035;0.627729845;
5;0.640502706;1035;0.69996662;
6;1.314270227;1005;0.493533385;
7;1.087670773;1005;0.640973897;
8;0.5237387;1350;0.766343251;
9;0.5237387;1350;0.971836429;
10;0.516610293;1350;0.936411189;
11;0.914124531;1940;0.640180492;
12;0.907816304;1940;0.881843947;
13;0.741917644;130;0.599262091;
14;0.582269128;130;0.433099072;
15;0.419457847;845;0.902820324;
16;0.539751338;360;0.682863882;
17;0.351538151;360;0.362746336;
18;0.422118023;360;0.586173259;
19;0.699172286;2944;0.47580115;
20;0.54736778;615;0.924429974;
21;0.500809606;615;0.895581606;
22;0.478075315;615;0.867368423;
23;0.648504044;780;0.613458528;
24;0.554596142;780;0.677099349;
25;1.092512117;3430;0.534588931;
26;1.097571255;3430;0.609188248;
27;0.591170273;50;0.687905865;
28;0.405406723;210;0.923295702;
29;0.761528738;2995;0.476155099;
30;0.709642789;2995;0.553842157;
31;1.213306468;2770;0.251154557;
32;1.313972009;2770;0.381123669;
33;0.491012337;1135;0.555140869;
34;0.226973091;1135;0.445028335;
35;0.503040454;180;0.709650297;
36;0.503040454;180;0.513174944;
37;0.503040454;180;0.479005369;
38;0.500784566;460;0.611884861;
39;0.400288626;460;0.483757871;
40;0.523622852;710;0.64037179;
41;0.503040454;710;0.718498845;
42;0.755266765;505;0.511107272;
43;0.55045187;2570;0.886244985;
44;0.477647433;2570;0.810254742;
45;0.442448639;2570;0.926077147;
46;0.350847276;1920;0.80841031;
47;0.410591567;1920;0.688727403;
48;0.354814339;0;0.856623468;
49;0.404597445;0;0.920047562;
50;0.483876317;315;0.736354436;
51;0.514976986;315;0.533745043;
52;0.39507978;315;0.430504883;
53;0.71357277;950;0.70696524;
54;0.751424922;950;0.879676066;
55;0.665909588;950;0.829398541;
56;0.696368191;370;0.57200944;
57;0.827463082;370;0.732423029;
58;0.630337665;370;0.806464187;
59;0.637592813;370;0.322598048;
60;0.336920295;1601;0.839493243;
61;0.361985819;1601;0.718371023;
62;0.356373285;1601;0.976213488;
63;0.332139339;1601;1.088976974;
64;0.300593443;910;0.846307549;
65;0.416778843;700;1.154356323;
66;0.519211494;700;1.056154247;
67;0.554662734;700;1.060118482;
68;0.428177276;290;0.934788298;
69;0.419457847;290;0.969811928;
70;0.508574261;1080;1.107625723;
71;0.449675088;1080;1.03951106;
72;0.562642593;1080;1.047787143;
