SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;7;86.1;0.08677758;3094;L
2;13.4;86.1;0.0628859;3094;L
3;5;86.1;0.022134305;3094;L
4;13.25;87.3;0.015648;3094;L
5;7;33.2;0.12851895;3094;L
6;10.875;33.2;0.07563792;3094;L
7;13.4;33.2;0.03752085;3094;L
8;7.5;58.3;0.01052036;3094;L
9;8;87.5;0.03292472;3094;L
10;11.4;87.5;0.03334322;3094;L
11;12.3125;87.5;0.03417409;3094;L
12;12.25;48.5;0.041484;3094;L
13;9.142857143;57;0.017984315;3094;L
14;16.3;56.1;0.012393;3094;L
15;9.5;65.2;0.0061505;3094;L
16;57;34.6;1.95664904;1516;L
17;6;86.1;0.0266072;2728;L
18;8;88.4;0.011464;2728;L
19;20.42857143;61.4;0.38689;1668;L
20;9;64.7;0.0510873;841;L
21;13;25.5;0.011192;841;L
22;34.5;30.8;0.124014;956;L
23;10;29.2;0.0107573;2141;L
24;13;25.5;0.018881;2141;L
25;21;40.6;1.1421324;2609;L
26;19;56.1;0.55284;2609;L
27;12;86.1;0.12443538;2695;L
28;13;56.1;0.032396;2695;L
29;52;61.4;0.81798;1963;L
30;14;43.1;0.07111444;2332;L
31;14;56.1;0.016805;2332;L
32;18.33333333;45.1;0.02055708;2317;L
33;11;87.3;0.010906;2317;L
34;16;87.3;0.02005081;2317;L
35;15;87.3;0.00825026;2317;L
36;12;56.1;0.029059;2317;L
37;39;30.8;0.309039;2055;L
38;15;25.4;0.022278;296;M
39;39;126.5;2.32189;4152;L
40;59;89.6;5.546664157;4152;L
41;69;36.6;0.44816;4152;L
42;15;80.1;1.6142;4152;L
43;64;52.6;3.87764;4152;L
44;78;69.2;5.863457644;4152;L
45;72;92;1.14643;4152;L
46;79;82.9;1.71136806;4152;L
47;19;56.1;0.010649;2680;L
48;76;32.2;3.43608075;1691;M
49;66.75;32.2;2.926413;1691;M
50;37.5;51.9;1.02804;1691;M
51;68.4;51.9;3.50219975;1691;M
52;50.5;51.9;5.305168;1691;M
53;59.75;83.6;0.2007995;1691;M
54;39.25;83.6;0.16586175;1691;M
55;58.5;83.6;0.72260975;1691;M
56;69.5;61.4;0.071784;1695;M
57;21;25.5;0.051506;718;M
58;133;93.7;2.0357247;1372;M
59;82.5;93.7;1.2783147;1372;M
60;71;113.1;0.04870305;1372;M
61;92.5;113.1;0.2127788;1372;M
62;131.5;113.1;0.07560495;1372;M
63;84.5;54;1.60277025;1372;M
64;105;54;2.5688025;1372;M
65;77;54;2.36371136;1372;M
66;110;70.5;4.8466505;1372;M
67;113.5;70.5;2.738943;1372;M
68;56;70.5;1.509971;1372;M
69;96.5;45.7;2.378653;1372;M
70;97.5;45.7;0.961692;1372;M
71;71;45.7;2.0129885;1372;M
72;74.75;53.3;0.980789;1372;M
73;94;53.3;1.050508;1372;M
74;84;53.3;0.998723;1372;M
75;82;47.9;1.06255945;1372;M
76;110;47.9;1.09036725;1372;M
77;103;47.9;1.24598495;1372;M
78;102.25;53.4;5.31143895;1372;M
79;76;53.4;2.861593238;1372;M
80;66;53.4;2.073301138;1372;M
81;83;83;0.32657375;1372;M
82;93.66666667;83;0.36600735;1372;M
83;88;83;1.26063155;1372;M
84;118;61;5.549147;3203;M
85;67;82.1;2.586375;3203;M
86;49.5;61.4;0.21777;1927;M
87;78;78.4;6.0212319;2159;M
88;97.5;56.1;3.560525;2159;M
89;30;61.4;0.166964;1645;M
90;38;35.9;0.041607;1390;M
91;20;58;0.043728;2252;M
92;17;56.1;0.036582;2252;M
93;10;51;0.000425;1726;M
94;51;70.5;0.793564;1318;M
95;33;54.1;2.1511205;2413;M
96;37;87.3;1.0768809;2413;M
97;35;56.1;0.965014;2413;M
98;43;67.6;0.401012;1405;M
99;73;61;4.297392;1308;M
100;32;61.2;0.165472;1317;M
101;30;65.7;0.1770174;1317;M
102;14.5;68.6;0.0091865;1100;M
103;9;67.2;0.014369602;4094;M
104;9;45.1;0.0156;4094;M
105;10;36.4;0.01105;4094;M
106;13;81.4;0.031443679;4094;M
107;7;73.8;0.01838;4094;M
108;9;35.7;0.02597;4094;M
109;9;66;0.007982041;4094;M
110;13;73.4;0.03343;4094;M
111;13.33333333;32.7;0.00867;4058;M
112;14;32.7;0.04829;4058;M
113;14;32.7;0.0601;4058;M
114;9.333333333;60.9;0.0376;4058;M
115;10.66666667;60.9;0.06114;4058;M
116;21.33333333;130.4;0.02212;4058;M
117;21;130.4;0.02915;4058;M
118;16;130.4;0.02185;4058;M
119;12.33333333;79;0.02946;4058;M
120;13.66666667;79;0.00121;4058;M
121;10.66666667;60.1;0.033706932;4058;M
122;13;60.1;0.010224214;4058;M
123;17.33333333;60.1;0.012291816;4058;M
124;15.33333333;104.9;0.005529216;4058;M
125;13.33333333;104.9;0.040830328;4058;M
126;13.33333333;104.9;0;4058;M
127;12.66666667;78;0.03286;4058;M
