SampleID;x1;x2;y; 
1;5.355;860;0.507540249;
2;4.875;860;0.556573417;
3;1.886666667;210;0.414926387;
4;0.516;2375;0.869214388;
5;0.765;550;0.800340988;
6;0.78;550;0.706565522;
7;4.325;430;0.726244379;
8;4.035;430;0.754978693;
9;0.1;830;0.93986901;
10;1.72;1594;0.535788696;
11;1.696666667;1105;0.467991827;
12;0.73;1840;0.617413743;
13;2.438333333;1360;0.574861139;
14;5.711666667;3245;0.454955438;
15;0.192;1070;0.826924321;
16;0.185;1070;0.798279407;
17;6.005;800;0.459288329;
18;0.12;100;0.858102213;
19;0.1;100;0.86223217;
20;0.115714286;260;0.924715706;
21;0.233333333;260;0.81225292;
22;0.122;260;0.84116395;
23;0.123333333;1480;0.845070206;
24;0.1;1480;0.567547251;
25;0.968333333;1350;0.852561772;
26;0.875714286;1350;0.740668774;
27;0.81;1350;0.582050134;
28;6.12;3856;0.413081143;
29;3.864;510;0.432002301;
30;3.442857143;510;0.479396207;
31;3.541666667;510;0.480378172;
32;4.17;510;0.398469589;
33;2.91;950;0.609708248;
34;2.656666667;950;0.563844682;
35;4.615;500;0.49660685;
36;2.040625;640;0.413608944;
37;1.803333333;640;0.537765421;
38;1.435128205;640;0.745562101;
39;0.16;560;0.709476326;
40;0.23;560;0.500304632;
41;0.149047619;560;0.608295747;
42;1.58;1190;0.584075093;
43;2.128205128;1190;0.692670529;
44;2.63;1190;0.675086817;
45;2.45;1190;0.490054119;
46;6.4;3915;0.573909919;
47;0.39;0;0.808489677;
48;0.955;2900;0.606684236;
49;3.995;1370;0.657210207;
50;0.1;685;0.878341587;
51;9.637142857;2935;0.600658637;
52;2.768333333;319;0.548299812;
53;0.186;180;0.898972722;
54;0.44;180;0.718672801;
55;0.325;180;0.835524169;
56;5.085;640;0.4119311;
57;0.91;2930;0.487976845;
58;4.71;460;0.611371061;
59;3.395;460;0.788023815;
60;0.125;710;0.738801493;
61;1.71;2570;0.452494621;
62;1.275;2570;0.583845579;
63;1.51;2570;0.646774266;
64;1.568333333;2570;0.448118602;
65;2.425;430;0.437807316;
66;0.964285714;1920;0.473664017;
67;1.23;1920;0.589739554;
68;1.136666667;1920;0.580447992;
69;1.557142857;1920;0.557875634;
70;0.935;1920;0.49546809;
71;0.49;0;0.739557351;
72;1.236666667;315;0.565135178;
73;2.561428571;315;0.486022776;
74;1.69;315;0.569828873;
75;1.32;315;0.634809552;
76;2.58;950;0.451317771;
77;2.133333333;950;0.636323801;
78;2.436666667;950;0.459263689;
79;2.856;950;0.51068161;
80;2.854;370;0.470800106;
81;2.608333333;370;0.416369488;
82;2.585;370;0.488446985;
83;0.341666667;20;0.889414425;
84;0.34;20;0.877891046;
85;0.45;1601;0.811477123;
86;0.541666667;1601;0.934569348;
87;0.318;1601;0.734026014;
88;0.786666667;1601;0.875047769;
89;1.218;910;0.784652581;
90;1.475;910;0.636918599;
91;0.1;700;0.82464497;
92;0.215;700;0.893507367;
93;0.1;700;0.874985723;
94;0.1;290;0.79438192;
95;0.17;290;0.745582031;
96;0.1;1080;0.850816815;
97;0.1;1080;0.894880737;
98;0.1;1080;0.794698287;
99;0.1;1080;0.88799943;
100;2.933333333;2280;0.41780152;
101;3.166;2280;0.423882009;
102;2.892857143;2280;0.462842683;
103;0.32;335;0.895993947;
104;8.427142857;770;0.392038072;
105;6.99;770;0.496935705;
106;7.843333333;770;0.399678232;
107;2.79;165;0.634817834;
108;1.966666667;2855;0.551693677;
109;2.325;3370;0.486151187;
110;1.74;3370;0.495712481;
111;0.1;450;0.892612368;
112;0.1;450;0.887659418;
113;4.08;1940;0.595431426;
114;6.29;900;0.328087222;
115;3.496;700;0.531472532;
116;3.6825;700;0.343905654;
117;2.803333333;700;0.593427109;
118;0.364;480;0.793298708;
119;0.508;480;0.813431678;
120;2.775;1195;0.511433824;
121;2.178333333;1195;0.387959858;
122;0.118333333;280;0.795343686;
123;0.342;1110;0.630085478;
124;0.401666667;1110;0.777953143;
125;2.985;1325;0.513989224;
126;1.1;130;0.541942632;
127;1.795;780;0.459587748;
128;1.89;780;0.381087386;
129;0.1;160;0.844362187;
130;0.1;160;0.801514177;
131;2.888333333;2445;0.539002824;
132;6.507142857;765;0.398546252;
133;7.214285714;3415;0.452476063;
134;7.59;3415;0.487246527;
135;10.56090909;455;0.414694885;
136;10.68833333;1440;0.423131922;
137;9.778333333;1440;0.473294732;
138;9.545;1440;0.492329598;
139;10.65833333;1440;0.509368392;
140;4.008333333;140;0.471279804;
141;12.32;2324;0.429623208;
142;6.985;385;0.36441054;
143;6.24;1700;0.311013946;
144;0.775;10;0.840556095;
145;1.625;60;0.273113617;
146;6.718571429;815;0.614284248;
147;6.066666667;815;0.735243396;
148;2.77;0;0.241029675;
149;0.248333333;300;0.642386313;
150;3.276666667;885;0.418929881;
151;3.134285714;885;0.534606634;
152;7.221666667;560;0.414371104;
153;7.828571429;560;0.420035959;
154;3.841428571;3350;0.40328435;
155;1.706666667;190;0.360544628;
156;5.806666667;2535;0.559387704;
157;0.935;575;0.67641495;
158;0.1;2940;0.949707446;
159;0.1;2940;0.766737521;
160;0.1;2940;0.958506525;
161;5.776;690;0.407057141;
162;3.7175;690;0.33105272;
163;3.683333333;690;0.301611509;
164;5.798;3130;0.248392996;
165;4.97;3130;0.2285932;
166;5.906666667;3130;0.355122669;
167;5.985;3130;0.305559756;
168;7.84;1935;0.504156791;
169;6.193333333;380;0.533511814;
170;5.735714286;380;0.339858214;
171;6.716666667;380;0.454961292;
172;6.47;380;0.520013871;
173;0.556;615;0.870409375;
174;0.5725;615;0.619803778;
175;0.443333333;615;0.846874107;
176;0.423333333;615;0.855142093;
177;0.66;3435;0.688021094;
178;0.93;680;0.710568426;
179;1.448333333;680;0.726494227;
180;1.28;680;0.674791161;
181;1.55;780;0.484099011;
182;1.171666667;780;0.630872811;
183;1.746;780;0.717961406;
184;0.681666667;1525;0.869964456;
185;0.596;1525;0.863270756;
186;0.586666667;1525;0.851164031;
187;0.551428571;2725;0.611199632;
188;6.681428571;3120;0.564571217;
189;2.236666667;0;0.311548414;
190;2.541666667;0;0.486733063;
191;1.658333333;475;0.525884249;
192;2.295;475;0.471628558;
193;4.385;0;0.660409233;
194;3.976666667;0;0.559501856;
195;6.768333333;100;0.727387581;
196;5.988333333;100;0.608061143;
197;5.833333333;100;0.664968499;
198;10.4;320;0.449481103;
199;10.46;320;0.492735248;
200;6.12;305;0.402478296;
201;5.135;305;0.401082622;
202;6.541666667;305;0.38012006;
203;0.555;730;0.52402137;
204;1.29;1360;0.776578588;
205;0.405;396;0.627372673;
206;0.7525;396;0.766007252;
207;0.44;396;0.693258039;
208;1.086666667;960;0.710817094;
209;0.75;960;0.715832533;
210;0.233333333;10;0.75130814;
211;0.224285714;10;0.685636293;
212;0.808333333;180;0.702270341;
213;0.27;180;0.762499847;
214;0.657142857;180;0.710067267;
215;14.86666667;315;0.398858678;
216;0.87;1000;0.698874922;
217;9.506666667;3190;0.459078636;
218;13.7;0;0.317673199;
219;0.21;1320;0.833397602;
220;12.54166667;350;0.519190881;
221;12.14;350;0.476404907;
222;4.675;740;0.443784244;
223;11.31833333;2830;0.374066133;
224;14.32;3780;0.355285808;
225;3.33;4329;0.4130927;
226;2.67;4329;0.378513689;
227;5.36;270;0.212602455;
228;1.481666667;1585;0.393809279;
229;1.383333333;1585;0.350300634;
230;1.61;1585;0.660095063;
231;1.82;1585;0.395465402;
232;1.62;1585;0.468702345;
233;1.33;200;0.53204041;
234;1.165;200;0.53297363;
235;1.245;200;0.5213862;
236;6.242;2800;0.591557035;
237;2.234;710;0.795908703;
238;3.493333333;695;0.396244244;
239;6.524;2860;0.409479395;
240;0.941666667;690;0.72489214;
241;0.971666667;690;0.690848487;
242;1.308333333;400;0.514338219;
243;1.394285714;400;0.659881755;
244;1.415;140;0.691357713;
245;7.938;840;0.382284178;
246;8.431666667;840;0.442282369;
247;8.245714286;840;0.521583184;
248;8.276666667;840;0.446410292;
249;1.648333333;3020;0.233569618;
250;3.531428571;420;0.454693547;
251;7.716;3145;0.345742547;
252;11.67625;1135;0.35742041;
253;2.64;2975;0.631896919;
254;10.857;260;0.469707321;
255;1.055;1540;0.842694598;
256;3.428;3000;0.596311463;
257;1.78;840;0.480328273;
258;2.96;2560;0.341459822;
259;3.16;2560;0.348900932;
260;7.87;755;0.378060445;
261;5.912;2120;0.606698373;
262;6.1375;2800;0.418871585;
263;8.17;370;0.472644965;
264;4.505;2830;0.310571783;
265;11.38833333;2830;0.381311464;
266;11.3625;1065;0.386195935;
267;5.872;200;0.33000649;
268;9.053333333;705;0.646928862;
269;7.756666667;705;0.547009054;
270;8.123333333;705;0.558158835;
271;10.088;705;0.678340087;
272;11.73714286;705;0.592253259;
273;10.70571429;705;0.581399715;
274;11.16;390;0.624888042;
275;6.111666667;4254;0.534666184;
276;3.97;3005;0.459822615;
277;5.216666667;3560;0.904017019;
278;3.168;3560;0.590490048;
279;5.318571429;3560;0.703087909;
280;10.46166667;2560;0.526242986;
281;5.69;0;0.492878581;
282;11.95;40;0.700973345;
283;5.245;604;0.170306609;
284;3.888333333;3045;0.48790878;
285;5.175;3022;0.417129576;
286;3.38;290;0.400132936;
287;3.027142857;290;0.268287136;
288;19.175;3500;0.279175939;
289;18.04;3500;0.52267442;
290;17.25;3500;0.316378893;
291;7.643333333;3020;0.533725145;
292;9.138333333;2090;0.518335463;
293;16.63333333;880;0.514809677;
294;2.005;2520;0.687329613;
295;5.662;1186;0.56290596;
296;4.966666667;1186;0.5045732;
297;5.385;1186;0.453303584;
298;0.433333333;720;0.740536488;
299;0.5655;720;0.596679618;
300;0.353333333;720;0.669513833;
301;0.395;590;0.878664195;
302;0.42;590;0.757204887;
303;1;125;0.724749563;
304;1.2476;125;0.781516474;
305;1.346666667;125;0.766271536;
306;0.1;480;0.768215863;
307;1.323125;774;0.477927364;
308;1.2872;774;0.595063261;
309;1.714535714;774;0.720722466;
310;1.395217391;774;0.688237578;
311;4.035;2760;0.5075891;
312;3.74;2760;0.483124822;
313;2.005;2760;0.405460626;
314;0.41;3975;0.582092013;
315;0.245;855;0.729893715;
316;0.815;930;0.571364509;
317;8.568333333;1105;0.412287045;
318;0.186;740;0.691481962;
319;0.25;740;0.745757906;
320;0.301666667;740;0.696692189;
321;1.123333333;940;0.725908539;
322;0.665;940;0.707727891;
323;1.668333333;355;0.350683006;
324;0.32;2665;0.758848666;
325;0.345;2665;0.560070119;
326;0.741666667;3905;0.48610069;
327;0.765714286;3905;0.65090968;
328;2.1;780;0.423284526;
329;0.526666667;3595;0.553666765;
330;0.21;3595;0.778815178;
331;0.392;3595;0.53266476;
332;8.945;345;0.511819641;
333;1.595;1035;0.491061673;
334;5.225;475;0.343228883;
335;7.998;20;0.42441857;
336;6.904;0;0.285335;
337;6.875;1005;0.199911949;
338;2.29;5516;0.375003558;
339;3.115714286;5516;0.423294067;
340;3.063333333;5516;0.57256802;
341;2.662105263;5516;0.585387839;
342;2.394;5516;0.693879971;
343;0.955;134;0.766049604;
344;1.265714286;134;0.67082828;
345;0.995;134;0.759373131;
346;1.564;70;0.510213384;
347;1.523333333;56;0.583461501;
348;1.38;56;0.597140307;
349;1.018;56;0.621206869;
350;2.365;56;0.75683833;
351;0.916;3216;0.581077303;
352;0.768333333;3216;0.623561104;
353;3.996;3030;0.581275237;
354;4.508333333;3030;0.672784952;
355;5.001666667;160;0.316106174;
356;4.51;160;0.392285185;
357;4.676666667;160;0.411944857;
358;5.225;160;0.424379089;
359;4.808;160;0.375791453;
360;8.736666667;2877;0.483491325;
361;0.236666667;40;0.786438498;
362;3.52;745;0.391052906;
363;5.28;745;0.299820299;
364;1.79;920;0.371464647;
365;1.94;920;0.544676484;
366;1.3;585;0.667372593;
367;3.766666667;300;0.411683366;
368;3.278333333;2330;0.615574084;
369;4.004285714;2330;0.61946795;
370;3.425714286;0;0.919594557;
371;4.83;0;0.500365303;
372;4.077142857;0;0.479613484;
373;3.071666667;0;0.591509951;
374;4.421666667;0;0.517537007;
375;0.074;230;0.875568102;
376;0.1115;230;0.89246906;
377;0.1635;230;1.001770115;
378;1.58;3690;0.392137674;
379;1.0855;3690;0.471509004;
380;1.358333333;3690;0.491528383;
381;1.476666667;3690;0.683418677;
382;1.57;3690;0.573023986;
383;1.136666667;3690;0.34971343;
384;1.601666667;3690;0.700118009;
385;0.05;0;0.882240618;
386;0.05;0;0.850007728;
387;0.071875;0;0.858154061;
388;0.119666667;0;0.844568451;
389;0.05;0;0.874202864;
390;0.4508;210;0.58841011;
391;0.600333333;210;0.567415487;
392;0.5374;210;0.653115247;
393;0.636;210;0.632281131;
394;0.620166667;210;0.620127719;
395;0.351;210;0.709232956;
396;0.789833333;210;0.515808977;
397;0.564333333;210;0.568534253;
398;0.681833333;190;0.427820216;
399;0.715333333;190;0.485363909;
400;0.7135;190;0.460740584;
401;0.841333333;190;0.45025169;
402;0.8214;190;0.509642036;
403;0.853;190;0.553857458;
404;0.6154;190;0.519042821;
405;1.4225;880;0.533638886;
406;1.056166667;880;0.566955404;
407;1.0092;880;0.345275075;
408;1.042333333;880;0.371540261;
409;1.3294;880;0.442126389;
410;1.333333333;880;0.503061044;
411;1.410666667;880;0.412198078;
412;1.1935;880;0.506444986;
413;1.341666667;610;0.781793758;
414;1.0626;610;0.411150065;
415;1.0582;610;0.470259216;
416;0.985333333;610;0.620765525;
417;2.022;0;0.444962542;
418;1.3174;0;0.538252864;
419;0.9414;0;0.464310885;
420;1.847428571;0;0.580060434;
421;1.089833333;0;0.493644339;
422;0.476428571;720;0.811090402;
423;0.19675;720;0.556021379;
424;0.195;720;0.807190149;
425;0.4042;720;0.757416859;
426;0.6056;720;0.952000413;
427;0.570833333;720;0.883604697;
428;0.269666667;720;0.819597173;
429;0.4055;720;0.697173225;
430;0.6235;720;0.733811162;
431;0.254666667;720;0.925713827;
432;0.486666667;520;0.721930594;
433;0.452428571;520;0.652649952;
434;0.701833333;520;0.748343124;
435;0.2135;760;0.655148528;
436;0.116333333;760;0.829663548;
437;0.1046;760;0.766272409;
438;0.1004;760;0.743493542;
439;0.290285714;2305;0.71768384;
440;0.229;2305;0.63061305;
441;0.275;2305;0.654593208;
442;0.206857143;2305;0.516292137;
443;0.138666667;2305;0.707781836;
444;0.766;0;0.406561715;
445;0.866333333;0;0.488205042;
446;1.276142857;0;0.726691572;
447;0.566;0;0.375846852;
448;1.012;0;0.454803696;
449;1.525833333;0;0.369330529;
450;1.294714286;0;0.428882881;
451;2.797142857;0;0.484767041;
452;2.8675;0;0.337650838;
453;2.442;0;0.425293561;
454;2.63;0;0.344383364;
455;2.461666667;0;0.51600495;
456;2.655;0;0.408678639;
457;2.033333333;0;0.446568363;
458;1.5645;1490;0.576022663;
459;1.85;1490;0.570847653;
460;1.726666667;1490;0.559844151;
461;1.002;1490;0.74568642;
462;0.714875;0;0.488989683;
463;1.36425;0;0.482205006;
464;1.0774;0;0.514215053;
465;1.423333333;0;0.614776315;
466;0.971666667;0;0.660671384;
467;1.559166667;0;0.82018332;
468;1.23;0;0.442354904;
469;1.536125;0;0.440800992;
470;1.628;0;0.396058668;
471;2.14;0;0.468417438;
472;0.0825;85;0.79809459;
473;0.05;85;0.800665246;
474;0.06075;85;0.882329352;
475;0.208833333;85;0.774964287;
476;0.07525;85;0.81199897;
477;2.1;1432;0.602274996;
478;1.805;1432;0.630425262;
479;2.09;1432;0.508926788;
480;1.721666667;1432;0.51394429;
481;0.1054;0;0.844655857;
482;0.05;0;0.916601687;
483;0.05;0;0.920605985;
484;0.05;0;0.74583068;
485;0.074;0;0.928757193;
486;3.21625;600;0.725696173;
487;2.55;600;0.603759632;
488;3.573636364;600;0.776138586;
489;0.957;386;0.67570688;
490;0.933166667;386;0.847939187;
491;0.946;386;0.705874134;
492;1.338333333;386;0.649462874;
493;1.907714286;660;0.671875779;
494;2.09;660;0.60748432;
495;1.941666667;660;0.577237092;
496;2.025;660;0.395856913;
497;1.942;660;0.402424827;
498;1.945;660;0.650444486;
499;2.2;660;0.348026733;
500;1.076142857;440;0.860797287;
501;0.569;440;0.733457103;
502;1.616666667;440;0.417631959;
503;1.728666667;475;0.731457599;
504;1.7035;475;0.676548832;
505;1.703333333;0;0.490669169;
506;1.215166667;0;0.546320384;
507;1.237;0;0.514201463;
508;0.9555;0;0.413008021;
509;1.466666667;0;0.360480711;
510;1.075;0;0.452856632;
511;1.159333333;0;0.580456892;
512;1.0518;0;0.376631391;
513;0.119833333;430;0.754359606;
514;0.1216;430;0.768619613;
515;0.10975;430;0.650226455;
516;0.1945;430;0.688639354;
517;0.201714286;430;0.698218366;
518;0.201833333;430;0.649583271;
519;0.167833333;430;0.764047096;
520;0.1174;430;0.721850462;
521;3.606666667;2800;0.431257125;
522;3.591428571;2800;0.412466599;
523;2.97;2800;0.404493371;
524;5.574;2800;0.488355691;
525;4.392857143;2800;0.429698691;
526;3.198333333;2800;0.46180137;
527;3.1025;2800;0.422701658;
528;3.301428571;2800;0.456004008;
529;2.59;580;0.605278222;
530;1.236;580;0.60640188;
531;1.963333333;580;0.582655562;
532;2.514;580;0.470216117;
533;1.988333333;580;0.603032626;
534;1.908;580;0.607748865;
535;1.3995;580;0.506429273;
536;1.648461538;580;0.509262693;
537;1.943333333;580;0.648908943;
538;1.5212;580;0.578348937;
539;0.1;40;0.793569106;
540;0.0674;40;0.693223202;
541;0.0624;40;0.787285363;
542;0.056166667;40;0.820165703;
543;0.1;40;0.898722651;
544;0.1;40;0.744950167;
545;0.04;40;0.796425704;
546;0.1;40;0.796405844;
547;0.257;300;0.763133384;
548;0.0612;250;0.879925177;
549;0.039;250;0.886298839;
550;0.022;250;0.875593686;
551;0.084666667;0;0.842510873;
552;0.125333333;0;0.864310322;
553;0.054833333;0;0.816082968;
554;0.333833333;0;0.907286557;
555;0.465333333;0;0.833583882;
556;0.726333333;0;0.772023491;
557;0.369;0;0.94981977;
558;0.575;0;1.035265443;
559;0.6705;0;0.807839565;
560;0.93875;0;0.600323738;
561;0.930142857;0;0.592388532;
562;0.701166667;0;0.521848488;
563;0.6864;0;0.469491939;
564;2.16;60;0.633801299;
565;2.248571429;60;0.482753676;
566;2.446666667;60;0.74865954;
567;2.218333333;60;0.649292883;
568;2.28625;60;0.773344806;
569;0.071;0;0.82399712;
570;0.05;0;0.954707798;
571;0.04;0;0.806292235;
572;2.723333333;3420;0.576769676;
573;2.476153846;3420;0.493453429;
574;3.115;3420;0.604264702;
575;2.93625;3420;0.656185078;
576;5.011666667;0;0.457151541;
577;5.165;0;0.4791409;
578;5.848333333;0;0.629441476;
579;5.305;0;0.657711049;
580;5.718571429;0;0.465303102;
581;0.041;64;0.828947516;
582;7.635;710;0.494746478;
583;6.99;710;0.58973869;
584;6.088;2760;0.418915434;
585;7.03;2760;0.423465813;
586;6.978333333;2760;0.418484832;
587;7.515;2460;0.505506957;
588;0.848166667;1045;0.549965037;
589;1.366285714;1045;0.628960996;
590;0.8068;1045;0.675440052;
591;1.3525;1045;0.629984103;
592;0.058428571;0;0.952549365;
593;0.02162;0;0.838773875;
594;4.193333333;1125;0.63357974;
595;2.923333333;2840;0.588015639;
596;2.806;2840;0.501233862;
597;2.328333333;2840;0.575391637;
598;3.145;2840;0.436512366;
599;0.125;260;0.633446358;
600;0.139666667;260;0.801901474;
601;0.057333333;410;0.816086592;
602;0.155333333;410;0.803135869;
603;0.117333333;410;0.78851516;
604;0.1;410;0.825049543;
605;0.0716;410;0.841869757;
606;0.04;410;0.784598612;
