SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;10.25;17.11935484;0.0052273;273;L
2;9.608695652;18.92903226;0.0424065;273;L
3;9.626086957;17.17096774;0.076878;273;L
4;7.383333333;20.30322581;0.01678975;273;L
5;14.64925373;18.7;0.02562128;273;L
6;16.07142857;20.34193548;0.01191394;273;L
7;10.90909091;16.72903226;0.01189966;1476;L
8;6.8;18.23870968;0.015806;1476;L
9;7.5;9.153333333;0.07395975;1476;L
10;14.88888889;16.62580645;0.19696206;1476;L
11;11;16.54516129;0.0894886;1476;L
12;7.75;11.02666667;0.040133306;1476;L
13;11.47619048;16.60645161;0.07800084;1476;L
14;10.36363636;16.68064516;0.120045015;1476;L
15;7.8;17.32903226;0.00574;1476;L
16;11.5;19.27419355;0.052976;1476;L
17;11.8;20.2;0.055966;1476;L
18;12.18421053;16.07096774;0.03749382;1476;L
19;13.11111111;18.45806452;0.0126736;1476;L
20;13.33333333;18.3;0.0385635;538;L
21;10;16.15483871;0.02037978;538;L
22;20.33333333;18.86774194;0.01401;538;L
23;12.88888889;14.41612903;0.032297;538;L
24;13.11111111;16.5;0.0277615;538;L
25;13;15.69677419;0.04282277;538;L
26;10.4;17.97096774;0.04273878;538;L
27;8.928571429;19.66451613;0.026209;1329;L
28;9.5;19.19032258;0.02274544;3351;L
29;11;16.88387097;0.01125672;2829;L
30;10.33333333;18.69677419;0.027035;2829;L
31;7;9.38;0.0282869;2829;L
32;18.5;16.18387097;0.06148906;2829;L
33;11;16.65483871;0.025210235;2829;L
34;18.75;12.03666667;0.04278985;2829;L
35;23.10526316;17.3;0.02882561;2829;L
36;27.16666667;17.32258065;0.017703395;2829;L
37;24.35714286;17.29677419;0.214513;2829;L
38;14.33333333;19.51612903;0.024325333;2829;L
39;8;20.17419355;0.043298;2829;L
40;16.92592593;16.21290323;0.05182551;2829;L
41;14;18.46129032;0.00904932;2829;L
42;17.6;15.89677419;0.087912;2202;L
43;12.8125;19.31935484;0.006693;3386;L
44;6;19.19354839;1.60E-05;1156;L
45;14;12.84193548;0.089408;2195;L
46;16.66666667;15.89677419;0.10215;2195;L
47;15;12.74516129;0.207112;2195;L
48;19;18.6483871;0.0277015;1713;L
