SampleID;x1;x2;y; 
55072;2.14;3;0.261056765;
54787;2;3;0.25599466;
54788;2.02;2;0.687448599;
54789;2.02;2;0.462878244;
54790;2.02;2;0.299252848;
54791;2.02;2;0.38209097;
54792;2.15;3;0.440400884;
54793;2.14;3;0.396394221;
54794;1.98;3;0.467503266;
55067;2.02;2;0.71599024;
54786;1.98;3;0.415254422;
55071;2.15;3;0.536062696;
55073;1.98;3;0.479881024;
56872;2.15;3;0.425251539;
56874;1.8;3;0.286362704;
56875;1.8;3;0.720331555;
56876;1.95;3;0.688964505;
56877;1.855;1;0.387719891;
BF_FW30900217_2007;1.98;3;0.464245925;
BF_FW40607017_2007;2.15;3;0.493994118;
BF_FW40907057_2007;2.14;3;0.430317716;
BF_FW92001017_2007;1.98;3;0.383356358;
55069;2.02;2;0.654131778;
27764;2.14;3;0.357409122;
54779;1.98;3;0.340796017;
25414;1.87;3;0.299119977;
25415;1.9;3;0.214674853;
25416;1.8;3;0.543183578;
25417;1.8;3;0.365709935;
25418;1.8;3;0.455415577;
56873;1.87;3;0.391516891;
25413;2.15;3;0.282909883;
25420;1.855;1;0.332595326;
50022;2;3;0.597774535;
50024;2.02;2;0.355037198;
50025;2.02;2;0.17922716;
54771;2.02;2;0.459752803;
54775;2.02;2;0.403296156;
54777;2.15;3;0.480830506;
54778;2.14;3;0.321470463;
25419;1.95;3;0.562434798;
122100_2007-09-27;3.8075;3.5;0.38355362;
122050_2007-08-09;3.623077;3.5;0.381796963;
123000_2007-09-27;3.3075;3;0.412353428;
BERW06_MM38R_2008036;3.0408;3;0.317110696;
BERW06_MV35R_2008033;3.509;3;0.29259147;
BF_JDS076_2007;1.42;2;0.628096718;
BF_JDS086_2007;1.453882353;2;0.576849445;
BF_JDS085_2014;1.08;2;0.529722913;
BF_JDS085_2007;1.59;2;0.638263744;
BF_JDS083_2014;1.02;2;0.567948431;
BF_JDS083_2007;1.562045455;2;0.656106168;
BF_JDS082_2014;1.08;2;0.534540487;
BF_JDS080_2014;1.07;2;0.665838891;
BF_JDS080_2007;1.183111111;2;0.560040017;
BF_JDS079_2014;1.09;2;0.627110405;
BF_JDS079_2007;0.88;2;0.768709351;
BF_JDS077_2014;1.11;3;0.634194565;
BF_JDS067_2007;1.050078431;2;0.716486581;
BF_JDS076_2014;1.12;2;0.584228597;
BF_JDS075_2014;0.76;2;0.668788681;
BF_JDS075_2007;1.51;2;0.641366971;
BF_JDS073_2014;1.04;2;0.51410543;
BF_JDS072_2014;1;2;0.64722616;
BF_JDS070_2014;1.21;2;0.515685261;
BF_JDS069_2014;1.09;2;0.844363466;
BF_JDS068_2014;1.03;2;0.527339109;
BF_JDS068_2007;1.45;2;0.618390004;
BF_JDS067_2014;1.03;2;0.698657043;
BF_JDS082_2007;1.35;2;0.498976144;
BF_JDS086_2014;1.1;3;0.704657402;
BF_JDS077_2007;1.21375;2;0.56758421;
BF_JDS071_2007;3.2;2;0.423604106;
BF_JDS078_2007;1.19;2;0.514468806;
BF_JDS081_2007;8.02;3;0.423854034;
20120713_LabSchm;3.042;3;0.225855262;
20120713_LabVBre;3.075;3;0.254616172;
20120718_LabLibe;3.2;3;0.424935725;
20120713_LabDeci;3.067;3;0.295775928;
20120718_LabObri;3.25;3;0.235532408;
20120718_LabLysa;3.45;3;0.341876084;
20120725_MorOsyB;2.1075;1;0.709058306;
20120731_MorBabi;1.991666667;3;0.416791216;
20120725_MorLanz;2.055;3;0.620308931;
20120712_VltTroj;2.6;3;0.885652788;
20120712_VltVran;2.55;3;0.360759112;
20120712_VltZelc;3;3;0.949877375;
20120712_VltPodo;2.62;4;0.36304788;
IN004_83402;2.1;4;0.224627008;
IN_01_66257;2.6;3;0.182352512;
GLD / 2006 / 045;3.27;3;0.576704139;
GLD / 2008 / 005;3.31;4;0.478623856;
GLD / 2008 / 004;3.31;4;0.804573143;
GLD / 2008 / 006;3.31;4;0.529077115;
DESN_5-2_OBF02600_2008_07_03;3.25;4;0.642805625;
GLD / 2009 / 0312;3.31;4;0.644951998;
DESN_5-2_OBF02560_2008_07_01;3.275;4;0.456857794;
DESN_5-2_OBF02550_2008_07_01;3.25;4;0.776128179;
DESN_5-2_OBF02810_2008_07_03;3.4;4;0.769736132;
GLD / 2009 / 0313;3.31;4;0.515002494;
GLD / 2009 / 0320;3.27;3;0.606512211;
GLD / 2009 / 0319;3.27;3;0.439328554;
GLD / 2009 / 0318;3.27;3;0.391048009;
GLD / 2009 / 0317;3.27;3;0.645233525;
GLD / 2009 / 0316;3.27;3;0.545383259;
GLD / 2009 / 0310;3.31;4;0.769949734;
GLD / 2009 / 0314;3.31;4;0.455892944;
GLD / 2008 / 018;3.27;3;0.413962686;
DESN_5-2_OBF02700_2008_07_03;3.25;4;0.895548141;
GLD / 2009 / 0311;3.31;4;0.439130143;
DESN_5-2_OBF02500_2008_07_01;3.25;4;0.630637412;
GLD / 2009 / 0309;3.31;4;0.440797907;
GLD / 2008 / 592;3.27;3;0.271742589;
GLD / 2008 / 019;3.27;3;0.620000657;
GLD / 2009 / 0315;3.27;3;0.520981178;
DESN_5-1_OBF01200_2008_07_16;3.571428571;4;0.180604895;
DESN_5-2_OBF02400_2008_07_01;3.25;4;0.394129306;
DESN_5-2_OBF02820_2008_07_03;3.278571429;4;0.648172898;
DESN_5-1_OBF00500_2008_07_16;3.45;4;0.164149793;
DESN_5-1_OBF01300_2008_07_16;3.635714286;4;0.11460606;
DESN_5-1_OBF01500_2008_07_16;3.4875;4;0.242954465;
DESN_5-2_OBF02100_2008_07_01;3.442857143;4;0.54073192;
DESN_5-1_OBF01800_2008_07_16_BF;3.728;4;0.135344621;
DESN_5-1_OBF01900_2008_07_16;3.492857143;4;0.330666539;
DESN_5-1_OBF01600_2008_07_16;3.475;4;0.141808913;
