SampleID;x1;x2;y; 
1;5.355;860;1.046;
2;4.875;860;1.015;
3;2.376;2600;1.102;
4;2.098333333;3400;0.973;
5;2.562;3400;1.08;
6;1.886666667;210;0.932;
7;1.81;210;0.999;
8;0.564;110;0.773;
9;0.722;110;0.81492877;
10;0.2825;110;0.873409109;
11;11.82;3000;0.876678149;
12;9.708333333;3000;0.874;
13;6.378571429;3000;0.802401429;
14;12.61571429;3000;0.863195237;
15;6.605;1460;1.078;
16;7.015;1460;1.019;
17;2.811666667;3235;0.668;
18;5.444285714;3235;0.662;
19;0.248;2700;0.529887664;
20;0.441666667;2375;1.047855474;
21;0.481428571;2375;1.028396807;
22;0.47;2375;1.109837665;
23;0.86;550;1.113;
24;0.78;550;1.066;
25;4.035;430;0.917;
26;0.1;830;1.001477376;
27;0.1;830;1.065992247;
28;0.1;640;1.035;
29;1.72;1594;1.081;
30;0.73;1840;0.939;
31;5.546666667;360;0.985;
32;2.438333333;1360;0.78;
33;7.91;1161;0.815;
34;0.391666667;3795;0.964;
35;0.445;3795;0.938;
36;10.235;2995;0.959;
37;10.585;230;1.126;
38;5.068;20;0.823534305;
39;4.606;0;0.754170494;
40;3.85;0;0.685238904;
41;4.166666667;430;0.71;
42;8.867142857;3587;0.966882049;
43;5.858333333;3587;1.005;
44;5.335;3587;1.022351259;
45;13.155;2770;0.862;
46;5.711666667;3245;0.847;
47;0.192;1070;1.027;
48;0.185;1070;0.992623858;
49;6.005;800;0.966;
50;0.1;100;0.938;
51;0.1;100;1.006;
52;0.233333333;260;1.038;
53;0.1;260;1.041190467;
54;0.1375;1130;0.969024406;
55;0.1;1480;0.97;
56;5.352857143;3040;0.92;
57;9.93;1135;1.119;
58;0.895;1350;0.921197;
59;0.875714286;1350;0.94;
60;0.81;1350;0.988493771;
61;0.723333333;1350;0.965;
62;6.12;3856;0.836;
63;5.875;3856;0.871;
64;3.541666667;510;0.972649782;
65;4.17;510;1.028928329;
66;1.156;3280;0.830606394;
67;3.431666667;3280;0.865;
68;4.66;840;0.952;
69;2.656666667;950;0.797894968;
70;4.615;500;1.119;
71;6.071428571;985;0.986;
72;2.454285714;890;1.051578986;
73;4.105;890;1.079;
74;3.966;890;1.022761631;
75;1.435128205;640;1.072630851;
76;0.149047619;560;0.986624654;
77;1.58;1190;0.859023624;
78;2.128205128;1190;0.838695336;
79;2.45;1190;0.768;
80;16.46666667;3100;0.909009336;
81;0.39;0;0.986;
82;2.28;4060;0.735;
83;1.421666667;65;1.194;
84;2.3348;65;1.162;
85;0.328888889;1780;0.619;
86;7.906;2810;0.885;
87;11.95;1305;1.073;
88;11.48333333;1305;1.076015643;
89;11.83333333;1305;1.008892025;
90;0.45;2520;1.003;
91;1.925;2520;1.069;
92;3.48;2410;1.054;
93;5.6;2800;0.916;
94;3;3210;0.913;
95;0.955;2900;1.045;
96;5.296666667;1235;1.045;
97;5.231666667;1235;0.985;
98;4.096666667;1370;0.947;
99;5.045;3080;0.762;
100;0.1;685;1.048;
101;4.53;660;0.819;
102;6.221428571;3240;0.882;
103;1.933333333;3240;0.751;
104;0.615;2872;0.718;
105;1.25;2872;0.657;
106;9.637142857;2935;0.951;
107;2.928;319;1.065355771;
108;0.467142857;50;1.03;
109;0.44;180;1.020157498;
110;0.325;180;0.994;
111;0.423333333;350;1.069;
112;0.406;350;1.107;
113;4.202;3470;0.732;
114;2.81;3470;0.696;
115;3.372;2900;0.985;
116;1.25;2900;0.963;
117;6.096;640;1.063;
118;5.085;640;0.882;
119;0.91;2930;0.87;
120;1.605;2930;0.912;
121;0.612;1400;0.826;
122;3.395;460;1.067;
123;0.125;710;0.973;
124;1.71;2570;0.97455108;
125;1.51;2570;1.03;
126;1.275;2570;1.027;
127;2.425;430;0.875;
128;1.22;1920;1.027839962;
129;1.23;1920;1.053;
130;1.557142857;1920;1.045454856;
131;0.935;1920;1.062;
132;0.926666667;1920;1.076033438;
133;1.1;1920;1.03;
134;0.305;0;1.064;
135;0.49;0;1.046;
136;1.69;315;1.057;
137;1.304;315;1.011219167;
138;2.58;950;1.001;
139;2.736666667;950;0.925984882;
140;2.608333333;370;1.125;
141;2.585;370;1.04532025;
142;0.395454545;20;1.036500681;
143;0.34;20;1.094;
144;0.18;20;1.123;
145;0.45;1601;1.07;
146;0.462;1601;1.112441508;
147;0.325;1601;0.99;
148;1.218;910;0.982923706;
149;1.475;910;0.984;
150;0.1;700;1.042;
151;0.1;700;1.049480565;
152;0.1;290;1.007;
153;0.1;1080;0.955303305;
154;0.1;1080;0.976;
155;2.933333333;2280;1.147;
156;3.166;2280;1.041;
157;2.892857143;2280;1.029668194;
158;0.32;335;1.197;
159;0.67;335;1.108;
160;6.99;770;0.955;
161;7.706666667;770;0.787;
162;2.79;165;1.04;
163;3.978333333;165;1.02;
164;2.52;3370;0.996;
165;2.395;3370;1.027720928;
166;2.61;3370;1.021;
167;1.74;3370;0.999036238;
168;0.1;450;1.008;
169;0.1;450;1.014;
170;1.736666667;3125;0.726;
171;2.851666667;3125;0.75;
172;5.233333333;1940;0.741;
173;2.461666667;1940;0.754;
174;6.106666667;900;0.65;
175;2.246666667;1630;0.772;
176;3.776666667;700;0.974257797;
177;3.628333333;700;1.038;
178;0.364;480;1.053;
179;2.775;1195;1.264;
180;2.86;1195;1.246;
181;0.1;280;0.978379165;
182;2.421666667;0;1.009;
183;3.216666667;0;0.89;
184;3.28;0;0.943713689;
185;0.342;1110;1.021;
186;0.401666667;1110;1.022;
187;2.985;1325;1.035;
188;2.484;1325;1.005;
189;2.588333333;130;1.06849995;
190;1.1;130;1.171;
191;1.795;780;1.05;
192;1.89;780;0.989;
193;3.405;3100;0.877;
194;2.61;3100;0.931;
195;0.1;160;0.921;
196;0.1;160;0.906;
197;9.93;360;0.888;
198;5.86;0;1.037205865;
199;5.806;2445;1.05538296;
200;2.888333333;2445;1.069;
201;6.64;1590;0.687029519;
202;6.87;1590;0.741;
203;4.63;3510;0.79;
204;19.75;2645;0.974;
205;5.288333333;765;1.039607059;
206;6.518571429;765;1.07306105;
207;5.761666667;765;1.077306305;
208;5.655;765;1.074;
209;3.945;680;1.105008732;
210;4.638333333;680;1.105975992;
211;3.996666667;680;1.102388465;
212;4.835;830;1.03;
213;10.36833333;455;1.05;
214;11.17;455;1.064;
215;10.68833333;1440;0.993;
216;9.545;1440;1.086779912;
217;10.65833333;1440;0.985;
218;6.554;2800;1.093;
219;5.365;140;0.989;
220;7.425;2700;1.117;
221;7.13;2700;1.15;
222;0.496666667;4810;0.691;
223;0.363333333;4810;0.604;
224;2.806;2000;0.794;
225;3.024;2000;0.978;
226;1.513333333;580;0.994;
227;1.343333333;580;0.942;
228;16.442;580;0.775;
229;12.85666667;580;0.805;
230;6.134285714;385;0.981383293;
231;4.956666667;385;1.090007365;
232;6.985;385;1.121;
233;5.774;385;1.046051105;
234;6.946666667;3770;0.879;
235;7.275;680;1.12;
236;6.875;680;1.156;
237;8.003333333;1040;1.131;
238;5.573333333;505;0.939;
239;5.658333333;505;0.984;
240;6.53;1685;1.139;
241;6.485;1685;1.162;
242;5.36;3255;0.926;
243;1.1;2910;0.731;
244;4.46;3290;1.109;
245;6.023333333;1700;1.307721639;
246;15.7;830;0.813;
247;16.9;830;0.788;
248;6.138571429;0;1.166;
249;8.045;120;0.725;
250;0.775;10;1.041;
251;1.658;10;1.016;
252;1.625;60;0.938;
253;1.73;60;0.799;
254;5.64;815;1.123110588;
255;6.718571429;815;1.093;
256;6.066666667;815;1.09107321;
257;6.398333333;2920;1.058;
258;6.308333333;2920;1.048;
259;2.77;0;1.077;
260;2.49;0;1.084;
261;2.643333333;3220;0.794;
262;0.675;3220;0.769;
263;0.27;300;0.827416529;
264;5.495;2735;1.093;
265;4.23;885;0.923879272;
266;2.97;885;1.002996755;
267;4.008333333;885;1.01157721;
268;8.083333333;265;0.923;
269;5.283333333;265;1.005;
270;4.121428571;560;0.934558673;
271;6.835;560;0.935;
272;7.221666667;560;0.980955801;
273;6.81;280;1.041;
274;7.064;280;1.083;
275;1.498;190;0.698;
276;1.706666667;190;0.672;
277;1.03;280;1.026882557;
278;1.35;280;0.969353845;
279;2.235;280;0.992;
280;0.935;575;1.019;
281;0.85;30;0.971;
282;0.65;30;0.985;
283;0.1;2940;0.890170036;
284;0.144;2940;0.943;
285;0.1;2940;1.004;
286;5.776;690;0.83;
287;3.683333333;690;0.7950695;
288;6.633333333;140;1.229517018;
289;7.86;140;1.228;
290;6.763333333;140;1.21571036;
291;9.606666667;2944;0.881;
292;5.55;3130;1.041168286;
293;4.038333333;3130;1.051509899;
294;5.711428571;3130;1.051848945;
295;7.84;1935;0.868;
296;6.193333333;380;1.02;
297;5.946666667;380;0.977539264;
298;6.16;380;0.995589637;
299;6.264;380;1.038;
300;6.178571429;380;1.000863144;
301;0.556;615;0.904304368;
302;0.443333333;615;0.889;
303;0.423333333;615;0.842;
304;7.23;1230;1.114;
305;7.438333333;1230;1.168;
306;4.15;3125;0.97;
307;2.848333333;660;0.867920407;
308;2.871666667;660;0.850183135;
309;2.89;660;0.909;
310;0.925;830;1.066603791;
311;1.963333333;3594;0.862709368;
312;0.675;3435;0.829923058;
313;1.28;680;1.060433312;
314;3.373333333;335;1.219112426;
315;3.468333333;285;0.984289101;
316;1.245714286;180;0.836988036;
317;1.028571429;1525;1.015925579;
318;0.44;2725;1.034177714;
319;0.976666667;2800;0.963;
320;5.02;265;0.777;
321;2.935;3120;0.911;
322;3.363333333;3120;0.873;
323;0.955;260;0.953134861;
324;2.541666667;0;1.155369524;
325;0.616666667;0;0.859978793;
326;2.295;475;0.990140225;
327;5.988333333;100;0.921364998;
328;4.74;100;0.98;
329;5.833333333;100;1.014;
330;10.4;320;0.887399029;
331;10.46;320;0.907;
332;0.861666667;870;0.914715518;
333;6.12;305;1.056847282;
