SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;50.13636364;274;3.218148526;Leven;1990
2;54.53333333;245.1;6.157828337;Leven;1992
3;34.685;185.5;1.808301631;Leven;1993
4;52.2125;139.9;16.17662755;Leven;1994
5;29.01818182;66.3;18.88560727;Leven;1995
6;33;152.1;5.414879897;Leven;1996
7;36.53333333;225.7;4.903126615;Leven;1997
8;43.53;248.4;3.586311434;Leven;1998
9;54.77777778;168.6;10.71359971;Leven;1999
10;51.5;158.5;1.570103592;Leven;2005
11;38.51428571;162.6;1.739257136;Leven;2006
12;24.69488846;365.8;1.361555234;Leven;2007
13;26.4766723;349.6;0.274261538;Leven;2008
14;31.15271191;316.5;3.625023525;Leven;2009
15;41.69259131;276.4;0.256943542;Leven;2010
16;30.32934591;322.8;2.622764082;Leven;2011
17;31.65739711;383.1;0.215481485;Leven;2012
18;30.81554725;172.5;4.540756917;Leven;2013
19;23.39519759;271.6;1.020705436;Leven;2014
20;88.33333333;172;3.851538462;Muegg;1979
21;93.83333333;260;8.353076923;Muegg;1980
22;71.81818182;136.1;6.01;Muegg;1981
23;117.8181818;81.1;4.223571429;Muegg;1982
24;100.1818182;98.6;13.56076923;Muegg;1983
25;91.27272727;143.2;4.605384615;Muegg;1984
26;98;158.2;8.660833333;Muegg;1985
27;106.3;185.1;13.78230769;Muegg;1986
28;113.0909091;233.1;8.362857143;Muegg;1987
29;118.9230769;161.7;15.83692308;Muegg;1988
30;127.0769231;99.6;13.50769231;Muegg;1989
31;130.9230769;242.9;7.53;Muegg;1990
32;109.1818182;114.3;3.838461538;Muegg;1991
33;113.6153846;144.8;6.645714286;Muegg;1992
34;90.07142857;211.2;1.3;Muegg;1993
35;80.66666667;218.1;2.351538462;Muegg;1994
36;97.5;199.5;4.660769231;Muegg;1995
37;77.75;169.2;1.42;Muegg;1996
38;80;173.1;6.5975;Muegg;1997
39;72.5;197.3;5.297857143;Muegg;1998
40;65.75;120.3;9.103846154;Muegg;1999
41;68.55555556;180.6;4.6575;Muegg;2000
42;60.72727273;150.6;1.659230769;Muegg;2001
43;72.54545455;256.5;1.863076923;Muegg;2002
44;84.90909091;131.6;0.181538462;Muegg;2003
45;73.33333333;185.1;0.161428571;Muegg;2004
46;65.08333333;257.2;0.746923077;Muegg;2005
47;72.81818182;126.1;6.879230769;Muegg;2006
48;66.25;299;2.373076923;Muegg;2007
49;53.30769231;102.3;3.714615385;Muegg;2008
50;62.33333333;151.5;0.774285714;Muegg;2009
51;64.23076923;183.1;1.766923077;Muegg;2010
52;53.09090909;305.7;0.355384615;Muegg;2011
53;62.54545455;228.2;3.430064392;Muegg;2012
54;43.45454545;160.5;1.600003792;Muegg;2013
55;39.27272727;138.2;0.755941762;Muegg;2014
75;28.33333333;117.3;14.2635;Vort;1983
76;90;193.5;7.2132485;Vort;1984
77;15.33333333;421;7.754019333;Vort;1985
78;420;308.4;5.02014235;Vort;1986
79;279;342.8;3.620816667;Vort;1987
80;55.33333333;226.2;11.30686763;Vort;1988
81;37.96666667;237.1;18.48434562;Vort;1989
82;60;328.7;3.83017;Vort;1990
83;57.3;237;11.882002;Vort;1991
84;43.33333333;74.1;10.62668853;Vort;1992
85;43.33333333;356.7;15.76915859;Vort;1993
86;40;176.4;4.743825;Vort;1994
87;49.46153846;162.4;13.93884133;Vort;1995
88;42.75;174.8;29.56176033;Vort;1996
89;50.71428571;155.1;18.78002667;Vort;1997
90;41.7;423.8;21.32330105;Vort;1998
91;51.9;112.8;5.407250667;Vort;1999
92;43;251.2;14.69002681;Vort;2000
93;46.33333333;349.3;8.426801427;Vort;2001
94;40.66666667;137.6;15.28333563;Vort;2002
95;42.33333333;279.6;16.50698044;Vort;2003
96;35;322.1;17.68879477;Vort;2004
97;34.66666667;171.7;9.023225946;Vort;2005
98;35.33333333;159.1;16.82703503;Vort;2006
99;39;167.5;22.39286977;Vort;2007
100;32;369.8;15.95137741;Vort;2008
101;41.33333333;335.9;12.7768278;Vort;2009
102;36.33333333;282.5;17.44174537;Vort;2010
103;38;157.3;17.34678798;Vort;2011
104;29;261.2;13.54371029;Vort;2012
105;36;172.9;22.579517;Vort;2013
106;33.33333333;320.2;18.14564757;Vort;2014
294;34;246.2;0.933833681;Rusut;1984
295;43.66666667;250.7;0.344402826;Rusut;1985
296;30;234.8;0.608082675;Rusut;1986
298;50;264.7;0.727282422;Rusut;1988
299;50;177.6;1.253718295;Rusut;1989
300;54.5;133.3;1.401433524;Rusut;1990
302;44.33333333;197.1;0.267186326;Rusut;1992
305;33.5;107.2;0.13389439;Rusut;1995
306;24.33333333;204.2;0.280071931;Rusut;1996
307;42.33333333;282.3;0.732461644;Rusut;1997
308;25.25;359.5;0.207658161;Rusut;1998
309;36.66666667;96.6;0.317098568;Rusut;1999
314;29.5;439.4;0.318039343;Rusut;2004
315;29;292.9;0.088628494;Rusut;2005
316;31.2;95.6;0.861645983;Rusut;2006
317;41;214;0.316612819;Rusut;2007
320;26.5;132.8;0.450439981;Rusut;2010
321;30;201.3;0.522168098;Rusut;2011
322;48;227.2;0.22395908;Rusut;2012
323;34;156;0.401642147;Rusut;2013
324;36.5;233.6;0.274425044;Rusut;2014
325;81;122.4;0.389972192;Tuus;1973
326;95.66666667;252.6;0.465110908;Tuus;1974
327;143.3333333;100.4;3.366527167;Tuus;1975
328;68.66666667;155.6;0.36426149;Tuus;1976
329;125.6666667;212.4;1.459491147;Tuus;1977
330;137.5;207.2;0.464941397;Tuus;1978
331;94.25;260.2;0.339769201;Tuus;1979
332;71.5;194.6;0.455532678;Tuus;1980
333;82;373.5;0.524812444;Tuus;1981
334;130;202.4;0.011792927;Tuus;1982
335;105.3333333;141.1;0.700104623;Tuus;1983
336;64;246.2;1.968820945;Tuus;1984
337;108.75;250.7;0.50146335;Tuus;1985
338;100;234.8;1.021171924;Tuus;1986
