SampleID;x1;x2;y;RandomEffect1;RandomEffect2
85;20;19.56623662;2.524137931;FRFL36;2010
89;17.5;20.85725812;0;FRFL40;2012
90;300;21.09944555;0;FRFL41;2012
92;67.5;20.74390202;36.38796296;FRFL42;2011
93;25;21.40353392;0;FRFL45;2011
96;27.5;20.67581099;1.227777778;FRFL47;2010
103;30;21.41127154;7.486111111;FRFL57;2011
104;25;19.52677477;0.425925926;FRFL58;2011
106;40;20.29666772;1.013194444;FRFL61;2010
107;22.5;19.67030758;0;FRFL62;2008
109;127.5;20.80618984;0;FRFL65;2005
110;127.5;20.38062087;4.713131313;FRFL65;2014
111;123.33;20.10051912;2.761111111;FRFL67;2009
112;22.5;20.15042675;0.47037037;FRFL7;2010
115;37.5;20.00650706;0;FRFL79;2011
116;10;21.79350985;0;FRFL84;2011
117;35;20.42704658;0;FRFL86;2011
127;45;20.331487;0.280701754;FRGL001;2010
129;75;19.50549632;1.872222222;FRGL004;2009
136;32.5;17.73280813;1.490740741;FRGL020;2008
137;50.5;17.08826458;8.527777778;FRGL021;2009
138;30;16.7640584;0.763888889;FRGL023;2009
139;52.5;20.12334509;1.416666667;FRGL025a;2008
151;60.75;18.7835766;4.366666667;FRGL049;2008
152;255;19.47686714;2.073504274;FRGL051;2007
154;495;18.64429948;2;FRGL053;2010
155;37.67;17.34167156;1.75625;FRGL057;2009
156;30;19.55617772;0.775694444;FRGL058;2007
160;204.12;21.03483644;0.121481481;FRGL096;2006
161;204.12;19.25827944;0.783333333;FRGL096;2013
162;67.5;20.75009212;1.37037037;FRGL097;2006
163;67.5;19.02421651;0.818666667;FRGL097;2013
166;115;18.36884029;16.65185185;FRGL103;2010
167;50.5;18.98436778;6.348611111;FRGL104;2008
168;83.75;20.28157937;0.898611111;FRGL105;2006
169;70;18.90273591;0;FRGL106;2010
170;70;21.04102654;0;FRGL111;2007
171;70;19.47648026;2.797222222;FRGL111;2012
172;35;18.99636108;0;FRGL113;2012
173;87.5;19.40993674;0.123611111;FRGL117;2006
174;92.5;18.37038782;5.986111111;FRGL119;2008
175;32.5;19.61150168;6.340277778;FRGL121;2012
176;68.5;19.99335311;0;FRGL122a;2006
177;68.5;18.3545257;0.262835249;FRGL122a;2013
197;62;18.36497148;0.610666667;FRGL150;2009
198;62;19.11165158;0;FRGL150;2011
199;60;18.31583761;0.425925926;FRGL152;2009
200;70;21.48323138;0;FRGL154c;2006
201;20;19.12171049;0.603333333;FRGL162;2012
202;32.5;18.41217095;0;FRGL167;2009
203;32.5;19.13022187;2.630555556;FRGL167;2011
204;105;18.90853912;3.895238095;FRGL168;2010
205;47.5;18.23265822;0;FRGL200;2008
206;13.33;20.54775341;1.495555556;FRHL02;2008
215;38.75;18.3727091;7.227777778;FRHL19;2008
222;140.33;19.18941464;0.7125;FRHL21;2009
224;27.5;18.259353;1.85;FRHL23;2012
226;40;19.84092205;1.12037037;FRHL25;2010
228;21.75;18.00401162;0;FRHL40;2010
229;19.75;19.98484173;3.243518519;FRHL55;2010
230;67.5;18.92207995;0.362962963;FRHL56;2009
231;27.5;20.4467775;2.180555556;FRHL57;2008
232;45;20.43903989;1.350925926;FRHL59;2010
233;37.5;19.79681762;5.774074074;FRHL60;2011
234;26.33;19.89972794;0;FRHL61;2011
235;26.5;19.35693406;0;FRHL62;2009
236;19.33;19.55579084;1.02037037;FRHL63b;2012
237;26.75;19.43663152;0.386449864;FRHL65;2009
238;28.25;19.45365428;0.881481481;FRHL66;2009
239;18;19.61382297;2.340972222;FRHL67;2012
240;20.75;19.5948658;3.229166667;FRHL69;2010
