SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;No nutrient addition;Heated;153.6;13;2
2;Nutrient addition;Heated;117;9;2
3;Nutrient addition;Unheated;70.2;3;1
4;Nutrient addition;Heated;62.1;26;4
5;Nutrient addition;Unheated;40.9;4;1
6;Nutrient addition;Unheated;29.1;20;3
7;Nutrient addition;Unheated;28.1;11;2
8;No nutrient addition;Heated;12.7;25;4
9;Nutrient addition;Heated;12.4;28;4
10;Nutrient addition;Unheated;9.6;31;4
11;Nutrient addition;Unheated;7.7;17;3
12;No nutrient addition;Heated;7.2;1;1
13;No nutrient addition;Heated;4.4;15;2
14;No nutrient addition;Unheated;3.9;5;1
15;Nutrient addition;Unheated;3.5;14;2
16;Nutrient addition;Heated;2.1;10;2
17;Nutrient addition;Heated;1.7;18;3
18;No nutrient addition;Unheated;1.7;32;4
19;Nutrient addition;Heated;1.5;23;3
20;No nutrient addition;Unheated;1.2;21;3
21;No nutrient addition;Unheated;0.9;27;4
22;Nutrient addition;Unheated;0.9;30;4
23;No nutrient addition;Unheated;0.8;8;1
24;No nutrient addition;Heated;0.8;29;4
25;No nutrient addition;Heated;0.7;24;3
26;No nutrient addition;Unheated;0.6;19;3
27;No nutrient addition;Heated;0.6;22;3
28;No nutrient addition;Heated;0.4;2;1
29;No nutrient addition;Unheated;0.4;16;2
30;Nutrient addition;Heated;0;6;1
31;Nutrient addition;Heated;0;7;1
32;No nutrient addition;Unheated;0;12;2
33;No nutrient addition;Heated;163.2;13;2
34;Nutrient addition;Heated;93.8;9;2
35;Nutrient addition;Heated;79.3;26;4
36;Nutrient addition;Unheated;77.6;3;1
37;Nutrient addition;Unheated;75.1;4;1
38;Nutrient addition;Unheated;46.8;11;2
39;Nutrient addition;Unheated;28.9;20;3
40;No nutrient addition;Heated;21.3;1;1
41;Nutrient addition;Heated;10.7;28;4
42;Nutrient addition;Heated;9.2;10;2
43;No nutrient addition;Heated;7.1;15;2
44;No nutrient addition;Heated;6.3;25;4
45;Nutrient addition;Unheated;5.2;14;2
46;Nutrient addition;Unheated;16.1;17;3
47;No nutrient addition;Unheated;2.7;32;4
48;Nutrient addition;Heated;2.6;18;3
49;Nutrient addition;Heated;1.4;23;3
50;Nutrient addition;Unheated;1.4;30;4
51;No nutrient addition;Unheated;1.2;19;3
52;No nutrient addition;Heated;1.2;24;3
53;No nutrient addition;Unheated;1.2;27;4
54;No nutrient addition;Heated;0.9;29;4
55;No nutrient addition;Heated;0.7;2;1
56;No nutrient addition;Unheated;0.7;21;3
57;No nutrient addition;Heated;0.7;22;3
58;No nutrient addition;Unheated;0.5;8;1
59;No nutrient addition;Unheated;0.3;5;1
60;No nutrient addition;Unheated;0.2;16;2
61;Nutrient addition;Heated;0;6;1
62;Nutrient addition;Heated;0;7;1
63;No nutrient addition;Unheated;0;12;2
64;Nutrient addition;Unheated;0;31;4
65;Nutrient addition;Unheated;130.8;3;1
66;No nutrient addition;Heated;129.6;13;2
67;Nutrient addition;Heated;121.1;9;2
68;Nutrient addition;Heated;73.9;26;4
69;Nutrient addition;Heated;60.7;28;4
70;No nutrient addition;Heated;57.2;1;1
71;Nutrient addition;Unheated;29;4;1
72;Nutrient addition;Unheated;23;11;2
73;Nutrient addition;Heated;17.5;10;2
74;Nutrient addition;Unheated;16.8;31;4
75;No nutrient addition;Heated;11.8;15;2
76;Nutrient addition;Unheated;11.5;20;3
77;No nutrient addition;Unheated;10.7;19;3
78;No nutrient addition;Heated;7;25;4
79;Nutrient addition;Heated;6.7;18;3
80;Nutrient addition;Unheated;6;14;2
81;No nutrient addition;Heated;3.9;24;3
82;Nutrient addition;Unheated;35.4;17;3
83;Nutrient addition;Unheated;2.3;30;4
84;No nutrient addition;Unheated;2.2;32;4
85;Nutrient addition;Heated;1.8;23;3
86;No nutrient addition;Unheated;1.6;5;1
87;No nutrient addition;Unheated;1.5;27;4
88;No nutrient addition;Unheated;1.3;21;3
89;No nutrient addition;Heated;1.2;2;1
90;No nutrient addition;Heated;1;29;4
91;No nutrient addition;Unheated;0.8;16;2
92;No nutrient addition;Heated;0.8;22;3
93;No nutrient addition;Unheated;0.5;8;1
94;No nutrient addition;Unheated;0.5;12;2
95;Nutrient addition;Heated;0;6;1
96;Nutrient addition;Heated;0;7;1
97;Nutrient addition;Heated;453.6;28;4
98;Nutrient addition;Unheated;334.2;3;1
99;Nutrient addition;Heated;326.4;9;2
100;No nutrient addition;Heated;114.4;24;3
101;Nutrient addition;Heated;77.7;26;4
102;Nutrient addition;Unheated;66.5;4;1
103;No nutrient addition;Heated;61.4;1;1
104;No nutrient addition;Heated;51;13;2
105;Nutrient addition;Heated;45.6;10;2
106;Nutrient addition;Unheated;34.3;11;2
107;Nutrient addition;Unheated;28.5;20;3
108;No nutrient addition;Heated;27.6;15;2
109;No nutrient addition;Heated;26.7;25;4
110;Nutrient addition;Heated;17.5;18;3
111;No nutrient addition;Heated;5;2;1
112;Nutrient addition;Heated;4;23;3
113;No nutrient addition;Unheated;3.9;5;1
114;No nutrient addition;Unheated;3.4;32;4
115;Nutrient addition;Heated;3.3;6;1
116;No nutrient addition;Heated;2.9;29;4
117;Nutrient addition;Unheated;208.2;17;3
118;Nutrient addition;Unheated;1.8;31;4
119;No nutrient addition;Heated;1.7;22;3
120;No nutrient addition;Unheated;1.7;27;4
121;Nutrient addition;Unheated;1.3;30;4
122;No nutrient addition;Unheated;0.3;19;3
123;No nutrient addition;Unheated;0.3;21;3
124;Nutrient addition;Heated;0;7;1
125;No nutrient addition;Unheated;0;8;1
126;No nutrient addition;Unheated;0;12;2
127;Nutrient addition;Unheated;0;14;2
128;No nutrient addition;Unheated;0;16;2
129;Nutrient addition;Heated;663.6;28;4
130;Nutrient addition;Unheated;450;3;1
131;Nutrient addition;Heated;299.4;23;3
132;Nutrient addition;Heated;269.4;18;3
133;No nutrient addition;Heated;202.8;25;4
134;Nutrient addition;Unheated;192.6;31;4
135;No nutrient addition;Heated;145.8;29;4
136;Nutrient addition;Heated;145.6;26;4
137;Nutrient addition;Unheated;119.6;4;1
138;No nutrient addition;Heated;119.6;15;2
139;Nutrient addition;Unheated;74.8;11;2
140;No nutrient addition;Heated;61.2;13;2
141;No nutrient addition;Heated;50.4;22;3
142;Nutrient addition;Heated;32.7;7;1
143;Nutrient addition;Heated;28.4;6;1
144;Nutrient addition;Unheated;17.5;20;3
145;Nutrient addition;Unheated;12.7;30;4
146;No nutrient addition;Unheated;8.1;5;1
147;No nutrient addition;Heated;7.4;1;1
148;Nutrient addition;Heated;5.9;10;2
149;No nutrient addition;Unheated;4.7;27;4
150;No nutrient addition;Heated;3.5;2;1
151;No nutrient addition;Unheated;3.5;21;3
152;Nutrient addition;Unheated;2;14;2
153;No nutrient addition;Unheated;2;32;4
154;Nutrient addition;Unheated;687;17;3
155;Nutrient addition;Heated;0.6;9;2
156;No nutrient addition;Unheated;0.4;19;3
157;No nutrient addition;Unheated;0.3;16;2
158;No nutrient addition;Unheated;0;8;1
159;No nutrient addition;Unheated;0;12;2
160;No nutrient addition;Heated;0;24;3
161;Nutrient addition;Unheated;373.2;11;2
162;Nutrient addition;Unheated;331.8;4;1
163;Nutrient addition;Unheated;267;20;3
