SampleID;x1;x2;y;RandomEffect1;RandomEffect2
4;42.5;19.67649767;0;FRB1L35;2008
5;17.5;19.18709336;0;FRB1L36;2008
6;83.83;19.09811075;0.010185185;FRB2L05;2008
7;83.83;17.66007452;0.14537037;FRB2L05;2013
12;15;20.36746692;0;FRCL18;2006
14;15;18.65706655;0.002777778;FRCL18;2011
16;100;19.29039055;0;FRCL21;2008
20;10;18.46633428;0.002777778;FRCL3;2009
21;39;18.62147351;0;FRDL10;2010
22;28.5;21.09480298;0.000694444;FRDL106;2009
23;28.5;20.65917511;0.000694444;FRDL106;2013
24;13;21.27663699;0;FRDL107;2007
25;13;20.59920857;0;FRDL107;2013
27;51.5;21.50683112;0;FRDL108;2008
28;8;22.23880974;0;FRDL112;2007
30;8;23.16577633;0;FRDL112;2013
31;17.25;23.35031852;0;FRDL113;2008
34;20;22.27517655;0.005555556;FRDL118;2008
35;39.5;21.7114911;0;FRDL120;2008
36;20;17.74712272;0;FRDL121;2008
37;22.5;21.21357541;0;FRDL127;2009
38;42.25;21.19655265;0;FRDL128;2009
39;84;21.08126215;0;FRDL15;2008
40;84;19.96511081;0;FRDL15;2013
41;17;20.20265567;0;FRDL16;2008
42;17;19.38981894;0;FRDL16;2014
43;26;19.94035043;0;FRDL17;2010
44;67;20.17131832;0;FRDL2;2008
47;28;19.69584171;0;FRDL3;2011
48;22.5;20.03552313;0;FRDL42;2010
49;72.25;20.16899703;0.003703704;FRDL43;2008
52;22.75;19.96472393;0;FRDL44;2010
57;45.75;18.37851232;0;FRDL6;2008
58;17;18.45666225;0.000376648;FRDL69;2009
59;11.75;19.06251771;0.106666667;FRDL70;2009
60;15.25;20.90407071;0.001666667;FRDL71;2008
61;129.5;17.79045338;0;FRDL7;2008
62;26;17.36024184;0.007777778;FRDL74;2010
65;13.5;21.12807474;0.000383142;FRDL90;2010
66;12.5;20.56516305;0.001388889;FRDL91;2012
67;10;21.1408418;0.001111111;FRDL92;2011
75;33.75;24.66068406;0.002083333;FREL135;2008
79;15.25;24.16934534;0;FREL140;2009
84;86.67;19.62078682;0;FRFL10;2011
109;47.5;20.85725812;0;FRFL23;2011
110;45;19.83241067;0;FRFL26;2010
117;62.5;21.09983243;0;FRFL35;2010
119;20;19.56623662;0;FRFL36;2010
124;17.5;20.85725812;0.037962963;FRFL40;2012
126;300;21.09944555;0;FRFL41;2012
131;67.5;20.74390202;0;FRFL42;2011
132;25;21.40353392;0;FRFL45;2011
135;27.5;20.67581099;0;FRFL47;2010
148;30;21.41127154;0;FRFL57;2011
149;25;19.52677477;0;FRFL58;2011
151;40;20.29666772;0;FRFL61;2010
152;22.5;19.67030758;0;FRFL62;2008
156;127.5;20.80618984;0;FRFL65;2005
158;127.5;20.38062087;0;FRFL65;2014
160;123.33;20.10051912;0;FRFL67;2009
161;22.5;20.15042675;0;FRFL7;2010
165;37.5;20.00650706;0;FRFL79;2011
166;10;21.79350985;0.001388889;FRFL84;2011
167;35;20.42704658;0;FRFL86;2011
180;45;20.331487;0;FRGL001;2010
182;75;19.50549632;0;FRGL004;2009
191;32.5;17.73280813;0;FRGL020;2008
194;50.5;17.08826458;0;FRGL021;2009
195;30;16.7640584;0;FRGL023;2009
196;52.5;20.12334509;0;FRGL025a;2008
208;60.75;18.7835766;0;FRGL049;2008
209;255;19.47686714;0;FRGL051;2007
211;495;18.64429948;0;FRGL053;2010
212;37.67;17.34167156;0;FRGL057;2009
213;30;19.55617772;0;FRGL058;2007
221;204.12;21.03483644;0;FRGL096;2006
222;204.12;19.25827944;0;FRGL096;2013
223;67.5;20.75009212;0;FRGL097;2006
224;67.5;19.02421651;0;FRGL097;2013
229;115;18.36884029;0;FRGL103;2010
230;50.5;18.98436778;0;FRGL104;2008
231;83.75;20.28157937;0;FRGL105;2006
232;70;18.90273591;0;FRGL106;2010
233;70;21.04102654;0;FRGL111;2007
234;70;19.47648026;0;FRGL111;2012
235;35;18.99636108;0.000444444;FRGL113;2012
236;87.5;19.40993674;0.033333333;FRGL117;2006
237;92.5;18.37038782;0;FRGL119;2008
238;32.5;19.61150168;0;FRGL121;2012
239;68.5;19.99335311;0;FRGL122a;2006
240;68.5;18.3545257;0;FRGL122a;2013
265;62;18.36497148;0;FRGL150;2009
266;62;19.11165158;0;FRGL150;2011
267;60;18.31583761;0;FRGL152;2009
268;70;21.48323138;0;FRGL154c;2006
269;20;19.12171049;0;FRGL162;2012
270;32.5;18.41217095;0;FRGL167;2009
271;32.5;19.13022187;0;FRGL167;2011
272;105;18.90853912;0;FRGL168;2010
273;47.5;18.23265822;0;FRGL200;2008
274;13.33;20.54775341;0.000555556;FRHL02;2008
283;38.75;18.3727091;0;FRHL19;2008
290;140.33;19.18941464;0;FRHL21;2009
292;27.5;18.259353;0;FRHL23;2012
294;40;19.84092205;0;FRHL25;2010
296;21.75;18.00401162;0;FRHL40;2010
297;19.75;19.98484173;0;FRHL55;2010
298;67.5;18.92207995;0;FRHL56;2009
299;27.5;20.4467775;0;FRHL57;2008
300;45;20.43903989;0;FRHL59;2010
301;37.5;19.79681762;0;FRHL60;2011
302;26.33;19.89972794;0.000555556;FRHL61;2011
303;26.5;19.35693406;0;FRHL62;2009
304;19.33;19.55579084;0;FRHL63b;2012
305;26.75;19.43663152;0;FRHL65;2009
306;28.25;19.45365428;0;FRHL66;2009
307;18;19.61382297;0;FRHL67;2012
308;20.75;19.5948658;0;FRHL69;2010
