SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;4.418333333;17.06666667;0.778;A;1990
2;4.298571429;16.05714286;0.778;A;1991
3;9.388888889;15.2;0.722;A;1992
4;6.875;14.2625;0.556;A;1993
5;4.4;16.12;0.667;A;1994
6;10.38333333;16.05;0.389;A;1995
7;7.622222222;15.56666667;0.722;A;1996
8;7.75;15.66666667;0.611;A;1997
9;7.716666667;15.21666667;0.611;A;1998
10;6.28;17.6;0.611;A;1999
11;6.92;15.5;0.611;A;2000
12;3.557142857;16.4;0.833;A;2001
13;3.3125;14.5625;0.667;A;2002
14;3.066666667;17.16666667;0.5;A;2003
15;2.42;16.09;0.722;A;2004
16;9.756761111;15.66666667;0.667;A;2005
17;13.84670762;16.16;0.722;A;2006
18;13.57669722;17.2125;0.722;A;2007
19;16.04251333;15.96153846;0.722;A;2008
20;24.59982714;15.22222222;0.667;A;2009
21;10.48876;15.71111111;0.667;A;2010
22;4.215;16.88333333;0.444;B;1990
23;6.991666667;14.48333333;0.444;B;1991
24;8.541666667;15.49166667;0.611;B;1992
25;7.384615385;15.20769231;0.333;B;1993
26;5;16.31428571;0.722;B;1994
27;4.855555556;15.34444444;0.5;B;1996
28;4.883333333;15.65;0.556;B;1997
29;3.457142857;14.88571429;0.389;B;1998
30;4.285714286;16.12857143;0.722;B;1999
31;6.166666667;15.06666667;0.444;B;2000
32;4.322222222;15.6;0.722;B;2001
33;3.311111111;14.38888889;0.556;B;2002
34;3.677777778;16.97777778;0.722;B;2003
35;2.65;15.75;0.556;B;2004
36;5.790895556;15.48888889;0.778;B;2005
37;13.61872664;15.9;0.667;B;2006
38;11.67885;16.775;0.556;B;2007
39;17.08002769;15.56428571;0.722;B;2008
40;13.79456556;15.6;0.722;B;2009
41;10.35652778;15.6;0.778;B;2010
42;17.6293;16.3;0.833;B;2011
43;17.6293;15.60909091;0.778;B;2012
44;19.61278333;15.60909091;0.611;B;2013
45;14.30512886;15.34;0.72;B;2014
46;19.7931;15.72727273;0.778;B;2015
47;73;18.8;0.389;C;1990
48;38.875;14.95833333;0.556;C;1991
49;36.5;15.6;0.5;C;1992
50;19.76923077;15.42307692;0.5;C;1993
51;14.85714286;16.85714286;0.389;C;1994
52;19.3875;16.1;0.611;C;1995
53;17.92222222;15.74444444;0.556;C;1996
54;12.23333333;15.96666667;0.444;C;1997
55;10.6;15.35;0.444;C;1998
56;18.21428571;16.62857143;0.444;C;1999
57;23.72222222;15.42222222;0.611;C;2000
58;11.03333333;16.17777778;0.5;C;2001
59;5.2;14.74444444;0.611;C;2002
60;6.222222222;17.63333333;0.389;C;2003
61;5.26;16.41;0.667;C;2004
62;10.88549;16.17777778;0.444;C;2005
63;17.87114914;15.94545455;0.667;C;2006
64;18.78194551;16.91111111;0.611;C;2007
65;25.02058123;15.92857143;0.667;C;2008
66;29.63839;16.04545455;0.556;C;2009
67;19.34831889;16.4;0.722;C;2010
68;34.29056;17.08571429;0.611;C;2011
69;22.0921375;15.84545455;0.667;C;2012
70;22.0921375;16.03636364;0.667;C;2013
71;22.71041249;15.63;0.611;C;2014
72;20.62837913;16.28181818;0.788;C;2015
73;68.575;14.85;0.33;D;1991
74;49.65384615;15.36153846;0.444;D;1993
75;52.44444444;15.78333333;0.444;D;1996
76;32.4625;15.3;0.5;D;1998
77;49.83888889;15.58333333;0.389;D;2000
78;25.46111111;16.22222222;0.556;D;2001
79;15.44444444;15.02777778;0.556;D;2002
80;14.58333333;17.95;0.667;D;2003
81;16.49;16.805;0.667;D;2004
82;20.78128556;16.11666667;0.611;D;2005
83;29.40113068;16.01818182;0.444;D;2006
84;30.53117384;17.07222222;0.667;D;2007
85;38.30434764;16.03928571;0.778;D;2008
86;45.1147119;16.15454545;0.611;D;2009
87;38.336866;16.515;0.667;D;2010
88;43.13122857;17.15;0.722;D;2011
89;34.9397;16.08181818;0.667;D;2012
90;37.1035;16.14090909;0.556;D;2013
91;43.72550775;15.845;0.611;D;2014
92;40.69403746;16.45;0.944;D;2015
93;52.02592593;15.3;0.333;E;2002
94;50.75555556;18.64814815;0.333;E;2003
95;50.73333333;16.94;0.389;E;2004
96;51.98045074;16.48148148;0.5;E;2005
97;58.83698942;16.11212121;0.444;E;2006
98;61.27040077;17.26296296;0.444;E;2007
99;70.78217751;15.99285714;0.444;E;2008
100;80.90925793;16.0834375;0.444;E;2009
101;65.15082483;16.39133333;0.611;E;2010
102;68.06644762;17.25714286;0.667;E;2011
103;62.62957813;16.01818182;0.611;E;2012
104;64.35135185;15.34242424;0.556;E;2013
105;72.52384954;15.85333333;0.667;E;2014
106;61.2446505;15.88181818;0.722;E;2015
