SampleID;x1;x2;y;RandomEffect1;RandomEffect2
108;8;153.3;0.006103775;Konn;1977
113;8;170.4;0.00226269;Konn;1982
117;8;250.9;0.016902664;Konn;1986
119;8;248.7;0.010155081;Konn;1988
120;10;232.9;0.007568079;Konn;1989
121;6.5;304.2;0.0035746;Konn;1990
122;8;247.7;0.00493173;Konn;1991
123;8;244.2;0.003522683;Konn;1992
124;5;208.4;0.0069089;Konn;1993
125;9;173.1;0.00129355;Konn;1994
129;5;319;0.000665;Konn;1998
131;7;208.2;0.00159698;Konn;2000
137;6.333333333;72.6;0.002550459;Konn;2006
138;6;255.1;0.002716297;Konn;2007
139;4;363.4;0.004232542;Konn;2008
140;7.5;197.4;0.00579825;Konn;2009
141;9;186.6;0.005131346;Konn;2010
142;4.5;274.1;0.001598626;Konn;2011
143;7;215.8;0.002235281;Konn;2012
151;11;189.7;0.011789115;Lang;1982
155;14;215.5;0.017933379;Lang;1986
159;13.8;173.5;0.016853667;Lang;1990
165;10;157.9;0.002441057;Lang;1996
166;12;208.8;0.006585358;Lang;1997
167;14;268.1;0.004557595;Lang;1998
168;14;136.8;0.003318405;Lang;1999
169;13.25;218.6;0.005136208;Lang;2000
170;17.5;173.1;0.004584762;Lang;2001
171;12.66666667;200.6;0.002806033;Lang;2002
173;12.5;314.1;0.001541129;Lang;2004
174;16.66666667;270.3;0.004890163;Lang;2005
175;16.5;20.9;0.005143679;Lang;2006
177;15;317.7;0.01124747;Lang;2008
178;16.5;211.1;0.009963443;Lang;2009
179;13.5;173.6;0.007177405;Lang;2010
180;11.5;146.1;0.00698841;Lang;2011
181;14;216;0.010343173;Lang;2012
182;15;257.7;0.011945527;Lang;2013
183;18;233.9;0.0040368;Lang;2014
187;20.5;133.1;0.040199848;Lapp;1982
188;17.5;145;0.101653133;Lapp;1983
189;21;216.3;0.1061277;Lapp;1984
190;19.5;150.2;0.068748694;Lapp;1985
191;14;190.3;0.076528186;Lapp;1986
192;12;238.8;0.035757186;Lapp;1987
193;24;219.1;0.024122944;Lapp;1988
194;22;242.3;0.439373948;Lapp;1989
195;22;219.9;0.016797109;Lapp;1990
196;12;166.4;0.047959436;Lapp;1991
