SampleID;x1;x2;y;RandomEffect1;RandomEffect2
1;0.8922;221.9;0.031528;TC1;2009
2;0.092611111;209.3;0.003711667;TC10;2009
3;0.332777778;212.91;0.005665556;TC11;2009
4;0.068677419;132.1;0.003217419;TC12;2009
5;0.21353125;240.1;0.060723939;TC13;2009
6;0.252294118;217.7;0.005709706;TC14;2009
7;0.7806;226.3;0.005086571;TC15;2009
8;0.224;271;0.077235882;TC16;2009
9;0.213756098;226.8;0.00431725;TC17;2009
10;0.330911765;256;0.074403529;TC18;2009
12;0.59425;216.4;0.023036667;TC2;2009
15;0.207685714;221.6;0.034367143;TC3;2009
16;0.287972222;206.5;0.019875556;TC4;2009
17;0.19625;248.5;0.026793333;TC5;2009
18;0.242;251.8;0.019729167;TC6;2009
19;0.147055556;222.6;0.005330857;TC7;2009
20;0.039314286;194.9;0.00297;TC8;2009
21;0.343194444;243.7;0.010294722;TC9;2009
22;0.798482759;179.6;0.016273793;TC1;2010
23;0.08528125;160.6;0.004213438;TC10;2010
24;0.295066667;185.8;0.003266333;TC11;2010
25;0.054928571;119.5;0.002024643;TC12;2010
26;0.195935484;206.3;0.01168871;TC13;2010
27;0.203096774;198.2;0.002896774;TC14;2010
28;0.655451613;198.9;0.003535161;TC15;2010
29;0.20028125;228.9;0.013499063;TC16;2010
30;0.276485714;168;0.003900571;TC17;2010
31;0.301032258;226.7;0.024509355;TC18;2010
32;0.264322581;200.8;0.004665806;TC19;2010
33;0.588413793;172.3;0.008455172;TC2;2010
34;0.060266667;170.9;0.009532;TC20;2010
35;0.279074074;158.9;0.002816296;TC21;2010
36;0.177;176.3;0.012696129;TC3;2010
37;0.261233333;168.2;0.017647333;TC4;2010
38;0.156;206.1;0.010489032;TC5;2010
39;0.207387097;209.6;0.008421613;TC6;2010
40;0.108032258;173.7;0.003236129;TC7;2010
41;0.0266875;151.31;0.00178;TC8;2010
42;0.342133333;187;0.004269;TC9;2010
43;1.035694444;197.3;0.011439444;TC1;2011
44;0.114421053;170;0.003632632;TC10;2011
45;0.429789474;190.8;0.004521579;TC11;2011
46;0.047083333;147.4;0.003999167;TC12;2011
47;0.252485714;233;0.029710286;TC13;2011
48;0.189638889;210;0.0035475;TC14;2011
49;0.75725;224.6;0.004341111;TC15;2011
50;0.235666667;248.2;0.035745278;TC16;2011
51;0.409594595;178.1;0.003831892;TC17;2011
52;0.402171429;240.5;0.041291429;TC18;2011
53;0.409736842;219.5;0.005056316;TC19;2011
54;0.903083333;173.9;0.003995556;TC2;2011
55;0.072324324;195.5;0.008799189;TC20;2011
56;0.222529412;171.7;0.003621176;TC21;2011
57;0.242472222;182.5;0.021106944;TC3;2011
58;0.345055556;175;0.008831389;TC4;2011
59;0.205611111;220.2;0.016316944;TC5;2011
60;0.287833333;223.2;0.017946667;TC6;2011
