SampleID;x1;x2;y;RandomEffect1;RandomEffect2
126;40;20.29666772;0.138888889;FRFL61;2010
127;22.5;19.67030758;0.324691358;FRFL62;2008
131;127.5;20.80618984;1.319444444;FRFL65;2005
132;127.5;20.38062087;0.053535354;FRFL65;2014
133;123.33;20.10051912;0.177777778;FRFL67;2009
134;22.5;20.15042675;0.292592593;FRFL7;2010
137;37.5;20.00650706;0.673611111;FRFL79;2011
138;10;21.79350985;0.316203704;FRFL84;2011
139;35;20.42704658;0.102777778;FRFL86;2011
152;45;20.331487;0.162573099;FRGL001;2010
154;75;19.50549632;0.054166667;FRGL004;2009
163;32.5;17.73280813;0.112962963;FRGL020;2008
165;50.5;17.08826458;0.141666667;FRGL021;2009
166;30;16.7640584;0.160416667;FRGL023;2009
167;52.5;20.12334509;0.048611111;FRGL025a;2008
179;60.75;18.7835766;0.1;FRGL049;2008
180;255;19.47686714;0.179487179;FRGL051;2007
182;495;18.64429948;0.041666667;FRGL053;2010
183;37.67;17.34167156;0.385416667;FRGL057;2009
184;30;19.55617772;0.015972222;FRGL058;2007
188;204.12;21.03483644;0.059753086;FRGL096;2006
189;204.12;19.25827944;0.35;FRGL096;2013
190;67.5;20.75009212;0.167320261;FRGL097;2006
191;67.5;19.02421651;0.132;FRGL097;2013
195;115;18.36884029;0.007407407;FRGL103;2010
196;50.5;18.98436778;0.480555556;FRGL104;2008
197;83.75;20.28157937;1.569444444;FRGL105;2006
198;70;18.90273591;0.713888889;FRGL106;2010
199;70;21.04102654;0.195555556;FRGL111;2007
200;70;19.47648026;1.472222222;FRGL111;2012
201;35;18.99636108;0.164;FRGL113;2012
202;87.5;19.40993674;0.086111111;FRGL117;2006
203;92.5;18.37038782;0.065277778;FRGL119;2008
204;32.5;19.61150168;0.105555556;FRGL121;2012
205;68.5;19.99335311;0.086111111;FRGL122a;2006
206;68.5;18.3545257;0.138314176;FRGL122a;2013
231;62;18.36497148;0.140444444;FRGL150;2009
232;62;19.11165158;0.344444444;FRGL150;2011
233;60;18.31583761;0.128703704;FRGL152;2009
234;70;21.48323138;0.051388889;FRGL154c;2006
235;20;19.12171049;0.203333333;FRGL162;2012
236;32.5;18.41217095;0.128703704;FRGL167;2009
237;32.5;19.13022187;0.298148148;FRGL167;2011
238;105;18.90853912;0.66984127;FRGL168;2010
239;47.5;18.23265822;0.125;FRGL200;2008
240;13.33;20.54775341;0.019444444;FRHL02;2008
249;38.75;18.3727091;0.432407407;FRHL19;2008
256;140.33;19.18941464;0.040277778;FRHL21;2009
258;27.5;18.259353;2.047222222;FRHL23;2012
260;40;19.84092205;0.134259259;FRHL25;2010
262;21.75;18.00401162;0.06;FRHL40;2010
263;19.75;19.98484173;0.230555556;FRHL55;2010
264;67.5;18.92207995;0.396296296;FRHL56;2009
265;27.5;20.4467775;0.168055556;FRHL57;2008
266;45;20.43903989;0.02037037;FRHL59;2010
267;37.5;19.79681762;0.09537037;FRHL60;2011
268;26.33;19.89972794;0.084444444;FRHL61;2011
269;26.5;19.35693406;0.244444444;FRHL62;2009
270;19.33;19.55579084;0.12962963;FRHL63b;2012
271;26.75;19.43663152;0.233062331;FRHL65;2009
272;28.25;19.45365428;0.032407407;FRHL66;2009
273;18;19.61382297;0.177083333;FRHL67;2012
274;20.75;19.5948658;0.066666667;FRHL69;2010
