SampleID;x1;x2;y;RandomEffect1;RandomEffect2
2;25.25;12.70322581;7.2;FI_WP31_bg_06344;1998
5;24.66666667;12.11612903;11.6;FI_WP31_bg_06344;1999
8;26.58333333;13.42580645;13;FI_WP31_bg_06344;2000
12;22.5;14.13870968;6.3;FI_WP31_bg_06344;2001
16;21.5;16.69354839;9.6;FI_WP31_bg_06344;2002
20;20.25;14.59354839;9.25;FI_WP31_bg_06344;2003
38;16;15.16774194;7.5;FI_WP31_bg_02195;1997
41;13;12.2516129;5.35;FI_WP31_bg_02195;1998
46;14;12.84193548;6.8;FI_WP31_bg_02195;2000
47;15;12.74516129;8.8;FI_WP31_bg_02195;2001
50;19.28571429;12.2516129;4.9;FI_WP31_bg_06408;1998
63;32;13.69677419;28.6;FI_WP31_bg_02365;2002
71;29.77777778;16.53225806;10.1;FI_WP31_bg_02459;2002
92;10;14.97741935;1.625;FI_WP31_bg_05214;1994
99;13.65;11.08709677;7.85;FI_WP31_bg_02764;1994
106;25.5;14.87419355;3.9;FI_WP31_bg_02829;1994
110;17.78947368;16.26451613;4.275;FI_WP31_bg_02829;1996
112;18;13.43870968;2.35;FI_WP31_bg_02829;1998
123;16.5;10.16451613;8.8;FI_WP31_bg_02899;1994
131;16.5;10.32580645;1.9;FI_WP31_bg_02899;1998
139;26.5;10.36774194;17.5;FI_WP31_bg_02907;1994
147;4.1875;11.25806452;0.98;FI_WP31_bg_06652;1994
153;4.625;10.41290323;1;FI_WP31_bg_06652;1998
160;18.26388889;15.33870968;7.066666667;FI_WP31_bg_03058;1995
163;18;18.00645161;13;FI_WP31_bg_03065;2002
172;14;10.54193548;2.4;FI_WP31_bg_06661;1994
176;10.15384615;13.98709677;2.9;FI_WP31_bg_06661;1996
180;10.55;10.58064516;3.1;FI_WP31_bg_06661;1998
191;25.875;14.77419355;10.7;FI_WP31_bg_03221;1994
193;19.95;15.23870968;10.6;FI_WP31_bg_03221;1995
196;20.41666667;17.80322581;8.8;FI_WP31_bg_03221;1996
218;68;18.00645161;58;FI_WP31_bg_03473;2002
223;6;16.04193548;2.8;FI_WP31_bg_01113;2007
227;4;17.7;2.2;FI_WP31_bg_05149;2006
232;4;17.12258065;2.7;FI_WP31_bg_05149;2007
237;18.6;16.16129032;4.55;FI_WP31_bg_02829;2005
241;24.53125;16.91935484;5.6;FI_WP31_bg_02829;2006
246;19;16.17741935;7;FI_WP31_bg_02829;2007
258;12.58854167;16.12580645;5.4;FI_WP31_bg_05361;2005
262;11.60526316;16.79677419;4.3;FI_WP31_bg_05361;2006
267;13.76923077;16.7516129;4.2;FI_WP31_bg_05361;2007
269;10;15.50967742;4.8;FI_WP31_bg_05372;2006
270;9;16.19677419;5;FI_WP31_bg_05372;2007
275;15.1875;15.69354839;4.5;FI_WP31_bg_05570;2005
276;31;17.2483871;21.6;FI_WP31_bg_05573;2006
340;22.66666667;17.72903226;2.9254386;FI_WP31_bg_05595;2006
