SampleID;x1;x2;y; 
1;0.729399452;780;0.704;
2;0.701567982;780;0.699;
3;0.665053903;3100;0.804;
4;0.672019389;3100;1.111;
5;0.862026661;160;0.774;
6;0.908860629;160;0.813;
7;0.877259615;2445;0.962413449;
8;1.019505468;2445;1.126;
9;1.076697747;10;0.795;
10;1.037208264;10;1.001;
11;0.416181363;1186;0.685;
12;0.396615368;1186;0.675;
13;0.903040457;1035;1.336;
14;0.825843003;1035;1.016;
15;0.152075482;1005;0.845;
16;0.378674937;1005;1.147;
17;0.231571526;2877;1.033;
18;0.235610615;2877;0.782;
19;0.942607009;1350;1.060510988;
20;0.816346065;1350;1.003;
21;0.942607009;1350;1.025932668;
22;0.949735417;1350;1.14;
23;0.807533428;430;1.07;
24;0.662464578;1940;0.716;
25;0.558529405;1940;0.736;
26;0.986110022;1110;0.936;
27;0.917783212;1110;1.02;
28;0.581855113;1325;0.914;
29;0.65438667;1325;1.127;
30;0.738564251;130;1.130855801;
31;0.724428066;130;1.221;
32;0.979628945;845;0.966797032;
33;1.114807559;360;1.367786022;
34;1.044227687;360;0.81;
35;0.801542393;60;1.118;
36;0.588582296;60;0.553;
37;0.767173424;2944;0.436;
38;0.981322626;615;1.435726266;
39;0.753888816;615;1.026;
40;0.988270395;615;1.22;
41;0.647070857;2980;1.064;
42;0.817841666;780;1.013;
43;0.373833593;3430;0.933;
44;0.875175436;50;0.85;
45;1.060938987;210;1.036;
46;0.511890398;3235;0.576;
47;0.480975789;3235;0.555;
48;0.603050087;1840;1.114;
49;0.829645577;1360;0.769;
50;0.295093799;1161;0.79;
51;0.704230734;3795;1.075;
52;0.654069524;3795;1.03;
53;0.756702921;2995;1;
54;1.037478622;230;1.376;
55;0.751614147;430;0.634;
56;0.188291156;2770;0.863;
57;1.074975377;1135;1.335;
58;1.239372618;1135;1.022902807;
59;0.963305256;180;0.996481481;
60;0.963305256;180;0.96;
61;1.162458929;2930;1.172;
62;1.037478622;2930;1.086;
63;1.066057084;460;0.87;
64;0.942722858;710;1.203;
65;1.032864945;2570;0.83292043;
66;1.03845005;2570;1.035;
67;0.988698276;2570;1.111;
68;1.007475975;1920;0.82839889;
69;1.115498434;1920;0.929;
70;1.155530353;1920;0.899957475;
71;1.155530353;1920;0.756;
72;1.055754143;1920;0.935914326;
73;1.150659512;1920;0.929;
74;1.111531371;0;0.908;
75;1.061748265;0;1.048;
76;0.951368724;315;1.147;
77;1.07126593;315;1.042518113;
78;0.714920788;950;0.848;
79;0.758223305;950;0.655961475;
80;0.836008045;370;0.91;
81;0.884130559;370;0.659803256;
82;0.942607009;20;0.696928161;
83;0.942607009;20;0.644;
84;1.02480457;20;0.993;
85;1.129425415;1601;1.342;
86;1.134206371;1601;1.00339031;
87;1.249958892;1601;1.039;
88;1.093532613;910;1.048531822;
89;1.165752267;910;0.91;
90;1.049566867;700;0.826;
91;0.944443837;700;0.847416343;
92;1.038168434;290;1.046;
93;0.912212661;1080;0.655729728;
94;0.957771449;1080;0.817;
95;0.626453691;2280;0.737;
96;0.673432329;2280;0.528;
97;0.630623687;2280;0.596688248;
98;1.070751637;335;0.905;
99;1.046887862;335;0.738;
100;0.815699044;770;0.849;
101;0.83609136;770;0.505;
102;0.954102285;165;0.843;
103;0.952996476;165;0.721;
104;0.534046572;3370;1.143;
105;0.657834236;3370;0.977742385;
106;0.632501946;3370;0.745;
107;0.633665033;3370;1.048692582;
108;0.965015835;450;1.012;
109;1.185583556;450;1.012;
110;0.609340886;3125;0.709;
111;0.728161742;3125;0.448;
112;0.342028094;900;0.616;
113;0.821207405;700;0.68593139;
114;0.71499954;700;0.8;
115;1.040504583;480;1.104;
116;0.873878804;1195;0.935;
117;0.96996545;1195;0.612;
118;0.874463756;280;0.681516514;
119;1.095735623;0;0.927;
120;1.182804448;0;0.707;
121;1.118508159;0;0.888449388;
122;0.344212684;360;0.861;
123;0.373389989;475;1.234;
124;0.483516016;475;0.951;
125;0.787660818;120;0.957966228;
126;0.482608157;20;1.201;
127;0.537943589;20;1.103;
128;0.399971058;0;1.041295646;
129;0.167149682;4125;0.819150173;
130;0.37828251;4125;0.692772568;
131;0.516513351;5516;0.887473363;
